cpu_ts,timestamp,acc_x,acc_y,acc_z,timestamp,gyro_x,gyro_y,gyro_z
1608115521129,1608115520337,2.775282,-11.101128,4.726805,1608115521129,0.068068,0.115192,0.022689
1608115521163,1608115520357,-11.454167,-13.650856,-0.784532,1608115521162,-0.034907,0.048869,-0.041888
1608115521196,1608115520381,0.745305,-5.952636,-0.627626,1608115521195,-0.036652,0.047124,0.006981
1608115521229,1608115520400,-7.139241,-6.952915,-1.912297,1608115521229,0.036652,0.167552,-0.062832
1608115521263,1608115520420,1.431771,-8.982891,1.235638,1608115521262,0.029671,0.059341,0.036652
1608115521296,1608115520440,-7.904160,-11.581654,-0.264780,1608115521296,-0.012217,0.136136,-0.057596
1608115521330,1608115520456,0.509946,-10.032203,2.539922,1608115521329,0.001745,-0.106465,-0.061087
1608115521363,1608115520475,2.755669,-10.434276,4.059953,1608115521363,0.000000,-0.125664,0.005236
1608115521396,1608115520491,-4.491446,-11.218807,-1.510224,1608115521396,0.015708,-0.218166,0.019199
1608115521430,1608115520511,1.892683,-7.217694,1.588677,1608115521430,0.019199,0.157080,-0.026180
1608115521463,1608115520527,14.209835,-5.893796,3.040061,1608115521463,-0.013963,-0.066323,-0.008727
1608115521497,1608115520546,4.491446,-8.708305,-1.971137,1608115521496,-0.043633,-0.089012,-0.031416
1608115521530,1608115520566,4.746418,-8.590625,4.766032,1608115521530,-0.040143,0.055851,0.005236
1608115521564,1608115520586,0.186326,-12.179859,-0.382459,1608115521563,0.038397,-0.024435,0.095993
1608115521597,1608115520601,0.245166,-9.345737,-3.118515,1608115521597,0.000000,0.094248,0.019199
1608115521630,1608115520617,4.864098,-12.062180,-6.580262,1608115521630,-0.083776,0.031416,-0.027925
1608115521664,1608115520633,0.568786,-6.560649,1.912297,1608115521663,-0.064577,0.364774,-0.005236
1608115521697,1608115520649,0.362846,-9.031924,-3.942273,1608115521697,0.008727,0.188496,-0.005236
1608115521731,1608115520664,-3.442134,-7.600153,1.490611,1608115521730,0.012217,0.205949,0.066323
1608115521764,1608115520684,-10.679441,-10.316595,-8.580818,1608115521764,-0.045379,0.146608,0.036652
1608115521797,1608115520704,-9.012311,-12.287732,-6.315483,1608115521797,0.059341,0.158825,-0.022689
1608115521831,1608115520727,0.872792,-11.699333,-1.637710,1608115521830,-0.008727,-0.031416,0.012217
1608115521864,1608115520755,3.324454,-10.493115,-0.431493,1608115521864,-0.026180,0.000000,0.027925
1608115521898,1608115520787,7.119628,-9.169217,-4.766032,1608115521897,0.071558,0.244346,-0.012217
1608115521931,1608115521078,9.649743,-9.953750,5.011198,1608115521931,0.013963,0.015708,0.059341
1608115521965,1608115521110,5.893796,-12.581932,-1.274864,1608115521964,-0.073304,0.268781,-0.054105
1608115521998,1608115521129,-1.990750,-12.405412,2.579149,1608115521997,-0.020944,-0.144862,0.111701
1608115522031,1608115521157,-9.630130,-8.884825,-3.402907,1608115522031,0.031416,0.200713,-0.061087
1608115522065,1608115521181,14.651134,-6.237029,1.873070,1608115522065,-0.015708,0.066323,0.045379
1608115522098,1608115521204,-2.637989,-4.040339,1.569064,1608115522098,-0.095993,-0.179769,0.001745
1608115522132,1608115521224,-7.423634,-7.560927,3.118515,1608115522131,0.015708,-0.113446,0.078540
1608115522165,1608115521248,0.470719,-14.553068,-10.453889,1608115522165,0.040143,0.108210,-0.062832
1608115522199,1608115521267,3.599041,-11.159967,1.990750,1608115522198,0.019199,0.006981,0.041888
1608115522232,1608115521291,14.092155,-6.913688,-0.706079,1608115522232,-0.015708,-0.106465,-0.008727
1608115522266,1608115521315,-11.522814,-7.757060,-1.873070,1608115522265,0.000000,-0.198968,0.087266
1608115522299,1608115521330,0.745305,-11.660107,-3.785367,1608115522299,0.097738,-0.162316,0.052360
1608115522333,1608115521354,-12.709418,-11.140354,5.893796,1608115522332,0.108210,0.188496,-0.043633
1608115522366,1608115521374,10.493115,-15.876966,-11.218807,1608115522366,0.029671,-0.092502,-0.045379
1608115522400,1608115521394,-9.767424,-11.836626,-8.423912,1608115522399,-0.008727,-0.038397,0.064577
1608115522433,1608115521413,5.933023,-8.404299,0.784532,1608115522433,0.073304,0.005236,0.031416
1608115522466,1608115521437,-13.366464,-10.954028,-9.286898,1608115522466,0.200713,-0.239110,-0.174533
1608115522500,1608115521461,-8.325846,-11.032481,-8.188553,1608115522500,0.246091,0.158825,-0.054105
1608115522533,1608115521488,-0.264780,-9.188830,0.568786,1608115522533,-0.027925,0.069813,-0.185005
1608115522567,1608115521512,3.844207,-8.100293,1.088538,1608115522566,0.022689,0.026180,-0.176278
1608115522600,1608115521536,-2.814508,-8.119906,-5.030811,1608115522600,0.069813,0.143117,0.054105
1608115522634,1608115521930,-2.275143,-11.797400,7.806093,1608115522633,-0.026180,-0.087266,-0.041888
1608115522667,1608115521953,13.111491,-16.180973,-15.033594,1608115522667,-0.055851,-0.052360,0.078540
1608115522701,1608115521981,-1.108151,-7.354987,1.696550,1608115522700,-0.001745,-0.190241,-0.001745
1608115522734,1608115522009,5.187718,-8.845598,-7.158854,1608115522733,-0.043633,-0.085521,0.087266
1608115522767,1608115522032,0.205940,-9.404577,3.677494,1608115522767,-0.080285,0.029671,-0.017453
1608115522801,1608115522056,0.588399,-8.365072,-3.216581,1608115522801,-0.076794,0.157080,0.000000
1608115522859,1608115522080,7.658993,-11.718946,-1.873070,1608115522859,-0.041888,0.040143,-0.012217
1608115522893,1608115522107,0.951245,-5.854570,-1.637710,1608115522892,-0.068068,0.148353,0.013963
1608115522926,1608115522127,7.296147,-6.374322,-4.148213,1608115522926,-0.024435,-0.029671,0.019199
1608115522960,1608115522147,5.952636,-7.315761,3.265614,1608115522959,0.003491,-0.181514,0.095993
1608115522993,1608115522162,-8.325846,-10.973641,-7.502087,1608115522993,0.050615,0.186750,0.001745
1608115523027,1608115522182,3.285228,-10.189109,-9.473224,1608115523026,0.045379,-0.043633,0.001745
1608115523060,1608115522206,-5.913410,-11.836626,-10.012589,1608115523059,-0.080285,0.106465,0.033161
1608115523093,1608115522226,3.177355,-11.856239,-10.051816,1608115523093,-0.080285,-0.172788,0.064577
1608115523127,1608115522246,5.011198,-5.511337,1.627904,1608115523126,-0.101229,-0.240855,0.169297
1608115523160,1608115522269,5.187718,-11.277647,-2.520309,1608115523160,-0.043633,-0.031416,0.083776
1608115523194,1608115522297,-10.954028,-8.580818,-0.049033,1608115523194,-0.099484,0.239110,-0.005236
1608115523227,1608115522321,7.737447,-8.580818,-3.363681,1608115523227,-0.150098,0.265290,0.027925
1608115523261,1608115522337,-10.954028,-9.188830,0.833565,1608115523260,-0.001745,0.017453,0.111701
1608115523294,1608115522357,7.580540,-9.806650,-5.648630,1608115523294,-0.108210,0.092502,0.003491
1608115523328,1608115522376,-7.757060,-10.659828,-4.305119,1608115523327,-0.109956,-0.031416,0.054105
1608115523361,1608115522396,7.639380,-7.521700,7.766867,1608115523361,0.050615,-0.055851,0.034907
1608115523395,1608115522416,-0.382459,-7.335374,-0.088260,1608115523394,0.024435,0.041888,-0.045379
1608115523428,1608115522634,-1.068925,-12.827098,-5.991863,1608115523427,-0.024435,-0.127409,0.019199
1608115523462,1608115522658,-5.668243,-6.531229,-10.934415,1608115523461,-0.113446,-0.144862,0.005236
1608115523495,1608115522674,6.697942,-8.286619,-6.894075,1608115523495,0.006981,-0.078540,0.041888
1608115523528,1608115522694,1.068925,-5.815343,-3.236194,1608115523528,0.052360,-0.043633,-0.001745
1608115523562,1608115522718,8.404299,-6.276256,-3.344068,1608115523562,-0.008727,-0.193732,0.012217
1608115523595,1608115522733,8.669079,-8.610238,4.089373,1608115523595,-0.015708,-0.005236,-0.075049
1608115523629,1608115522753,-0.451106,-7.845320,-6.874462,1608115523628,0.040143,-0.038397,-0.022689
1608115523662,1608115522781,6.815621,-5.834957,4.383573,1608115523662,-0.006981,-0.232129,0.036652
1608115523696,1608115522809,1.833843,-8.629851,-2.941995,1608115523695,-0.043633,-0.219911,-0.024435
1608115523729,1608115522837,-3.177355,-6.599875,-0.833565,1608115523729,0.064577,0.059341,-0.001745
1608115523762,1608115522860,-0.951245,-10.757895,-5.011198,1608115523762,0.097738,-0.029671,-0.020944
1608115523796,1608115522888,-10.738281,-11.522814,-5.334817,1608115523796,-0.017453,-0.188496,0.082030
1608115523829,1608115522920,-7.315761,-6.109543,-3.265614,1608115523829,-0.099484,-0.099484,0.031416
1608115523863,1608115522952,6.472389,-8.992698,-5.305398,1608115523863,0.022689,-0.200713,0.038397
1608115523896,1608115522980,11.718946,-9.031924,-9.512450,1608115523896,-0.089012,0.087266,-0.010472
1608115523930,1608115523011,-5.991863,-9.228058,-4.079566,1608115523929,0.083776,0.001745,-0.050615
1608115523963,1608115523039,4.079566,-3.098901,13.150718,1608115523963,-0.010472,-0.130900,-0.054105
1608115523996,1608115523070,3.138128,-10.208722,-2.196690,1608115523996,0.068068,-0.106465,0.027925
1608115524030,1608115523094,-1.814230,-11.395327,-3.706914,1608115524030,0.040143,-0.061087,-0.013963
1608115524063,1608115523122,0.107873,-9.806650,-6.511615,1608115524063,-0.055851,0.015708,-0.038397
1608115524097,1608115523438,1.127765,-9.992976,3.216581,1608115524096,-0.020944,0.101229,-0.129154
1608115524130,1608115523465,5.354431,-9.894910,-5.128878,1608115524130,0.054105,0.013963,-0.059341
1608115524164,1608115523485,-3.079288,-7.982613,-2.216303,1608115524163,0.013963,-0.212930,0.010472
1608115524230,1608115523513,2.118236,-8.247393,-5.756504,1608115524197,-0.080285,0.010472,-0.048869
1608115524303,1608115523552,-7.963000,-9.728196,-3.942273,1608115524303,0.055851,-0.190241,-0.017453
1608115524344,1608115523568,6.492002,-10.208722,-2.010363,1608115524343,0.029671,-0.054105,-0.019199
1608115524377,1608115523580,-8.845598,-9.973363,-4.530672,1608115524377,0.017453,-0.048869,-0.019199
1608115524411,1608115523592,-7.560927,-12.562319,-6.354709,1608115524410,0.015708,-0.165806,-0.026180
1608115524444,1608115523604,-8.286619,-10.914802,-5.668243,1608115524444,0.057596,-0.020944,-0.020944
1608115524478,1608115523623,1.853457,-8.286619,-5.736890,1608115524477,-0.024435,-0.155334,-0.073304
1608115524511,1608115523635,-7.001948,-7.158854,-4.971972,1608115524511,-0.013963,-0.099484,-0.050615
1608115524545,1608115523643,1.833843,-9.894910,-5.648630,1608115524542,0.027925,0.136136,-0.071558
1608115524578,1608115523663,3.765754,-8.365072,-2.775282,1608115524578,0.071558,-0.041888,-0.026180
1608115524612,1608115523683,-4.187439,-10.757895,-1.206218,1608115524611,0.038397,0.102974,-0.061087
1608115524645,1608115523698,4.344346,-9.433997,-5.854570,1608115524644,0.010472,-0.054105,0.020944
1608115524678,1608115523722,0.107873,-10.591182,2.029977,1608115524678,0.008727,0.017453,-0.040143
1608115524712,1608115523746,2.834122,-9.894910,-4.511059,1608115524711,0.013963,-0.106465,0.043633
1608115524745,1608115523773,23.290792,-8.482752,-1.333704,1608115524745,-0.015708,-0.176278,-0.052360
1608115524779,1608115523801,10.718668,-8.061066,-0.088260,1608115524779,0.068068,0.052360,0.036652
1608115524812,1608115523817,12.944777,-8.610238,1.990750,1608115524812,0.000000,0.036652,0.085521
1608115524846,1608115523837,-1.814230,-9.992976,-1.274864,1608115524845,-0.052360,-0.019199,-0.040143
1608115524879,1608115523852,-2.157463,-9.326124,-3.883433,1608115524879,-0.012217,0.102974,0.015708
1608115524913,1608115523872,-5.452497,-7.600153,-2.353596,1608115524912,-0.076794,0.111701,0.005236
1608115524946,1608115523900,8.159133,-10.228335,-4.226666,1608115524946,-0.027925,-0.008727,0.040143
1608115524980,1608115523920,-18.818960,-8.100293,-7.041174,1608115524979,-0.010472,0.127409,0.045379
1608115525013,1608115524097,-1.716164,-8.982891,-8.178746,1608115525012,0.054105,-0.006981,0.066323
1608115525046,1608115524121,0.343233,-9.414384,-7.943386,1608115525046,-0.024435,0.139626,0.038397
1608115525080,1608115524149,-1.608291,-10.934415,-3.383294,1608115525079,-0.052360,0.115192,-0.013963
1608115525113,1608115524164,-4.766032,-11.120741,-3.285228,1608115525113,-0.054105,0.137881,-0.001745
1608115525147,1608115524184,8.669079,-10.473502,-3.402907,1608115525146,0.005236,0.223402,-0.008727
1608115525180,1608115524200,-5.668243,-8.178746,1.353318,1608115525180,-0.024435,0.010472,0.059341
1608115525214,1608115524224,-6.217416,-8.649466,-4.462026,1608115525213,-0.019199,0.038397,0.055851
1608115525247,1608115524251,-0.813952,-5.432884,-6.796008,1608115525247,-0.015708,0.118682,0.043633
1608115525281,1608115524271,3.520587,-8.767145,-7.639380,1608115525280,-0.029671,0.256563,-0.041888
1608115525314,1608115524287,6.276256,-5.011198,2.981221,1608115525313,-0.008727,0.366519,-0.047124
1608115525356,1608115524306,-4.246279,-10.208722,-4.991585,1608115525355,-0.006981,-0.209440,0.061087
1608115525389,1608115524322,-7.766867,-9.208445,-4.020726,1608115525388,0.017453,0.027925,0.027925
1608115525422,1608115524342,5.187718,-7.256921,0.147100,1608115525422,-0.001745,-0.034907,0.005236
1608115525456,1608115524366,0.725692,-8.924051,-4.207053,1608115525455,0.019199,-0.029671,-0.013963
1608115525489,1608115524377,-10.797121,-10.640215,-6.335096,1608115525489,0.043633,0.160570,0.003491
1608115525523,1608115524397,6.874462,-7.678607,-4.265893,1608115525523,0.059341,0.186750,-0.038397
1608115525556,1608115524421,-0.068647,-10.591182,-7.354987,1608115525556,-0.015708,-0.101229,-0.027925
1608115525590,1608115524437,2.559536,-5.776117,1.529837,1608115525590,-0.038397,0.052360,0.003491
1608115525623,1608115524460,6.717555,-8.806372,-1.755390,1608115525623,-0.013963,-0.048869,0.064577
1608115525657,1608115524480,-3.442134,-9.247671,-3.344068,1608115525656,0.012217,-0.015708,0.015708
1608115525690,1608115524500,5.187718,-7.982613,-1.049312,1608115525690,-0.075049,0.069813,-0.005236
1608115525724,1608115524519,-1.676937,-8.021839,-4.687579,1608115525723,-0.062832,0.137881,0.006981
1608115525757,1608115524539,2.736055,-8.247393,-3.000835,1608115525757,-0.048869,0.160570,-0.005236
1608115525790,1608115524559,2.834122,-10.149882,-1.608291,1608115525790,-0.017453,0.069813,0.036652
1608115525824,1608115524563,1.657324,-11.866046,-6.531229,1608115525791,-0.057596,-0.125664,0.080285
1608115525857,1608115524587,-0.245166,-11.140354,-7.884546,1608115525857,-0.006981,0.120428,-0.034907
1608115525891,1608115525029,-5.550564,-8.747532,-6.717555,1608115525891,-0.006981,-0.087266,0.083776
1608115525924,1608115525044,3.402907,-7.502087,-4.491446,1608115525924,-0.029671,0.057596,0.062832
1608115525958,1608115525068,7.021561,-7.335374,0.362846,1608115525957,-0.015708,0.090757,-0.008727
1608115525991,1608115525080,6.472389,-7.100014,2.677215,1608115525991,0.041888,-0.061087,0.043633
1608115526025,1608115525096,-0.029420,-9.816457,-2.353596,1608115526024,0.071558,0.185005,0.008727
1608115526058,1608115525115,1.853457,-8.865211,1.549451,1608115526058,-0.005236,-0.022689,-0.043633
1608115526091,1608115525135,0.588399,-8.590625,-5.070038,1608115526091,-0.050615,-0.038397,-0.020944
1608115526125,1608115525147,2.539922,-8.845598,-4.265893,1608115526125,0.005236,0.071558,-0.015708
1608115526158,1608115525159,3.402907,-10.836348,-5.756504,1608115526158,0.038397,0.087266,-0.029671
1608115526192,1608115525186,0.951245,-9.610517,-6.374322,1608115526191,0.043633,0.069813,-0.005236
1608115526225,1608115525210,-7.335374,-8.580818,-5.030811,1608115526225,-0.006981,0.099484,-0.017453
1608115526259,1608115525238,6.129156,-6.276256,-0.451106,1608115526258,0.006981,0.061087,0.034907
1608115526292,1608115525265,4.020726,-9.590903,-5.933023,1608115526292,0.034907,0.034907,0.001745
1608115526325,1608115525281,10.679441,-5.511337,3.079288,1608115526325,0.006981,-0.001745,0.012217
1608115526359,1608115525305,0.725692,-7.786480,-0.745305,1608115526359,-0.015708,-0.010472,0.064577
1608115526392,1608115525332,0.088260,-9.992976,-4.667965,1608115526392,-0.038397,0.185005,-0.015708
1608115526426,1608115525336,6.619489,-8.904438,1.451384,1608115526392,-0.043633,-0.029671,0.031416
1608115526495,1608115525388,2.677215,-8.767145,-5.030811,1608115526495,-0.026180,-0.080285,0.047124
1608115526529,1608115525419,-1.333704,-8.669079,-6.658715,1608115526528,0.019199,0.172788,-0.001745
1608115526562,1608115525439,2.716442,-6.639102,-2.853735,1608115526562,0.010472,0.000000,0.055851
1608115526596,1608115525459,4.864098,-6.452775,-0.745305,1608115526595,-0.006981,0.160570,0.013963
1608115526629,1608115525486,-3.098901,-11.375713,-10.493115,1608115526629,-0.027925,0.102974,0.041888
1608115526663,1608115525510,-5.070038,-9.090764,-5.589790,1608115526662,-0.005236,0.204204,-0.048869
1608115526696,1608115525901,3.442134,-9.806650,-3.216581,1608115526696,-0.012217,-0.045379,0.050615
1608115526730,1608115525920,-1.451384,-6.894075,-2.481082,1608115526729,-0.015708,0.045379,-0.017453
1608115526763,1608115525944,0.931632,-12.366185,-5.874183,1608115526763,0.003491,-0.020944,0.036652
1608115526796,1608115525972,3.304841,-9.247671,-3.579427,1608115526796,0.027925,0.090757,-0.012217
1608115526830,1608115525995,-0.147100,-8.482752,-0.431493,1608115526830,0.038397,-0.036652,0.031416
1608115526863,1608115526023,-1.392544,-11.375713,-5.815343,1608115526863,-0.019199,0.064577,-0.010472
1608115526897,1608115526047,-2.814508,-9.365351,0.706079,1608115526897,-0.031416,0.005236,0.019199
1608115526930,1608115526062,0.892405,-9.532063,-0.470719,1608115526930,0.017453,0.038397,-0.005236
1608115526964,1608115526082,3.804980,-7.864933,0.931632,1608115526963,0.005236,0.102974,-0.024435
1608115526997,1608115526098,6.413549,-9.414384,-5.530951,1608115526997,0.012217,-0.022689,-0.027925
1608115527031,1608115526126,5.374044,-9.090764,1.892683,1608115527030,-0.012217,0.087266,0.013963
1608115527064,1608115526149,-0.608012,-7.923773,0.284393,1608115527064,-0.003491,0.116937,-0.005236
1608115527098,1608115526173,2.598762,-8.345459,1.010085,1608115527097,0.033161,0.045379,-0.029671
1608115527131,1608115526193,2.275143,-5.834957,4.001113,1608115527131,0.008727,0.113446,-0.026180
1608115527165,1608115526216,5.148491,-10.316595,-3.765754,1608115527164,-0.099484,0.001745,-0.040143
1608115527198,1608115526244,-1.735777,-8.649466,-7.423634,1608115527198,0.075049,0.118682,-0.064577
1608115527231,1608115526272,-2.618376,-7.364794,5.285784,1608115527231,0.052360,-0.113446,0.001745
1608115527265,1608115526299,2.079010,-8.502365,-1.873070,1608115527265,0.000000,-0.179769,-0.020944
1608115527298,1608115526327,-4.089373,-8.688692,0.264780,1608115527298,0.005236,-0.062832,-0.092502
1608115527332,1608115526350,3.706914,-9.071151,-1.892683,1608115527331,-0.005236,-0.195477,-0.036652
1608115527365,1608115526374,-2.500696,-7.884546,-3.324454,1608115527365,0.043633,-0.357792,-0.054105
1608115527399,1608115526698,-10.238142,-10.473502,-12.709418,1608115527398,0.019199,-0.329867,-0.052360
1608115527432,1608115526721,-7.864933,-9.326124,-5.168105,1608115527432,0.015708,-0.408407,-0.022689
1608115527466,1608115526745,-0.666852,-9.110377,-8.384686,1608115527465,0.069813,-0.610865,-0.075049
1608115527499,1608115526769,0.490332,-8.306232,1.333704,1608115527498,0.036652,-0.567232,-0.109956
1608115527532,1608115526792,-0.833565,-6.776395,-1.235638,1608115527532,0.029671,-0.459022,-0.137881
1608115527566,1608115526816,-2.579149,-8.845598,-1.235638,1608115527565,0.008727,-0.623083,-0.155334
1608115527599,1608115526844,0.872792,-9.806650,-5.226944,1608115527599,-0.026180,-0.654498,-0.144862
1608115527633,1608115526867,3.824593,-8.806372,-6.070316,1608115527632,0.090757,-0.644027,-0.134390
1608115527666,1608115526891,-9.836070,-8.629851,0.362846,1608115527666,0.052360,-0.614356,-0.258309
1608115527700,1608115526919,-0.549172,-13.268397,0.049033,1608115527699,-0.005236,-0.656244,-0.155334
1608115527733,1608115526942,-9.610517,-6.639102,-5.285784,1608115527733,0.036652,-0.708604,-0.179769
1608115527767,1608115526966,-1.696550,-10.836348,-6.433162,1608115527766,-0.001745,-0.806342,-0.113446
1608115527800,1608115526990,2.039783,-10.012589,0.049033,1608115527800,-0.003491,-0.783653,-0.116937
1608115527856,1608115527013,-0.529559,-7.786480,2.902768,1608115527855,0.026180,-0.642281,-0.158825
1608115527889,1608115527041,-0.362846,-6.256642,4.020726,1608115527889,0.000000,-0.626573,-0.127409
1608115527923,1608115527069,-0.686466,-8.041452,-2.775282,1608115527922,-0.010472,-0.675442,-0.176278
1608115527956,1608115527096,-6.737168,-7.923773,-2.333983,1608115527956,-0.008727,-0.568977,-0.165806
1608115527990,1608115527103,-0.627626,-10.149882,-1.853457,1608115527989,0.012217,-0.757473,-0.125664
1608115528023,1608115527115,-2.177076,-10.434276,-2.059397,1608115528023,0.031416,-0.644027,-0.144862
1608115528056,1608115527135,-8.227779,-10.257755,-4.128600,1608115528056,-0.010472,-0.699877,-0.143117
1608115528090,1608115527159,-2.137850,-9.326124,-0.990472,1608115528090,-0.015708,-0.638790,-0.122173
1608115528123,1608115527163,-1.166991,-8.629851,-5.893796,1608115528090,0.012217,-0.651008,-0.092502
1608115528157,1608115527183,-6.658715,-9.110377,-4.207053,1608115528156,0.052360,-0.706858,-0.115192
1608115528190,1608115527406,-3.216581,-9.267284,-0.990472,1608115528190,0.017453,-0.591667,-0.125664
1608115528224,1608115527438,0.647239,-9.571290,1.510224,1608115528223,-0.041888,-0.733038,-0.162316
1608115528257,1608115527458,-8.247393,-10.630408,-4.167826,1608115528257,-0.027925,-0.675442,-0.144862
1608115528291,1608115527478,-5.207331,-9.512450,-0.549172,1608115528290,0.005236,-0.607375,-0.150098
1608115528324,1608115527498,-2.794895,-8.159133,0.264780,1608115528324,-0.050615,-0.614356,-0.162316
1608115528358,1608115527522,-2.775282,-8.992698,2.883155,1608115528357,0.019199,-0.652753,-0.144862
1608115528391,1608115527546,-4.265893,-9.512450,-1.333704,1608115528391,0.003491,-0.654498,-0.174533
1608115528425,1608115527561,-5.511337,-8.159133,-2.853735,1608115528424,-0.006981,-0.757473,-0.123918
1608115528458,1608115527581,-10.895188,-10.640215,-1.608291,1608115528458,0.015708,-0.760964,-0.139626
1608115528491,1608115527605,-3.785367,-8.727919,-0.382459,1608115528491,-0.026180,-0.499164,-0.183260
1608115528525,1608115527625,-7.256921,-10.355823,-5.432884,1608115528525,-0.012217,-0.673697,-0.169297
1608115528558,1608115527641,0.706079,-7.982613,0.666852,1608115528558,-0.012217,-0.781907,-0.132645
1608115528592,1608115527653,-8.943665,-9.973363,-4.128600,1608115528591,0.019199,-0.710349,-0.146608
1608115528625,1608115527673,5.315204,-9.071151,-2.961608,1608115528625,0.031416,-0.834267,-0.123918
1608115528659,1608115527697,-9.208445,-9.326124,-0.402073,1608115528658,0.008727,-0.797615,-0.198968
1608115528692,1608115527717,-0.147100,-8.443525,-2.255529,1608115528691,-0.012217,-0.710349,-0.132645
1608115528726,1608115527741,-2.618376,-9.708583,-3.785367,1608115528725,-0.024435,-0.733038,-0.176278
1608115528759,1608115527761,4.530672,-10.875574,-0.088260,1608115528759,-0.012217,-0.753982,-0.179769
1608115528792,1608115527777,-6.070316,-8.404299,-1.147378,1608115528792,0.000000,-0.663225,-0.164061
1608115528826,1608115527801,3.422521,-8.865211,-0.127486,1608115528826,0.010472,-0.680678,-0.186750
1608115528859,1608115527821,-9.630130,-8.767145,-2.834122,1608115528859,0.008727,-0.657989,-0.176278
1608115528893,1608115527845,-0.088260,-9.894910,-3.657880,1608115528892,0.010472,-0.743510,-0.174533
1608115528926,1608115527869,-3.942273,-9.649743,-2.235916,1608115528926,0.026180,-0.774926,-0.143117
1608115528960,1608115527889,-3.216581,-9.816457,-4.726805,1608115528959,-0.015708,-0.671952,-0.212930
1608115528993,1608115528207,1.735777,-7.198081,4.824872,1608115528993,-0.027925,-0.593412,-0.232129
1608115529027,1608115528226,-6.560649,-10.208722,-3.657880,1608115529026,-0.012217,-0.743510,-0.144862
1608115529060,1608115528246,-3.765754,-10.532342,-7.296147,1608115529060,0.040143,-0.788889,-0.148353
1608115529093,1608115528270,-2.579149,-10.051816,-6.011477,1608115529093,0.000000,-0.776672,-0.211185
1608115529127,1608115528289,-6.237029,-9.590903,-2.637989,1608115529126,-0.022689,-0.638790,-0.179769
1608115529160,1608115528309,-0.833565,-8.865211,-1.794617,1608115529160,-0.006981,-0.841249,-0.165806
1608115529194,1608115528329,-3.059675,-8.727919,-0.343233,1608115529193,0.013963,-0.919788,-0.148353
1608115529227,1608115528344,-2.079010,-9.875297,-4.403186,1608115529226,0.006981,-0.734784,-0.185005
1608115529260,1608115528364,5.913410,-10.012589,-2.392823,1608115529260,-0.031416,-0.827286,-0.158825
1608115529294,1608115528392,-6.541035,-8.208166,0.470719,1608115529294,-0.047124,-0.738274,-0.169297
1608115529327,1608115528412,-2.883155,-9.208445,-2.637989,1608115529327,-0.033161,-0.584685,-0.225147
1608115529361,1608115528431,-3.000835,-8.963278,-0.608012,1608115529360,-0.022689,-0.640536,-0.218166
1608115529394,1608115528451,-8.502365,-10.473502,-7.139241,1608115529394,0.010472,-0.856957,-0.191986
1608115529428,1608115528467,-2.010363,-8.992698,-1.627904,1608115529427,-0.015708,-0.663225,-0.218166
1608115529461,1608115528486,-2.216303,-9.169217,-4.246279,1608115529461,-0.026180,-0.858702,-0.125664
1608115529494,1608115528506,3.059675,-10.453889,-5.511337,1608115529494,-0.005236,-0.794125,-0.202458
1608115529528,1608115528522,-0.627626,-8.992698,4.991585,1608115529527,0.008727,-0.816814,-0.146608
1608115529561,1608115528542,-8.404299,-9.669356,-7.276534,1608115529561,0.020944,-0.897099,-0.141372
1608115529595,1608115528565,0.813952,-10.914802,-1.892683,1608115529594,-0.026180,-0.692896,-0.172788
1608115529628,1608115528589,-7.443247,-11.258034,-6.894075,1608115529628,-0.024435,-0.794125,-0.188496
1608115529662,1608115528613,-8.825985,-9.129991,-4.187439,1608115529661,0.000000,-0.855211,-0.172788
1608115529695,1608115528636,-5.511337,-8.541592,-4.128600,1608115529695,-0.003491,-0.869174,-0.113446
1608115529729,1608115528656,-3.883433,-9.816457,-3.903047,1608115529728,-0.033161,-0.506145,-0.223402
1608115529762,1608115528680,-1.431771,-10.836348,-5.128878,1608115529761,0.005236,-0.631809,-0.169297
1608115529795,1608115528703,-8.580818,-8.992698,-2.481082,1608115529795,0.019199,-0.839503,-0.146608
1608115529829,1608115529027,3.177355,-9.326124,-4.285506,1608115529828,0.027925,-0.717330,-0.120428
1608115529862,1608115529042,-2.098623,-7.060788,2.794895,1608115529862,0.040143,-0.689405,-0.160570
1608115529896,1608115529062,-4.746418,-9.071151,-1.049312,1608115529895,0.031416,-0.518363,-0.178024
1608115529929,1608115529086,-4.108986,-7.884546,5.727084,1608115529929,0.024435,-0.623083,-0.150098
1608115529963,1608115529117,-10.836348,-10.551955,-2.353596,1608115529962,-0.029671,-0.607375,-0.183260
1608115529996,1608115529141,5.834957,-7.825706,2.539922,1608115529996,0.001745,-0.534071,-0.127409
1608115530030,1608115529161,-1.412158,-8.865211,-0.745305,1608115530029,0.012217,-0.516617,-0.141372
1608115530063,1608115529171,1.833843,-9.188830,-0.323619,1608115530063,0.038397,-0.591667,-0.139626
1608115530096,1608115529191,-2.255529,-8.463139,-1.108151,1608115530096,-0.005236,-0.691150,-0.141372
1608115530130,1608115529215,-6.452775,-8.943665,-1.255251,1608115530130,-0.022689,-0.685914,-0.190241
1608115530163,1608115529235,6.776395,-9.090764,-1.068925,1608115530163,-0.013963,-0.729548,-0.071558
1608115530197,1608115529267,-12.503478,-9.169217,-2.579149,1608115530196,-0.019199,-0.500910,-0.198968
