cpu_ts,ir_ts,left_fn,right_fn
1608115541362,1608115541252,IR_L_1204,IR_R_1204
1608115541396,1608115541285,IR_L_1205,IR_R_1205
1608115541430,1608115541319,IR_L_1206,IR_R_1206
1608115541462,1608115541385,IR_L_1208,IR_R_1208
1608115541496,1608115541418,IR_L_1209,IR_R_1209
1608115541529,1608115541452,IR_L_1210,IR_R_1210
1608115541563,1608115541485,IR_L_1211,IR_R_1211
1608115541596,1608115541518,IR_L_1212,IR_R_1212
1608115541629,1608115541552,IR_L_1213,IR_R_1213
1608115541662,1608115541585,IR_L_1214,IR_R_1214
1608115541697,1608115541618,IR_L_1215,IR_R_1215
1608115541729,1608115541652,IR_L_1216,IR_R_1216
1608115541763,1608115541685,IR_L_1217,IR_R_1217
1608115541796,1608115541718,IR_L_1218,IR_R_1218
1608115541830,1608115541751,IR_L_1219,IR_R_1219
1608115541863,1608115541785,IR_L_1220,IR_R_1220
1608115541896,1608115541818,IR_L_1221,IR_R_1221
1608115541930,1608115541851,IR_L_1222,IR_R_1222
1608115541964,1608115541885,IR_L_1223,IR_R_1223
1608115542006,1608115541918,IR_L_1224,IR_R_1224
1608115542064,1608115541951,IR_L_1225,IR_R_1225
1608115542108,1608115541984,IR_L_1226,IR_R_1226
1608115542142,1608115542018,IR_L_1227,IR_R_1227
1608115542165,1608115542051,IR_L_1228,IR_R_1228
1608115542198,1608115542094,IR_L_1229,IR_R_1229
1608115542235,1608115542128,IR_L_1230,IR_R_1230
1608115542268,1608115542161,IR_L_1231,IR_R_1231
1608115542300,1608115542195,IR_L_1232,IR_R_1232
1608115542334,1608115542228,IR_L_1233,IR_R_1233
1608115542365,1608115542261,IR_L_1234,IR_R_1234
1608115542399,1608115542295,IR_L_1235,IR_R_1235
1608115542432,1608115542328,IR_L_1236,IR_R_1236
1608115542465,1608115542361,IR_L_1237,IR_R_1237
1608115542501,1608115542395,IR_L_1238,IR_R_1238
1608115542533,1608115542428,IR_L_1239,IR_R_1239
1608115542567,1608115542461,IR_L_1240,IR_R_1240
1608115542600,1608115542495,IR_L_1241,IR_R_1241
1608115542634,1608115542528,IR_L_1242,IR_R_1242
1608115542666,1608115542561,IR_L_1243,IR_R_1243
1608115542700,1608115542595,IR_L_1244,IR_R_1244
1608115542734,1608115542661,IR_L_1246,IR_R_1246
1608115542767,1608115542695,IR_L_1247,IR_R_1247
1608115542800,1608115542728,IR_L_1248,IR_R_1248
1608115542864,1608115542761,IR_L_1249,IR_R_1249
1608115542886,1608115542795,IR_L_1250,IR_R_1250
1608115542920,1608115542828,IR_L_1251,IR_R_1251
1608115542953,1608115542861,IR_L_1252,IR_R_1252
1608115542986,1608115542895,IR_L_1253,IR_R_1253
1608115543024,1608115542928,IR_L_1254,IR_R_1254
1608115543056,1608115542961,IR_L_1255,IR_R_1255
1608115543087,1608115542995,IR_L_1256,IR_R_1256
1608115543120,1608115543028,IR_L_1257,IR_R_1257
1608115543153,1608115543061,IR_L_1258,IR_R_1258
1608115543187,1608115543094,IR_L_1259,IR_R_1259
1608115543220,1608115543128,IR_L_1260,IR_R_1260
1608115543253,1608115543161,IR_L_1261,IR_R_1261
1608115543287,1608115543194,IR_L_1262,IR_R_1262
1608115543320,1608115543227,IR_L_1263,IR_R_1263
1608115543356,1608115543261,IR_L_1264,IR_R_1264
1608115543391,1608115543294,IR_L_1265,IR_R_1265
1608115543423,1608115543327,IR_L_1266,IR_R_1266
1608115543457,1608115543360,IR_L_1267,IR_R_1267
1608115543490,1608115543393,IR_L_1268,IR_R_1268
1608115543523,1608115543427,IR_L_1269,IR_R_1269
1608115543556,1608115543460,IR_L_1270,IR_R_1270
1608115543589,1608115543493,IR_L_1271,IR_R_1271
1608115543622,1608115543526,IR_L_1272,IR_R_1272
1608115543660,1608115543560,IR_L_1273,IR_R_1273
1608115543692,1608115543593,IR_L_1274,IR_R_1274
1608115543726,1608115543626,IR_L_1275,IR_R_1275
1608115543759,1608115543659,IR_L_1276,IR_R_1276
1608115543792,1608115543692,IR_L_1277,IR_R_1277
1608115543826,1608115543726,IR_L_1278,IR_R_1278
1608115543860,1608115543759,IR_L_1279,IR_R_1279
1608115543900,1608115543792,IR_L_1280,IR_R_1280
1608115543935,1608115543825,IR_L_1281,IR_R_1281
1608115543958,1608115543892,IR_L_1283,IR_R_1283
1608115543991,1608115543925,IR_L_1284,IR_R_1284
1608115544027,1608115543958,IR_L_1285,IR_R_1285
1608115544059,1608115543991,IR_L_1286,IR_R_1286
1608115544092,1608115544024,IR_L_1287,IR_R_1287
1608115544126,1608115544058,IR_L_1288,IR_R_1288
1608115544159,1608115544091,IR_L_1289,IR_R_1289
1608115544192,1608115544124,IR_L_1290,IR_R_1290
1608115544226,1608115544158,IR_L_1291,IR_R_1291
1608115544259,1608115544191,IR_L_1292,IR_R_1292
1608115544293,1608115544225,IR_L_1293,IR_R_1293
1608115544326,1608115544258,IR_L_1294,IR_R_1294
1608115544363,1608115544292,IR_L_1295,IR_R_1295
1608115544395,1608115544325,IR_L_1296,IR_R_1296
1608115544427,1608115544359,IR_L_1297,IR_R_1297
1608115544494,1608115544392,IR_L_1298,IR_R_1298
1608115544528,1608115544426,IR_L_1299,IR_R_1299
1608115544562,1608115544459,IR_L_1300,IR_R_1300
1608115544595,1608115544492,IR_L_1301,IR_R_1301
1608115544629,1608115544526,IR_L_1302,IR_R_1302
1608115544662,1608115544559,IR_L_1303,IR_R_1303
1608115544695,1608115544593,IR_L_1304,IR_R_1304
1608115544729,1608115544626,IR_L_1305,IR_R_1305
1608115544762,1608115544660,IR_L_1306,IR_R_1306
1608115544794,1608115544693,IR_L_1307,IR_R_1307
1608115544828,1608115544727,IR_L_1308,IR_R_1308
1608115544862,1608115544760,IR_L_1309,IR_R_1309
1608115544895,1608115544794,IR_L_1310,IR_R_1310
1608115544927,1608115544827,IR_L_1311,IR_R_1311
1608115544961,1608115544861,IR_L_1312,IR_R_1312
1608115544994,1608115544894,IR_L_1313,IR_R_1313
1608115545027,1608115544928,IR_L_1314,IR_R_1314
1608115545060,1608115544961,IR_L_1315,IR_R_1315
1608115545094,1608115544995,IR_L_1316,IR_R_1316
1608115545128,1608115545028,IR_L_1317,IR_R_1317
1608115545161,1608115545062,IR_L_1318,IR_R_1318
1608115545195,1608115545126,IR_L_1320,IR_R_1320
1608115545227,1608115545159,IR_L_1321,IR_R_1321
1608115545261,1608115545193,IR_L_1322,IR_R_1322
1608115545295,1608115545226,IR_L_1323,IR_R_1323
1608115545328,1608115545259,IR_L_1324,IR_R_1324
1608115545361,1608115545293,IR_L_1325,IR_R_1325
1608115545394,1608115545326,IR_L_1326,IR_R_1326
1608115545437,1608115545359,IR_L_1327,IR_R_1327
1608115545472,1608115545393,IR_L_1328,IR_R_1328
1608115545506,1608115545426,IR_L_1329,IR_R_1329
1608115545536,1608115545459,IR_L_1330,IR_R_1330
1608115545570,1608115545493,IR_L_1331,IR_R_1331
1608115545604,1608115545526,IR_L_1332,IR_R_1332
1608115545637,1608115545559,IR_L_1333,IR_R_1333
1608115545670,1608115545593,IR_L_1334,IR_R_1334
1608115545703,1608115545626,IR_L_1335,IR_R_1335
1608115545737,1608115545659,IR_L_1336,IR_R_1336
1608115545781,1608115545693,IR_L_1337,IR_R_1337
1608115545815,1608115545726,IR_L_1338,IR_R_1338
1608115545847,1608115545759,IR_L_1339,IR_R_1339
1608115545882,1608115545793,IR_L_1340,IR_R_1340
1608115545914,1608115545826,IR_L_1341,IR_R_1341
1608115545947,1608115545859,IR_L_1342,IR_R_1342
1608115545981,1608115545893,IR_L_1343,IR_R_1343
1608115546048,1608115545926,IR_L_1344,IR_R_1344
1608115546082,1608115545959,IR_L_1345,IR_R_1345
1608115546116,1608115545993,IR_L_1346,IR_R_1346
1608115546150,1608115546026,IR_L_1347,IR_R_1347
1608115546182,1608115546059,IR_L_1348,IR_R_1348
1608115546217,1608115546097,IR_L_1349,IR_R_1349
1608115546249,1608115546130,IR_L_1350,IR_R_1350
1608115546282,1608115546164,IR_L_1351,IR_R_1351
1608115546318,1608115546197,IR_L_1352,IR_R_1352
1608115546340,1608115546231,IR_L_1353,IR_R_1353
1608115546375,1608115546264,IR_L_1354,IR_R_1354
1608115546408,1608115546297,IR_L_1355,IR_R_1355
1608115546442,1608115546364,IR_L_1357,IR_R_1357
1608115546474,1608115546397,IR_L_1358,IR_R_1358
1608115546508,1608115546431,IR_L_1359,IR_R_1359
1608115546543,1608115546464,IR_L_1360,IR_R_1360
1608115546586,1608115546497,IR_L_1361,IR_R_1361
1608115546642,1608115546531,IR_L_1362,IR_R_1362
1608115546676,1608115546564,IR_L_1363,IR_R_1363
1608115546710,1608115546597,IR_L_1364,IR_R_1364
1608115546744,1608115546631,IR_L_1365,IR_R_1365
1608115546777,1608115546664,IR_L_1366,IR_R_1366
1608115546814,1608115546698,IR_L_1367,IR_R_1367
1608115546882,1608115546731,IR_L_1368,IR_R_1368
1608115546911,1608115546764,IR_L_1369,IR_R_1369
1608115546939,1608115546798,IR_L_1370,IR_R_1370
1608115546972,1608115546831,IR_L_1371,IR_R_1371
1608115547005,1608115546864,IR_L_1372,IR_R_1372
1608115547057,1608115546898,IR_L_1373,IR_R_1373
1608115547114,1608115546931,IR_L_1374,IR_R_1374
1608115547147,1608115546964,IR_L_1375,IR_R_1375
1608115547181,1608115546998,IR_L_1376,IR_R_1376
1608115547216,1608115547031,IR_L_1377,IR_R_1377
1608115547248,1608115547098,IR_L_1379,IR_R_1379
1608115547275,1608115547131,IR_L_1380,IR_R_1380
1608115547348,1608115547164,IR_L_1381,IR_R_1381
1608115547382,1608115547198,IR_L_1382,IR_R_1382
1608115547416,1608115547298,IR_L_1385,IR_R_1385
1608115547485,1608115547331,IR_L_1386,IR_R_1386
1608115547516,1608115547364,IR_L_1387,IR_R_1387
1608115547549,1608115547397,IR_L_1388,IR_R_1388
1608115547583,1608115547431,IR_L_1389,IR_R_1389
1608115547626,1608115547464,IR_L_1390,IR_R_1390
1608115547651,1608115547497,IR_L_1391,IR_R_1391
1608115547683,1608115547531,IR_L_1392,IR_R_1392
1608115547722,1608115547597,IR_L_1394,IR_R_1394
1608115547750,1608115547631,IR_L_1395,IR_R_1395
1608115547783,1608115547664,IR_L_1396,IR_R_1396
1608115547854,1608115547697,IR_L_1397,IR_R_1397
1608115547877,1608115547730,IR_L_1398,IR_R_1398
1608115547910,1608115547764,IR_L_1399,IR_R_1399
1608115547954,1608115547797,IR_L_1400,IR_R_1400
1608115547989,1608115547830,IR_L_1401,IR_R_1401
1608115548012,1608115547930,IR_L_1404,IR_R_1404
1608115548072,1608115547963,IR_L_1405,IR_R_1405
1608115548113,1608115547997,IR_L_1406,IR_R_1406
1608115548146,1608115548030,IR_L_1407,IR_R_1407
1608115548179,1608115548063,IR_L_1408,IR_R_1408
1608115548220,1608115548097,IR_L_1409,IR_R_1409
1608115548246,1608115548130,IR_L_1410,IR_R_1410
1608115548273,1608115548163,IR_L_1411,IR_R_1411
1608115548313,1608115548197,IR_L_1412,IR_R_1412
1608115548347,1608115548230,IR_L_1413,IR_R_1413
1608115548380,1608115548263,IR_L_1414,IR_R_1414
1608115548414,1608115548296,IR_L_1415,IR_R_1415
1608115548447,1608115548330,IR_L_1416,IR_R_1416
1608115548483,1608115548363,IR_L_1417,IR_R_1417
1608115548516,1608115548396,IR_L_1418,IR_R_1418
1608115548554,1608115548430,IR_L_1419,IR_R_1419
1608115548587,1608115548463,IR_L_1420,IR_R_1420
1608115548622,1608115548496,IR_L_1421,IR_R_1421
1608115548656,1608115548530,IR_L_1422,IR_R_1422
1608115548686,1608115548563,IR_L_1423,IR_R_1423
1608115548722,1608115548596,IR_L_1424,IR_R_1424
1608115548755,1608115548629,IR_L_1425,IR_R_1425
1608115548788,1608115548663,IR_L_1426,IR_R_1426
1608115548818,1608115548696,IR_L_1427,IR_R_1427
1608115548852,1608115548729,IR_L_1428,IR_R_1428
1608115548885,1608115548763,IR_L_1429,IR_R_1429
1608115548919,1608115548829,IR_L_1431,IR_R_1431
1608115548952,1608115548863,IR_L_1432,IR_R_1432
1608115548985,1608115548896,IR_L_1433,IR_R_1433
1608115549019,1608115548929,IR_L_1434,IR_R_1434
1608115549052,1608115548962,IR_L_1435,IR_R_1435
1608115549085,1608115548996,IR_L_1436,IR_R_1436
1608115549119,1608115549029,IR_L_1437,IR_R_1437
1608115549152,1608115549062,IR_L_1438,IR_R_1438
1608115549185,1608115549096,IR_L_1439,IR_R_1439
1608115549222,1608115549129,IR_L_1440,IR_R_1440
1608115549256,1608115549162,IR_L_1441,IR_R_1441
1608115549289,1608115549196,IR_L_1442,IR_R_1442
1608115549323,1608115549229,IR_L_1443,IR_R_1443
1608115549356,1608115549262,IR_L_1444,IR_R_1444
1608115549386,1608115549295,IR_L_1445,IR_R_1445
1608115549420,1608115549329,IR_L_1446,IR_R_1446
1608115549453,1608115549362,IR_L_1447,IR_R_1447
1608115549487,1608115549395,IR_L_1448,IR_R_1448
1608115549523,1608115549429,IR_L_1449,IR_R_1449
1608115549555,1608115549462,IR_L_1450,IR_R_1450
1608115549586,1608115549495,IR_L_1451,IR_R_1451
1608115549620,1608115549529,IR_L_1452,IR_R_1452
1608115549657,1608115549562,IR_L_1453,IR_R_1453
1608115549690,1608115549595,IR_L_1454,IR_R_1454
1608115549724,1608115549628,IR_L_1455,IR_R_1455
1608115549757,1608115549662,IR_L_1456,IR_R_1456
1608115549791,1608115549695,IR_L_1457,IR_R_1457
1608115549821,1608115549728,IR_L_1458,IR_R_1458
1608115549854,1608115549762,IR_L_1459,IR_R_1459
1608115549888,1608115549795,IR_L_1460,IR_R_1460
1608115549921,1608115549828,IR_L_1461,IR_R_1461
1608115549961,1608115549861,IR_L_1462,IR_R_1462
1608115549991,1608115549895,IR_L_1463,IR_R_1463
1608115550025,1608115549928,IR_L_1464,IR_R_1464
1608115550055,1608115549961,IR_L_1465,IR_R_1465
1608115550088,1608115549995,IR_L_1466,IR_R_1466
1608115550121,1608115550061,IR_L_1468,IR_R_1468
1608115550167,1608115550095,IR_L_1469,IR_R_1469
1608115550189,1608115550128,IR_L_1470,IR_R_1470
1608115550222,1608115550161,IR_L_1471,IR_R_1471
1608115550255,1608115550194,IR_L_1472,IR_R_1472
1608115550289,1608115550228,IR_L_1473,IR_R_1473
1608115550326,1608115550261,IR_L_1474,IR_R_1474
1608115550356,1608115550294,IR_L_1475,IR_R_1475
1608115550398,1608115550328,IR_L_1476,IR_R_1476
1608115550475,1608115550361,IR_L_1477,IR_R_1477
1608115550531,1608115550394,IR_L_1478,IR_R_1478
1608115550565,1608115550428,IR_L_1479,IR_R_1479
1608115550598,1608115550461,IR_L_1480,IR_R_1480
1608115550631,1608115550494,IR_L_1481,IR_R_1481
1608115550665,1608115550527,IR_L_1482,IR_R_1482
1608115550699,1608115550561,IR_L_1483,IR_R_1483
1608115550732,1608115550594,IR_L_1484,IR_R_1484
1608115550765,1608115550627,IR_L_1485,IR_R_1485
1608115550799,1608115550661,IR_L_1486,IR_R_1486
1608115550831,1608115550694,IR_L_1487,IR_R_1487
1608115550877,1608115550727,IR_L_1488,IR_R_1488
1608115550902,1608115550761,IR_L_1489,IR_R_1489
1608115550935,1608115550794,IR_L_1490,IR_R_1490
1608115550969,1608115550827,IR_L_1491,IR_R_1491
1608115551000,1608115550860,IR_L_1492,IR_R_1492
1608115551033,1608115550894,IR_L_1493,IR_R_1493
1608115551066,1608115550927,IR_L_1494,IR_R_1494
1608115551099,1608115550960,IR_L_1495,IR_R_1495
1608115551135,1608115550994,IR_L_1496,IR_R_1496
1608115551168,1608115551027,IR_L_1497,IR_R_1497
1608115551201,1608115551060,IR_L_1498,IR_R_1498
1608115551234,1608115551093,IR_L_1499,IR_R_1499
1608115551267,1608115551126,IR_L_1500,IR_R_1500
1608115551301,1608115551159,IR_L_1501,IR_R_1501
1608115551334,1608115551193,IR_L_1502,IR_R_1502
1608115551368,1608115551226,IR_L_1503,IR_R_1503
1608115551401,1608115551293,IR_L_1505,IR_R_1505
1608115551435,1608115551326,IR_L_1506,IR_R_1506
1608115551469,1608115551359,IR_L_1507,IR_R_1507
1608115551503,1608115551392,IR_L_1508,IR_R_1508
1608115551537,1608115551426,IR_L_1509,IR_R_1509
1608115551569,1608115551459,IR_L_1510,IR_R_1510
1608115551603,1608115551492,IR_L_1511,IR_R_1511
1608115551637,1608115551526,IR_L_1512,IR_R_1512
1608115551670,1608115551559,IR_L_1513,IR_R_1513
1608115551704,1608115551592,IR_L_1514,IR_R_1514
1608115551742,1608115551626,IR_L_1515,IR_R_1515
1608115551770,1608115551659,IR_L_1516,IR_R_1516
1608115551804,1608115551692,IR_L_1517,IR_R_1517
1608115551842,1608115551726,IR_L_1518,IR_R_1518
1608115551871,1608115551759,IR_L_1519,IR_R_1519
1608115551906,1608115551792,IR_L_1520,IR_R_1520
1608115551945,1608115551826,IR_L_1521,IR_R_1521
1608115552014,1608115551859,IR_L_1522,IR_R_1522
1608115552048,1608115551892,IR_L_1523,IR_R_1523
1608115552082,1608115551926,IR_L_1524,IR_R_1524
1608115552106,1608115551959,IR_L_1525,IR_R_1525
1608115552139,1608115551992,IR_L_1526,IR_R_1526
1608115552172,1608115552026,IR_L_1527,IR_R_1527
1608115552206,1608115552059,IR_L_1528,IR_R_1528
1608115552240,1608115552092,IR_L_1529,IR_R_1529
1608115552273,1608115552126,IR_L_1530,IR_R_1530
1608115552318,1608115552159,IR_L_1531,IR_R_1531
1608115552342,1608115552192,IR_L_1532,IR_R_1532
1608115552375,1608115552226,IR_L_1533,IR_R_1533
1608115552408,1608115552259,IR_L_1534,IR_R_1534
1608115552441,1608115552292,IR_L_1535,IR_R_1535
1608115552475,1608115552325,IR_L_1536,IR_R_1536
1608115552509,1608115552359,IR_L_1537,IR_R_1537
1608115552542,1608115552392,IR_L_1538,IR_R_1538
1608115552597,1608115552425,IR_L_1539,IR_R_1539
1608115552620,1608115552459,IR_L_1540,IR_R_1540
1608115552654,1608115552525,IR_L_1542,IR_R_1542
1608115552687,1608115552559,IR_L_1543,IR_R_1543
1608115552721,1608115552592,IR_L_1544,IR_R_1544
1608115552754,1608115552625,IR_L_1545,IR_R_1545
1608115552787,1608115552658,IR_L_1546,IR_R_1546
1608115552823,1608115552692,IR_L_1547,IR_R_1547
1608115552854,1608115552725,IR_L_1548,IR_R_1548
1608115552887,1608115552758,IR_L_1549,IR_R_1549
1608115552921,1608115552792,IR_L_1550,IR_R_1550
1608115552955,1608115552825,IR_L_1551,IR_R_1551
1608115552988,1608115552858,IR_L_1552,IR_R_1552
1608115553021,1608115552892,IR_L_1553,IR_R_1553
1608115553054,1608115552925,IR_L_1554,IR_R_1554
1608115553098,1608115552958,IR_L_1555,IR_R_1555
1608115553132,1608115552991,IR_L_1556,IR_R_1556
1608115553165,1608115553025,IR_L_1557,IR_R_1557
1608115553198,1608115553058,IR_L_1558,IR_R_1558
1608115553233,1608115553091,IR_L_1559,IR_R_1559
1608115553263,1608115553125,IR_L_1560,IR_R_1560
1608115553289,1608115553159,IR_L_1561,IR_R_1561
1608115553322,1608115553193,IR_L_1562,IR_R_1562
1608115553355,1608115553227,IR_L_1563,IR_R_1563
1608115553389,1608115553260,IR_L_1564,IR_R_1564
1608115553422,1608115553294,IR_L_1565,IR_R_1565
1608115553456,1608115553328,IR_L_1566,IR_R_1566
1608115553489,1608115553361,IR_L_1567,IR_R_1567
1608115553522,1608115553395,IR_L_1568,IR_R_1568
1608115553556,1608115553429,IR_L_1569,IR_R_1569
1608115553599,1608115553462,IR_L_1570,IR_R_1570
1608115553633,1608115553496,IR_L_1571,IR_R_1571
1608115553673,1608115553530,IR_L_1572,IR_R_1572
1608115553700,1608115553564,IR_L_1573,IR_R_1573
1608115553734,1608115553597,IR_L_1574,IR_R_1574
1608115553767,1608115553631,IR_L_1575,IR_R_1575
1608115553802,1608115553665,IR_L_1576,IR_R_1576
1608115553834,1608115553698,IR_L_1577,IR_R_1577
1608115553868,1608115553766,IR_L_1579,IR_R_1579
1608115553901,1608115553800,IR_L_1580,IR_R_1580
1608115553935,1608115553833,IR_L_1581,IR_R_1581
1608115553969,1608115553867,IR_L_1582,IR_R_1582
1608115554002,1608115553901,IR_L_1583,IR_R_1583
1608115554035,1608115553935,IR_L_1584,IR_R_1584
1608115554069,1608115553968,IR_L_1585,IR_R_1585
1608115554101,1608115554002,IR_L_1586,IR_R_1586
1608115554133,1608115554036,IR_L_1587,IR_R_1587
1608115554167,1608115554069,IR_L_1588,IR_R_1588
1608115554200,1608115554103,IR_L_1589,IR_R_1589
1608115554232,1608115554133,IR_L_1590,IR_R_1590
1608115554266,1608115554166,IR_L_1591,IR_R_1591
1608115554301,1608115554200,IR_L_1592,IR_R_1592
1608115554333,1608115554233,IR_L_1593,IR_R_1593
1608115554367,1608115554267,IR_L_1594,IR_R_1594
1608115554400,1608115554300,IR_L_1595,IR_R_1595
1608115554435,1608115554333,IR_L_1596,IR_R_1596
1608115554468,1608115554367,IR_L_1597,IR_R_1597
1608115554501,1608115554400,IR_L_1598,IR_R_1598
1608115554534,1608115554434,IR_L_1599,IR_R_1599
1608115554568,1608115554467,IR_L_1600,IR_R_1600
1608115554601,1608115554500,IR_L_1601,IR_R_1601
1608115554636,1608115554534,IR_L_1602,IR_R_1602
1608115554669,1608115554567,IR_L_1603,IR_R_1603
1608115554702,1608115554600,IR_L_1604,IR_R_1604
1608115554735,1608115554634,IR_L_1605,IR_R_1605
1608115554768,1608115554667,IR_L_1606,IR_R_1606
1608115554801,1608115554700,IR_L_1607,IR_R_1607
1608115554835,1608115554734,IR_L_1608,IR_R_1608
1608115554868,1608115554767,IR_L_1609,IR_R_1609
1608115554901,1608115554800,IR_L_1610,IR_R_1610
1608115554936,1608115554834,IR_L_1611,IR_R_1611
1608115554969,1608115554867,IR_L_1612,IR_R_1612
1608115555002,1608115554900,IR_L_1613,IR_R_1613
1608115555035,1608115554934,IR_L_1614,IR_R_1614
1608115555069,1608115555000,IR_L_1616,IR_R_1616
1608115555103,1608115555034,IR_L_1617,IR_R_1617
1608115555136,1608115555067,IR_L_1618,IR_R_1618
1608115555170,1608115555101,IR_L_1619,IR_R_1619
1608115555203,1608115555131,IR_L_1620,IR_R_1620
1608115555242,1608115555165,IR_L_1621,IR_R_1621
1608115555271,1608115555198,IR_L_1622,IR_R_1622
1608115555303,1608115555231,IR_L_1623,IR_R_1623
1608115555337,1608115555265,IR_L_1624,IR_R_1624
1608115555381,1608115555298,IR_L_1625,IR_R_1625
1608115555415,1608115555331,IR_L_1626,IR_R_1626
1608115555438,1608115555365,IR_L_1627,IR_R_1627
1608115555471,1608115555398,IR_L_1628,IR_R_1628
1608115555505,1608115555431,IR_L_1629,IR_R_1629
1608115555539,1608115555465,IR_L_1630,IR_R_1630
1608115555573,1608115555498,IR_L_1631,IR_R_1631
1608115555605,1608115555531,IR_L_1632,IR_R_1632
1608115555641,1608115555565,IR_L_1633,IR_R_1633
1608115555677,1608115555598,IR_L_1634,IR_R_1634
1608115555710,1608115555631,IR_L_1635,IR_R_1635
1608115555744,1608115555665,IR_L_1636,IR_R_1636
1608115555778,1608115555698,IR_L_1637,IR_R_1637
1608115555811,1608115555731,IR_L_1638,IR_R_1638
1608115555843,1608115555765,IR_L_1639,IR_R_1639
1608115555877,1608115555798,IR_L_1640,IR_R_1640
1608115555910,1608115555831,IR_L_1641,IR_R_1641
1608115555943,1608115555865,IR_L_1642,IR_R_1642
1608115555979,1608115555898,IR_L_1643,IR_R_1643
1608115556011,1608115555931,IR_L_1644,IR_R_1644
1608115556044,1608115555965,IR_L_1645,IR_R_1645
1608115556079,1608115555998,IR_L_1646,IR_R_1646
1608115556111,1608115556031,IR_L_1647,IR_R_1647
1608115556145,1608115556065,IR_L_1648,IR_R_1648
1608115556212,1608115556098,IR_L_1649,IR_R_1649
1608115556246,1608115556131,IR_L_1650,IR_R_1650
1608115556279,1608115556165,IR_L_1651,IR_R_1651
1608115556313,1608115556231,IR_L_1653,IR_R_1653
1608115556346,1608115556265,IR_L_1654,IR_R_1654
1608115556387,1608115556298,IR_L_1655,IR_R_1655
1608115556453,1608115556331,IR_L_1656,IR_R_1656
1608115556485,1608115556364,IR_L_1657,IR_R_1657
1608115556513,1608115556398,IR_L_1658,IR_R_1658
1608115556553,1608115556431,IR_L_1659,IR_R_1659
1608115556586,1608115556464,IR_L_1660,IR_R_1660
1608115556620,1608115556497,IR_L_1661,IR_R_1661
1608115556655,1608115556531,IR_L_1662,IR_R_1662
1608115556685,1608115556564,IR_L_1663,IR_R_1663
1608115556719,1608115556597,IR_L_1664,IR_R_1664
1608115556754,1608115556630,IR_L_1665,IR_R_1665
1608115556786,1608115556664,IR_L_1666,IR_R_1666
1608115556820,1608115556697,IR_L_1667,IR_R_1667
1608115556853,1608115556730,IR_L_1668,IR_R_1668
1608115556886,1608115556763,IR_L_1669,IR_R_1669
1608115556919,1608115556797,IR_L_1670,IR_R_1670
1608115556954,1608115556830,IR_L_1671,IR_R_1671
1608115556986,1608115556863,IR_L_1672,IR_R_1672
1608115557020,1608115556896,IR_L_1673,IR_R_1673
1608115557053,1608115556930,IR_L_1674,IR_R_1674
1608115557087,1608115556963,IR_L_1675,IR_R_1675
1608115557120,1608115556996,IR_L_1676,IR_R_1676
1608115557153,1608115557029,IR_L_1677,IR_R_1677
1608115557187,1608115557063,IR_L_1678,IR_R_1678
1608115557221,1608115557096,IR_L_1679,IR_R_1679
1608115557254,1608115557129,IR_L_1680,IR_R_1680
1608115557288,1608115557162,IR_L_1681,IR_R_1681
1608115557322,1608115557196,IR_L_1682,IR_R_1682
1608115557355,1608115557229,IR_L_1683,IR_R_1683
1608115557388,1608115557262,IR_L_1684,IR_R_1684
1608115557421,1608115557295,IR_L_1685,IR_R_1685
1608115557455,1608115557329,IR_L_1686,IR_R_1686
1608115557493,1608115557362,IR_L_1687,IR_R_1687
1608115557525,1608115557395,IR_L_1688,IR_R_1688
1608115557559,1608115557462,IR_L_1690,IR_R_1690
1608115557592,1608115557495,IR_L_1691,IR_R_1691
1608115557626,1608115557528,IR_L_1692,IR_R_1692
1608115557667,1608115557562,IR_L_1693,IR_R_1693
1608115557700,1608115557595,IR_L_1694,IR_R_1694
1608115557732,1608115557628,IR_L_1695,IR_R_1695
1608115557765,1608115557661,IR_L_1696,IR_R_1696
1608115557809,1608115557695,IR_L_1697,IR_R_1697
1608115557863,1608115557728,IR_L_1698,IR_R_1698
1608115557889,1608115557761,IR_L_1699,IR_R_1699
1608115557918,1608115557794,IR_L_1700,IR_R_1700
1608115557955,1608115557828,IR_L_1701,IR_R_1701
1608115557986,1608115557861,IR_L_1702,IR_R_1702
1608115558030,1608115557894,IR_L_1703,IR_R_1703
1608115558063,1608115557927,IR_L_1704,IR_R_1704
1608115558096,1608115557961,IR_L_1705,IR_R_1705
1608115558129,1608115557994,IR_L_1706,IR_R_1706
1608115558156,1608115558027,IR_L_1707,IR_R_1707
1608115558187,1608115558060,IR_L_1708,IR_R_1708
1608115558221,1608115558094,IR_L_1709,IR_R_1709
1608115558253,1608115558127,IR_L_1710,IR_R_1710
1608115558286,1608115558161,IR_L_1711,IR_R_1711
1608115558321,1608115558194,IR_L_1712,IR_R_1712
1608115558354,1608115558228,IR_L_1713,IR_R_1713
1608115558387,1608115558261,IR_L_1714,IR_R_1714
1608115558420,1608115558295,IR_L_1715,IR_R_1715
1608115558454,1608115558328,IR_L_1716,IR_R_1716
1608115558487,1608115558362,IR_L_1717,IR_R_1717
1608115558525,1608115558395,IR_L_1718,IR_R_1718
1608115558558,1608115558429,IR_L_1719,IR_R_1719
1608115558591,1608115558462,IR_L_1720,IR_R_1720
1608115558625,1608115558496,IR_L_1721,IR_R_1721
