acq_time,save_time,stat_time,cycle_time,sleep_time,slow_cycles_cnt
3.134903,20.842359,0.000129,23.977391,11.153050,9
3.165620,21.542249,0.000131,24.708000,9.355942,9
3.191644,17.926054,0.000138,21.117836,8.625333,9
3.135617,17.579864,0.000253,20.715734,12.215497,9
3.133989,17.718120,0.000124,20.852233,12.617599,9
3.139280,17.637704,0.000160,20.777144,12.481100,9
3.140039,17.798843,0.000267,20.939149,12.556189,9
3.154797,18.790747,0.000186,21.945730,12.394184,9
3.155418,17.823300,0.000274,20.978992,11.387603,9
3.207040,18.386355,0.000150,21.593545,12.354341,9
3.216019,17.910649,0.000255,21.126923,11.739788,9
3.235621,55.286286,0.000125,58.522032,12.206410,9
3.180356,17.884995,0.000118,21.065469,-25.188699,10
3.204509,18.923245,0.000108,22.127862,12.267864,10
3.131317,27.712536,0.000131,30.843984,11.205471,10
3.275444,28.634434,0.000146,31.910024,2.489349,10
3.176271,28.910991,0.000112,32.087374,1.423309,10
3.211522,27.826325,0.000139,31.037986,1.245959,10
3.144129,18.187888,0.000243,21.332260,2.295347,10
3.142794,18.379039,0.000209,21.522042,12.001073,10
3.182331,17.773106,0.000266,20.955703,11.811291,10
3.147948,18.749797,0.000138,21.897883,12.377630,10
3.224445,17.906285,0.000217,21.130947,11.435450,10
3.193926,19.296939,0.000231,22.491096,12.202386,10
3.285636,18.302561,0.000207,21.588404,10.842237,10
3.171180,17.856842,8.961860,29.989882,11.744929,10
3.181499,18.021405,0.000138,21.203042,3.343451,10
3.217889,21.168651,0.000432,24.386972,12.130291,10
3.150987,21.122935,0.000114,24.274036,8.946361,10
3.152123,21.678344,0.000367,24.830834,9.059297,10
3.221988,28.913603,0.000284,32.135875,8.502499,10
3.162030,18.563857,0.000236,21.726123,1.197458,10
3.156981,21.300203,0.000282,24.457466,11.607210,10
3.175101,18.857705,0.000125,22.032931,8.875867,10
3.157777,22.622582,0.000310,25.780669,11.300402,10
3.159059,21.436816,0.000154,24.596029,7.552664,10
3.216259,18.343477,0.000141,21.559877,8.737304,10
3.185669,18.573511,0.000275,21.759455,11.773456,10
3.126091,18.472734,0.000150,21.598975,11.573878,10
3.209787,18.908683,0.000126,22.118596,11.734358,10
3.186217,18.728260,0.000249,21.914726,11.214737,10
3.154558,18.334579,0.000169,21.489306,11.418607,10
3.152053,18.215141,0.000140,21.367334,11.844027,10
3.180338,18.410324,0.000243,21.590905,11.965999,10
3.172113,18.495097,0.000262,21.667472,11.742428,10
3.099387,18.634653,0.000311,21.734351,11.665861,10
3.090427,17.827969,0.000125,20.918521,11.598982,10
3.099364,18.065129,0.000331,21.164824,12.414812,10
3.103722,18.074498,0.000127,21.178347,12.168509,10
3.095720,27.618349,0.000135,30.714204,12.154986,10
3.089887,27.523774,0.000285,30.613946,2.619129,10
3.189468,26.571731,0.000464,29.761663,2.719387,10
3.130563,6.557200,0.000110,9.687873,3.571670,10
3.223738,35.915421,0.000365,39.139524,23.645460,10
3.168075,7.798757,0.000158,10.966990,-5.806191,11
3.205447,27.842526,9.847066,40.895039,22.366343,11
3.115766,17.727839,0.000227,20.843832,-7.561706,12
3.141359,18.871798,0.000142,22.013299,12.489501,12
3.176673,19.638363,0.000268,22.815304,11.320034,12
3.116440,18.952662,0.000162,22.069264,10.518029,12
3.115133,17.771676,0.000305,20.887114,11.264069,12
3.118729,18.910222,0.000272,22.029223,12.446219,12
3.151962,18.875955,0.000247,22.028164,11.304110,12
3.160142,19.555836,0.000244,22.716222,11.305169,12
3.120595,18.373869,0.000124,21.494588,10.617111,12
3.143303,18.938698,0.000251,22.082252,11.838745,12
3.155192,19.830426,0.000259,22.985877,11.251081,12
3.137752,19.730230,0.000377,22.868359,10.347456,12
3.119788,19.389338,0.000153,22.509279,10.464974,12
3.113485,19.349174,0.000266,22.462925,10.824054,12
3.121453,19.723747,0.000792,22.845992,10.870408,12
3.127524,19.389669,0.000333,22.517526,10.487341,12
3.116971,29.215263,0.000160,32.332394,10.815807,12
3.136183,21.080155,0.000155,24.216493,1.000939,12
3.176736,20.695584,0.000141,23.872461,9.116840,12
3.158766,28.444637,0.000126,31.603529,9.460872,12
3.159036,18.013084,0.000099,21.172219,1.729804,12
3.142021,17.768884,0.000138,20.911043,12.161114,12
3.118192,17.431275,0.000137,20.549604,12.422290,12
3.190087,17.970013,0.000143,21.160243,12.783729,12
3.159267,17.619493,0.000139,20.778899,12.173090,12
3.132004,18.668571,0.000157,21.800732,12.554434,12
3.167320,17.985713,0.000115,21.153148,11.532601,12
3.135807,18.068638,0.000124,21.204569,12.180185,12
3.123691,18.727064,0.000272,21.851027,12.128764,12
3.148811,29.207249,9.054343,41.410403,11.482306,12
3.162931,19.017291,0.000189,22.180411,-8.077070,13
3.138366,19.730996,0.000364,22.869726,11.152922,13
3.173947,18.780977,0.000117,21.955041,10.463607,13
3.237010,28.532015,0.000127,31.769152,11.378292,13
3.122707,18.230155,0.000386,21.353248,1.564181,13
3.161312,19.346968,0.000216,22.508496,11.980085,13
3.158001,17.992749,0.000362,21.151112,10.824837,13
3.149847,18.451388,0.000309,21.601544,12.182221,13
3.132023,19.023467,0.000221,22.155711,11.731789,13
3.148684,18.831382,0.000299,21.980365,11.177622,13
3.117565,19.081840,0.000162,22.199567,11.352968,13
3.171898,19.129036,0.000266,22.301200,11.133766,13
3.150852,18.322757,0.000378,21.473987,11.032133,13
3.122050,19.441547,0.000285,22.563882,11.859346,13
3.112462,25.156661,0.000104,28.269227,10.769451,13
3.202594,18.780117,0.000174,21.982885,5.064106,13
3.101083,20.816317,0.000114,23.917514,11.350448,13
3.131385,18.425609,0.000229,21.557223,9.415819,13
3.153723,19.148152,0.000132,22.302007,11.776110,13
3.123592,18.460034,0.000255,21.583881,11.031326,13
3.131927,18.838967,0.000089,21.970983,11.749452,13
3.130885,17.949478,0.000444,21.080807,11.362350,13
3.186282,18.850921,0.000140,22.037343,12.252526,13
3.133488,18.727430,0.000248,21.861166,11.295990,13
3.136752,21.988463,0.000119,25.125334,11.472167,13
3.180644,18.698320,0.000232,21.879196,8.207999,13
3.129358,19.141911,0.000096,22.271365,11.454137,13
3.152930,18.846647,0.000142,21.999719,11.061968,13
3.198090,18.533471,0.000254,21.731815,11.333614,13
3.160021,18.359863,9.012059,30.531943,11.601518,13
3.189166,17.788040,0.000242,20.977448,2.801390,13
3.117663,18.570198,0.000117,21.687978,12.355885,13
3.175950,32.937449,0.000299,36.113698,11.645355,13
3.103469,9.232024,0.000132,12.335625,-2.780365,14
3.164876,20.900246,0.000492,24.065614,20.997708,14
3.229788,21.451757,0.000121,24.681666,9.267719,14
3.156309,21.353201,0.000152,24.509662,8.651667,14
3.197514,18.251505,0.000167,21.449186,8.823671,14
3.128386,18.206456,0.000113,21.334955,11.884147,14
3.133487,17.843756,0.000194,20.977437,11.998378,14
3.175924,21.583001,0.000322,24.759247,12.355896,14
3.151316,20.479803,0.000254,23.631373,8.574086,14
3.166991,20.891963,0.000127,24.059081,9.701960,14
3.151664,21.373201,0.000270,24.525135,9.274252,14
3.187024,20.987158,0.000152,24.174334,8.808198,14
3.121026,21.517289,0.000305,24.638620,9.158999,14
3.210871,21.088921,0.000460,24.300252,8.694713,14
3.155335,22.096486,0.000249,25.252070,9.033081,14
3.197440,18.061269,0.000303,21.259012,8.081263,14
3.203898,18.011388,0.000128,21.215414,12.074321,14
3.265417,20.932014,0.000250,24.197681,12.117919,14
3.164079,21.017601,0.000499,24.182179,9.135652,14
3.179124,22.173541,0.000169,25.352834,9.151154,14
3.126019,22.179420,0.000143,25.305582,7.980499,14
3.169100,22.084623,0.000429,25.254152,8.027751,14
3.150539,22.216835,0.000122,25.367496,8.079181,14
3.157034,21.734309,0.000243,24.891586,7.965837,14
3.146159,21.823082,0.000127,24.969368,8.441747,14
3.123089,21.624143,0.000255,24.747487,8.363965,14
3.190679,18.177025,10.121786,31.489490,8.585846,14
3.199791,23.242725,0.000231,26.442747,1.843843,14
3.206233,21.926411,0.000286,25.132930,6.890586,14
3.174609,21.595076,0.000113,24.769798,8.200403,14
3.243733,21.296390,0.000272,24.540395,8.563535,14
3.207753,22.375809,0.000254,25.583816,8.792938,14
3.121594,22.471253,0.000222,25.593069,7.749517,14
3.231842,22.972206,0.000222,26.204270,7.740264,14
3.134307,18.359792,0.000246,21.494345,7.129063,14
3.224205,18.003440,0.000254,21.227899,11.838988,14
3.164986,17.921182,0.000408,21.086576,12.105434,14
3.169793,18.208943,0.000129,21.378865,12.246757,14
3.171966,18.246406,0.000251,21.418623,11.954468,14
3.171910,18.175922,0.000263,21.348095,11.914710,14
3.171386,52.476428,0.000154,55.647968,11.985238,14
3.206259,21.972847,0.000164,25.179270,-22.314635,15
3.118038,21.507973,0.000124,24.626135,8.154063,15
3.203586,22.129250,0.018741,25.351577,8.707198,15
3.159331,21.140859,0.000290,24.300480,7.981756,15
3.157704,21.958953,0.000138,25.116795,9.032853,15
3.122275,23.166243,0.000128,26.288646,8.216538,15
3.186388,22.408204,0.000387,25.594979,7.044687,15
3.152397,22.530542,0.000113,25.683052,7.738354,15
3.246716,26.457668,0.000254,29.704638,7.650281,15
3.224360,22.289570,0.000154,25.514084,3.628695,15
3.163963,19.318571,0.000325,22.482859,7.819249,15
3.159634,18.592192,0.000428,21.752254,10.850474,15
3.150982,18.664919,0.000266,21.816167,11.581079,15
3.148664,19.038862,0.000198,22.187724,11.517166,15
3.122294,19.065450,0.000325,22.188069,11.145609,15
3.160629,19.203037,9.950559,32.314225,11.145264,15
3.133176,18.888688,0.000323,22.022187,1.019108,15
3.144648,19.893838,0.000162,23.038648,11.311146,15
3.113613,18.359545,0.000249,21.473407,10.294685,15
3.175779,19.621056,0.000163,22.796998,11.859926,15
3.113961,19.104134,0.000154,22.218249,10.536335,15
3.147177,19.280994,0.000315,22.428486,11.115084,15
3.120621,19.463785,0.000249,22.584655,10.904847,15
3.150296,19.242438,0.000153,22.392887,10.748678,15
3.164316,19.669328,0.000198,22.833842,10.940446,15
3.219055,19.871125,0.000109,23.090289,10.499491,15
3.237058,29.976553,0.000124,33.213735,10.243044,15
3.154982,19.892146,0.000139,23.047267,0.119598,15
3.134987,18.705812,0.000109,21.840908,10.286066,15
3.135124,18.821629,0.000095,21.956848,11.492425,15
3.111303,18.489237,0.000518,21.601058,11.376485,15
3.109593,18.012399,0.000133,21.122125,11.732275,15
3.085207,17.928281,0.000139,21.013627,12.211208,15
3.087194,18.116623,0.000144,21.203961,12.319706,15
3.084572,18.238302,0.000090,21.322964,12.129372,15
3.102631,18.213273,0.000103,21.316007,12.010369,15
3.108493,18.726364,0.000142,21.834999,12.017326,15
3.081953,18.039607,0.000095,21.121655,11.498334,15
3.087415,18.292900,0.000099,21.380414,12.211678,15
3.118860,27.460915,0.000089,30.579864,11.952919,15
3.091058,22.473199,0.000140,25.564397,2.753469,15
3.089308,18.088687,0.000097,21.178092,7.768936,15
3.087062,28.182550,0.000096,31.269708,12.155241,15
3.084623,18.772555,0.000087,21.857265,2.063625,15
3.087047,18.753525,0.000142,21.840714,11.476068,15
3.085661,18.478108,8.849310,30.413079,11.492619,15
3.084697,18.377541,0.000147,21.462385,2.920254,15
3.106070,18.477111,0.000101,21.583282,11.870948,15
3.136938,19.524194,0.000137,22.661269,11.750051,15
3.100504,18.101001,0.000092,21.201597,10.672064,15
3.151667,18.773093,0.000147,21.924907,12.131736,15
3.144424,18.199884,0.000231,21.344539,11.408426,15
3.188549,18.488239,0.000222,21.677010,11.988794,15
3.175498,19.520657,0.000479,22.696634,11.656323,15
3.194174,21.399566,0.000243,24.593983,10.636699,15
3.171226,20.190760,0.000232,23.362218,8.739350,15
3.172503,18.846212,0.000211,22.018926,9.971115,15
3.160462,18.234280,0.000247,21.394989,11.314407,15
3.205709,18.639024,0.000229,21.844962,11.938344,15
3.191950,18.220924,0.000106,21.412980,11.488371,15
3.139184,18.849457,0.000142,21.988783,11.920353,15
3.161663,18.981902,0.000156,22.143721,11.344550,15
3.135920,18.583889,0.000262,21.720071,11.189612,15
3.164430,18.559215,0.000104,21.723749,11.613262,15
3.150721,19.449612,0.000142,22.600475,11.609584,15
3.129866,28.388793,0.000118,31.518777,10.732858,15
3.242332,29.263220,0.000141,32.505693,1.814556,15
3.188913,28.085179,0.000143,31.274235,0.827640,15
3.213007,19.343411,0.000311,22.556729,2.059098,15
3.162461,18.741899,0.000132,21.904492,10.776604,15
3.117052,18.187001,0.000322,21.304375,11.428841,15
3.130984,18.348020,0.000295,21.479299,12.028958,15
3.108429,18.858212,0.000135,21.966776,11.854034,15
3.093166,18.701367,0.000315,21.794848,11.366557,15
3.114079,19.088563,0.000130,22.202772,11.538485,15
3.091803,18.255851,9.393030,30.740684,11.130561,15
3.105530,19.629008,0.000139,22.734677,2.592649,15
3.095554,21.295481,0.000360,24.391395,10.598656,15
3.151178,21.544729,0.000230,24.696137,8.941938,15
3.099426,21.261463,0.000353,24.361242,8.637196,15
3.104281,24.199502,0.000136,27.303919,8.972091,15
3.112500,7.440126,0.000366,10.552992,6.029414,15
3.161114,28.504514,0.000122,31.665750,22.780341,15
3.164336,27.834742,0.000151,30.999229,1.667583,15
3.198783,29.664808,0.000334,32.863925,2.334104,15
3.197481,18.428082,0.000115,21.625678,0.469408,15
3.128959,18.370925,0.000382,21.500266,11.707655,15
3.097926,18.246272,0.000134,21.344332,11.833067,15
3.208279,18.625636,0.000383,21.834298,11.989001,15
3.205803,18.746864,0.000270,21.952937,11.499035,15
3.188184,19.191590,0.000269,22.380043,11.380396,15
3.157069,18.560856,0.000288,21.718213,10.953290,15
3.183797,18.248758,0.000207,21.432762,11.615120,15
3.147921,18.470442,0.000342,21.618705,11.900571,15
3.171894,18.381868,0.000230,21.553992,11.714628,15
3.181072,18.660606,0.000688,21.842366,11.779341,15
3.138717,18.404988,0.000272,21.543977,11.490967,15
3.296616,18.542884,0.000248,21.839748,11.789356,15
3.169948,29.510052,0.000149,32.680149,11.493585,15
3.111002,19.564448,0.000243,22.675693,0.653184,15
3.181901,18.809721,0.000264,21.991886,10.657640,15
3.097016,18.498198,0.000245,21.595459,11.341447,15
3.167862,19.196490,0.000108,22.364460,11.737874,15
3.140683,18.994567,0.000327,22.135577,10.968873,15
3.218652,19.252967,0.000239,22.471858,11.197756,15
3.144239,19.336763,10.105329,32.586331,10.861475,15
3.166895,19.196825,0.000272,22.363992,0.747002,15
3.136727,18.712264,0.000292,21.849283,10.969341,15
3.144275,18.774794,0.014028,21.933097,11.484050,15
3.118951,21.829335,0.000226,24.948512,11.400236,15
3.132767,23.612043,0.000455,26.745265,8.384821,15
3.137713,30.378371,0.000153,33.516237,6.588068,15
3.093831,18.804463,0.000247,21.898541,-0.182904,16
3.111909,28.996654,0.000130,32.108693,11.434792,16
3.133636,22.663496,0.000276,25.797408,1.224640,16
3.095376,18.884279,0.000352,21.980007,7.535925,16
3.132094,18.175550,0.000295,21.307939,11.353326,16
3.182562,18.467957,0.000123,21.650642,12.025394,16
3.115745,18.119895,0.000535,21.236175,11.682691,16
3.107399,18.747196,0.000250,21.854845,12.097158,16
3.110677,18.580485,0.000109,21.691271,11.478488,16
3.099997,18.220719,0.000208,21.320924,11.642062,16
3.104924,17.979706,0.000120,21.084750,12.012409,16
3.097840,9.722419,0.000170,12.820429,12.248583,16
3.094030,18.173929,0.000141,21.268100,20.512904,16
3.136411,18.557688,0.000235,21.694334,12.065233,16
3.184917,18.199729,0.000266,21.384912,11.638999,16
3.136486,17.852327,0.000265,20.989078,11.948421,16
3.126762,18.499091,0.000114,21.625967,12.344255,16
3.158742,18.219710,0.000165,21.378617,11.707366,16
3.246732,23.757046,0.000275,27.004053,11.954716,16
3.160418,21.591848,0.000249,24.752515,6.329280,16
3.165706,22.049334,0.000273,25.215313,8.580818,16
3.173481,18.323432,0.000126,21.497039,8.118020,16
3.150163,18.070014,0.000125,21.220302,11.836294,16
3.133040,17.900871,9.407764,30.441675,12.113031,16
3.130472,18.136220,0.000265,21.266957,2.891658,16
3.199360,18.358662,0.000136,21.558158,12.066376,16
3.097414,18.243454,0.000092,21.340960,11.775175,16
3.086973,17.783134,0.000141,20.870248,11.992373,16
3.088909,17.997933,0.000139,21.086981,12.463085,16
3.088595,17.946717,0.000140,21.035452,12.246352,16
3.092621,17.901828,0.000145,20.994594,12.297881,16
3.095250,21.044822,0.000150,24.140222,12.338739,16
3.091530,20.979787,0.000138,24.071455,9.193111,16
3.088988,21.188064,0.000147,24.277199,9.261878,16
3.092448,21.632688,0.000092,24.725228,9.056134,16
3.091108,21.512792,0.000191,24.604091,8.608105,16
3.090078,55.064745,0.000131,58.154954,8.729242,16
3.249223,18.163152,0.000183,21.412558,-24.821621,17
3.132598,17.921001,0.000098,21.053697,11.920775,17
3.142259,18.491532,0.000239,21.634030,12.279636,17
3.161648,18.765456,0.000116,21.927220,11.699303,17
3.190050,19.432066,0.000129,22.622245,11.406113,17
3.179571,28.182017,0.000122,31.361710,10.711088,17
3.220504,18.094344,0.000138,21.314986,1.971623,17
3.135906,17.794323,0.000219,20.930448,12.018347,17
3.205564,17.999861,0.000281,21.205706,12.402885,17
3.125386,28.563527,0.000142,31.689055,12.127627,17
3.109437,28.737528,0.000127,31.847092,1.644278,17
3.101749,28.442302,0.000040,31.544091,1.486241,17
3.096136,28.564560,0.000133,31.660829,1.789242,17
3.158736,29.498068,0.000358,32.657162,1.672504,17
3.156716,29.370039,0.000119,32.526874,0.676171,17
3.181943,28.793900,0.000300,31.976143,0.806459,17
3.092561,17.863851,9.362104,30.318516,1.357190,17
3.202361,18.220602,0.000248,21.423211,3.014817,17
3.126232,17.598435,0.000148,20.724815,11.910122,17
3.262192,17.704978,0.000158,20.967328,12.608518,17
3.147089,19.152375,0.000134,22.299598,12.366005,17
3.180622,17.918872,0.000235,21.099729,11.033735,17
3.181826,18.155202,0.000122,21.337150,12.233604,17
3.171747,18.282661,0.000256,21.454664,11.996183,17
3.215431,29.589502,0.000093,32.805026,11.878669,17
3.116090,22.799340,0.000141,25.915571,0.528307,17
3.082828,20.996887,0.000134,24.079849,7.417762,17
3.128701,17.494291,0.000087,20.623079,9.253484,17
3.085045,17.861346,0.000148,20.946539,12.710254,17
3.102324,17.654721,0.000139,20.757184,12.386794,17
3.110310,17.849084,0.000079,20.959473,12.576149,17
3.109466,17.784901,0.000138,20.894505,12.373860,17
3.082946,20.857781,0.000092,23.940819,12.438828,17
3.138183,17.677599,0.000141,20.815923,9.392514,17
3.085511,17.606273,0.000083,20.691867,12.517410,17
3.088805,18.338487,0.000135,21.427427,12.641466,17
3.090395,17.889592,0.000087,20.980074,11.905906,17
3.085127,17.754560,0.000140,20.839827,12.353259,17
3.087193,17.431618,0.000133,20.518944,12.493506,17
3.082553,18.279606,0.000137,21.362296,12.814389,17
3.083995,18.174326,0.000133,21.258454,11.971037,17
3.083830,18.095516,0.000132,21.179478,12.074879,17
3.115412,26.703974,0.000104,29.819490,12.153855,17
3.105632,6.552473,0.000178,9.658283,3.513843,17
3.086227,17.726748,0.000083,20.813058,23.675050,17
3.169507,19.041032,0.000093,22.210632,12.520275,17
3.108319,17.967073,9.598866,30.674258,11.122701,17
3.087171,29.879415,0.000095,32.966681,2.659075,17
3.098474,17.763029,0.000100,20.861603,0.366652,17
3.088430,17.934303,0.000134,21.022867,12.471730,17
3.085299,17.385555,0.000138,20.470992,12.310466,17
3.081976,17.775808,0.000090,20.857874,12.862341,17
3.113601,18.032103,0.000095,21.145799,12.475459,17
3.152575,17.700174,0.000136,20.852885,12.187534,17
3.090472,27.670468,0.000087,30.761027,12.480448,17
3.089173,27.874078,0.000094,30.963345,2.572306,17
3.087233,27.758158,0.000093,30.845484,2.369988,17
3.087313,17.768807,0.000084,20.856204,2.487849,17
3.089250,18.493745,0.000098,21.583093,12.477129,17
3.094168,18.224631,0.000138,21.318937,11.750240,17
3.088991,23.105726,0.000143,26.194860,12.014396,17
3.087312,22.245592,0.000140,25.333044,7.138473,17
3.082957,22.193223,0.000136,25.276316,8.000289,17
3.090933,21.642640,0.000140,24.733713,8.057017,17
3.089690,22.747617,0.000163,25.837470,8.599620,17
3.084757,21.953504,0.000090,25.038351,7.495863,17
3.104186,21.433734,0.000135,24.538055,8.294982,17
3.102263,28.227407,0.000097,31.329767,8.795278,17
3.087703,28.300966,0.000042,31.388711,2.003566,17
3.089539,28.063084,0.000096,31.152719,1.944622,17
3.093390,27.797739,0.000097,30.891226,2.180614,17
3.086537,29.152987,0.000098,32.239622,2.442107,17
3.091665,28.968135,0.000102,32.059902,1.093711,17
3.089501,28.386957,0.000096,31.476554,1.273431,17
3.104533,29.216552,0.000112,32.321197,1.856779,17
3.089074,22.532018,0.000171,25.621263,1.012136,17
3.088953,21.588478,9.281705,33.959136,7.712070,17
3.084975,18.252021,0.000141,21.337137,-0.625803,18
3.094648,21.636578,0.000144,24.731370,11.996196,18
3.101147,18.239939,0.000094,21.341180,8.601963,18
3.088382,20.651616,0.000092,23.740090,11.992153,18
3.087632,20.676725,0.000096,23.764453,9.593243,18
3.087128,21.165521,0.000097,24.252746,9.568880,18
3.090400,20.941436,0.000138,24.031974,9.080587,18
3.086201,21.317137,0.000101,24.403439,9.301359,18
3.088685,21.547728,0.000093,24.636506,8.929894,18
3.088354,21.560848,0.000141,24.649343,8.696827,18
3.085230,8.843041,0.000069,11.928340,8.683990,18
3.086936,21.746692,0.000116,24.833744,21.404993,18
3.090847,21.766398,0.000087,24.857332,8.499589,18
3.087060,21.474195,0.000179,24.561434,8.476001,18
3.096651,20.786293,0.000094,23.883038,8.771899,18
3.086509,21.840572,0.000080,24.927161,9.450295,18
3.103309,17.517181,0.000082,20.620572,8.406172,18
3.092597,27.089314,0.000097,30.182008,12.712761,18
3.088917,18.073742,0.000080,21.162739,3.151325,18
3.081495,17.974949,0.000100,21.056544,12.170594,18
3.080733,17.799371,0.000083,20.880187,12.276789,18
3.080304,18.170046,0.000055,21.250405,12.453146,18
3.095632,21.707412,0.000099,24.803143,12.082928,18
3.089680,20.586567,0.000103,23.676350,8.530190,18
3.085754,20.663131,0.000091,23.748976,9.656983,18
3.096885,20.070265,0.000087,23.167237,9.584357,18
3.090493,20.531511,0.000136,23.622140,10.166096,18
3.087130,19.042837,0.000091,22.130058,9.711193,18
3.088915,18.173736,0.000275,21.262926,11.203275,18
3.091600,18.766293,10.309781,32.167674,12.070407,18
3.086942,19.883980,0.000152,22.971074,1.165659,18
3.089226,18.912130,0.000101,22.001457,10.362259,18
3.104014,18.959407,0.000105,22.063526,11.331876,18
3.097621,18.769087,0.000082,21.866790,11.269807,18
3.091517,19.056464,0.000147,22.148128,11.466543,18
3.093963,27.505913,0.000096,30.599972,11.185205,18
3.091074,21.224698,0.000174,24.315946,2.733361,18
3.095285,28.553811,0.000134,31.649230,9.017387,18
3.092849,18.108323,0.000076,21.201248,1.684103,18
3.082155,17.663726,0.000092,20.745973,12.132085,18
3.110328,19.204065,0.000134,22.314527,12.587360,18
3.087243,19.542260,0.000147,22.629650,11.018806,18
3.089311,19.762143,0.000169,22.851623,10.703683,18
3.089195,19.869126,0.000096,22.958417,10.481710,18
3.088250,19.720359,0.000185,22.808794,10.374916,18
3.089274,19.434395,0.000144,22.523813,10.524539,18
3.086626,26.064787,0.000110,29.151523,10.809520,18
3.103161,6.569829,0.000091,9.673081,4.181810,18
3.102967,19.599397,0.000091,22.702455,23.660252,18
3.090477,19.088018,0.000138,22.178633,10.630878,18
3.091443,19.137267,0.000139,22.228849,11.154700,18
3.090538,18.967686,0.000094,22.058318,11.104484,18
3.090605,19.854040,0.000140,22.944785,11.275015,18
3.090168,19.707448,0.000096,22.797712,10.388548,18
3.092395,19.601869,0.000091,22.694355,10.535621,18
3.172768,19.989684,0.000091,23.162543,10.638978,18
3.090199,19.186149,0.000139,22.276487,10.170790,18
3.091700,18.780438,0.000149,21.872287,11.056846,18
3.088203,19.325094,0.000183,22.413480,11.461046,18
3.088616,18.176821,9.257128,30.522565,10.919853,18
3.116788,30.833077,0.000096,33.949961,2.810768,18
3.103728,18.485587,0.000080,21.589395,-0.616628,19
3.089457,18.370833,0.000136,21.460426,11.743938,19
3.096704,17.950602,0.000089,21.047395,11.872907,19
3.088631,17.783680,0.000096,20.872407,12.285938,19
3.111327,18.637124,0.000094,21.748545,12.460926,19
3.107443,18.062228,0.000161,21.169832,11.584788,19
3.151548,19.131859,0.000084,22.283491,12.163501,19
3.118577,19.190318,0.000137,22.309032,11.049842,19
3.110731,19.591412,0.000084,22.702227,11.024301,19
3.111258,18.513881,0.000094,21.625233,10.631106,19
3.100661,30.567234,0.000096,33.667991,11.708100,19
3.081510,17.854989,0.000151,20.936650,-0.334658,20
3.112178,18.023004,0.000132,21.135314,12.396683,20
3.113378,18.919413,0.000075,22.032866,12.198019,20
3.111302,19.110938,0.000095,22.222335,11.300467,20
3.085329,19.456644,0.000097,22.542070,11.110998,20
3.089813,18.520760,0.000093,21.610666,10.791263,20
3.089909,18.812604,0.000135,21.902648,11.722667,20
3.091527,18.984532,0.000099,22.076158,11.430685,20
3.089116,18.769853,0.000104,21.859073,11.257175,20
3.136819,17.829723,0.000092,20.966634,11.474260,20
3.088568,18.288458,0.000092,21.377118,12.366699,20
3.085539,18.886759,0.000095,21.972393,11.956215,20
3.084131,18.276325,0.000138,21.360594,11.360940,20
3.113822,18.539227,0.000140,21.653189,11.972739,20
3.089000,18.136111,0.000093,21.225204,11.680144,20
3.089263,17.856657,0.000147,20.946067,12.108129,20
3.086141,18.884544,0.000094,21.970779,12.387266,20
3.100912,17.897255,8.945066,29.943233,11.362554,20
3.087650,20.048922,0.000146,23.136718,3.390100,20
3.085157,18.629979,0.000147,21.715283,10.196615,20
3.088553,19.752617,0.000097,22.841267,11.618050,20
3.088480,18.278523,0.000137,21.367140,10.492066,20
3.124116,18.586904,0.000093,21.711113,11.966193,20
3.088701,18.392712,0.000106,21.481519,11.622220,20
3.087419,6.266390,0.000060,9.353869,11.851814,20
3.181788,34.232598,0.000116,37.414502,23.979464,20
3.141264,24.354007,0.000124,27.495395,-4.081169,21
3.158523,30.377847,0.000180,33.536550,5.837938,21
3.136994,18.450047,0.000118,21.587159,-0.203217,22
3.194240,18.310701,0.000165,21.505106,11.746174,22
3.178193,18.970511,0.000456,22.149160,11.828227,22
3.291169,24.679962,0.000125,27.971256,11.184173,22
3.167186,25.629976,0.000169,28.797331,5.362077,22
3.215245,25.890168,0.000152,29.105565,4.536002,22
3.148816,24.425991,0.000121,27.574928,4.227768,22
3.165560,19.346186,0.000483,22.512229,5.758405,22
3.198413,19.344431,0.000287,22.543131,10.821104,22
3.132170,19.404073,0.000114,22.536357,10.790202,22
3.208278,18.724429,0.000332,21.933039,10.796976,22
3.138151,22.076078,0.000375,25.214604,11.400294,22
3.143246,25.361322,0.000120,28.504688,8.118729,22
3.148250,23.337662,0.000185,26.486097,4.828645,22
3.130601,22.354785,0.000236,25.485622,6.847236,22
3.149411,22.471375,0.000150,25.620936,7.847711,22
3.151201,23.023689,0.000123,26.175013,7.712397,22
3.135586,23.302926,0.000118,26.438630,7.158320,22
3.137376,21.878595,0.000283,25.016254,6.894703,22
3.140444,23.186932,8.082128,34.409504,8.317079,22
3.148912,22.946927,0.000126,26.095965,-1.076171,23
3.134003,21.866808,0.000162,25.000973,7.237368,23
3.141937,41.684498,0.000137,44.826572,8.332360,23
3.205275,19.694024,0.000121,22.899420,-11.493239,24
3.152454,19.373095,0.000261,22.525810,10.433913,24
3.135761,19.832545,0.000369,22.968675,10.807523,24
3.137364,18.516528,0.000439,21.654331,10.364658,24
3.179235,19.468617,0.000123,22.647975,11.679002,24
3.174973,19.174894,0.000256,22.350123,10.685358,24
3.201489,19.043482,0.000276,22.245247,10.983210,24
