cpu_ts,timestamp,acc_x,acc_y,acc_z,timestamp,gyro_x,gyro_y,gyro_z
1608115994284,1608115994285,-10.091043,-7.139241,0.872792,1608115994283,-0.017453,-1.096067,-0.315905
1608115994301,1608115994301,-10.836348,-11.032481,-8.561205,1608115994300,-0.022689,-1.041962,-0.404916
1608115994318,1608115994317,-7.786480,-7.541314,6.717555,1608115994317,-0.071558,-1.000074,-0.294961
1608115994335,1608115994336,-7.482474,-6.511615,-0.068647,1608115994334,-0.034907,-1.345649,-0.202458
1608115994351,1608115994352,-3.981500,-7.698220,-3.824593,1608115994350,-0.047124,-1.432915,-0.242601
1608115994368,1608115994368,-10.895188,-9.247671,-7.178468,1608115994368,-0.015708,-1.038471,-0.319395
1608115994385,1608115994384,0.000000,-7.943386,-0.362846,1608115994384,0.003491,-1.314233,-0.268781
1608115994402,1608115994403,-11.640493,-12.621159,-6.109543,1608115994400,0.027925,-1.328196,-0.186750
1608115994418,1608115994419,-7.737447,-11.179581,-9.836070,1608115994418,-0.008727,-1.228712,-0.275762
1608115994435,1608115994435,5.334817,-9.453610,4.403186,1608115994434,0.033161,-1.281072,-0.233874
1608115994452,1608115994450,8.482752,-7.443247,3.157741,1608115994451,-0.012217,-1.591740,-0.195477
1608115994469,1608115994470,-7.717834,-12.003340,-2.079010,1608115994468,-0.006981,-1.130973,-0.357792
1608115994486,1608115994486,-11.660107,-11.797400,-7.580540,1608115994484,0.024435,-0.958186,-0.324631
1608115994502,1608115994502,-0.804145,-7.600153,4.462026,1608115994501,-0.013963,-1.092576,-0.317650
1608115994526,1608115994525,-9.610517,-8.178746,-0.166713,1608115994526,-0.017453,-0.942478,-0.312414
1608115994543,1608115994545,-8.188553,-6.894075,5.589790,1608115994543,0.036652,-1.342158,-0.198968
1608115994560,1608115994560,-14.651134,-11.679720,-11.699333,1608115994558,-0.008727,-1.104793,-0.237365
1608115994577,1608115994576,-8.423912,-8.649466,8.610238,1608115994576,0.017453,-1.347394,-0.230383
1608115994594,1608115994592,-20.358604,-15.582767,-13.288011,1608115994593,-0.099484,-0.717330,-0.207694
1608115994610,1608115994612,-14.631521,-8.365072,4.148213,1608115994609,0.054105,-0.966912,-0.235619
1608115994627,1608115994627,-5.727084,-21.260817,-21.682503,1608115994626,0.083776,-0.989602,-0.319395
1608115994644,1608115994643,0.951245,-2.961608,9.953750,1608115994643,0.052360,-1.054179,-0.249582
1608115994661,1608115994659,-1.353318,-6.541035,7.904160,1608115994659,0.017453,-1.033235,-0.172788
1608115994677,1608115994674,-14.553068,-12.640772,-8.306232,1608115994676,-0.048869,-0.979130,-0.188496
1608115994694,1608115994694,-10.257755,-10.208722,-2.657602,1608115994693,-0.040143,-0.865683,-0.322886
1608115994711,1608115994710,-7.717834,-5.011198,4.991585,1608115994710,-0.006981,-0.937242,-0.263545
1608115994728,1608115994726,-7.080401,-11.522814,-7.276534,1608115994727,-0.052360,-0.818559,-0.193732
1608115994744,1608115994741,-2.500696,-10.816734,-2.235916,1608115994743,-0.048869,-0.963422,-0.165806
1608115994761,1608115994761,-18.691475,-12.503478,-8.002226,1608115994760,-0.001745,-0.750492,-0.198968
1608115994778,1608115994777,-3.942273,-9.836070,-4.687579,1608115994777,-0.040143,-0.687660,-0.258309
1608115994795,1608115994792,1.833843,-10.610795,-2.853735,1608115994794,0.034907,-0.626573,-0.158825
1608115994812,1608115994808,-1.931910,-9.914523,3.020448,1608115994811,0.015708,-0.863938,-0.106465
1608115994828,1608115994828,-11.140354,-11.238420,-1.716164,1608115994827,0.024435,-0.513127,-0.205949
1608115994845,1608115994843,-0.127486,-7.825706,0.284393,1608115994844,-0.034907,-0.591667,-0.169297
1608115994862,1608115994859,-2.137850,-10.189109,0.813952,1608115994861,-0.005236,-0.628319,-0.157080
1608115994879,1608115994875,0.029420,-10.659828,-2.883155,1608115994878,-0.034907,-0.577704,-0.162316
1608115994895,1608115994895,2.029977,-11.758173,-5.668243,1608115994894,0.010472,-0.450295,-0.120428
1608115994912,1608115994910,-0.529559,-6.374322,0.931632,1608115994912,0.033161,-0.541052,-0.057596
1608115994929,1608115994926,0.529559,-9.129991,3.079288,1608115994927,0.033161,-0.436332,-0.068068
1608115994946,1608115994938,0.804145,-9.512450,-2.481082,1608115994945,-0.003491,-0.457276,-0.089012
1608115994963,1608115994957,-5.530951,-10.208722,-1.294478,1608115994962,0.001745,-0.219911,-0.101229
1608115994979,1608115994977,-1.392544,-7.315761,1.735777,1608115994978,0.000000,-0.303687,-0.099484
1608115994996,1608115994993,4.530672,-9.012311,-0.009807,1608115994995,-0.041888,-0.277507,-0.102974
1608115995013,1608115995012,-4.040339,-9.404577,-0.686466,1608115995012,-0.003491,-0.265290,-0.099484
1608115995030,1608115995028,-1.088538,-10.032203,-1.951523,1608115995029,-0.031416,-0.136136,-0.080285
1608115995047,1608115995044,4.040339,-10.091043,1.951523,1608115995046,0.003491,-0.294961,-0.031416
1608115995063,1608115995060,4.991585,-11.297260,-3.706914,1608115995062,0.017453,-0.314159,-0.027925
1608115995080,1608115995079,-3.922660,-11.316874,-2.834122,1608115995079,0.022689,-0.274017,-0.068068
1608115995097,1608115995095,-10.169496,-10.071429,2.029977,1608115995096,0.010472,0.005236,-0.122173
1608115995114,1608115995111,4.246279,-10.189109,-2.677215,1608115995112,-0.020944,-0.050615,-0.043633
1608115995131,1608115995126,4.707192,-7.521700,-1.912297,1608115995129,-0.027925,-0.202458,0.000000
1608115995147,1608115995146,-3.981500,-9.875297,-4.040339,1608115995146,-0.026180,-0.029671,0.017453
1608115995164,1608115995162,-10.610795,-10.012589,-4.246279,1608115995163,-0.027925,0.109956,0.000000
1608115995181,1608115995178,-1.372931,-9.728196,0.686466,1608115995179,-0.010472,0.080285,-0.020944
1608115995198,1608115995193,4.766032,-10.355823,-2.461469,1608115995196,-0.008727,-0.176278,0.043633
1608115995214,1608115995213,-3.324454,-11.414940,-2.353596,1608115995213,0.008727,-0.136136,0.008727
1608115995231,1608115995229,-4.422799,-10.189109,-1.127765,1608115995231,-0.001745,0.038397,-0.043633
1608115995248,1608115995244,-2.941995,-8.100293,2.294756,1608115995247,-0.020944,-0.005236,-0.013963
1608115995265,1608115995260,2.961608,-7.757060,2.373209,1608115995263,-0.013963,-0.212930,-0.017453
1608115995282,1608115995280,-9.532063,-9.414384,-0.764919,1608115995281,-0.055851,0.148353,-0.076794
1608115995298,1608115995295,-10.679441,-9.512450,-4.285506,1608115995297,-0.045379,0.181514,-0.097738
1608115995315,1608115995311,7.560927,-9.453610,-6.050703,1608115995314,-0.043633,0.101229,-0.080285
1608115995332,1608115995327,-1.392544,-11.316874,0.402073,1608115995331,-0.008727,-0.151844,0.033161
1608115995349,1608115995347,4.932745,-11.640493,-2.598762,1608115995347,-0.015708,-0.118682,0.015708
1608115995366,1608115995362,-0.853179,-4.628739,-2.922382,1608115995364,-0.108210,0.000000,-0.001745
1608115995382,1608115995378,1.353318,-12.258312,-3.942273,1608115995381,-0.073304,-0.033161,0.000000
1608115995399,1608115995394,-7.354987,-12.199472,-15.317986,1608115995398,-0.083776,0.069813,-0.001745
1608115995416,1608115995413,3.559814,-10.434276,-6.776395,1608115995416,-0.024435,-0.094248,-0.006981
1608115995433,1608115995429,1.833843,-7.786480,-1.225831,1608115995431,0.020944,-0.073304,-0.012217
1608115995449,1608115995445,7.462861,-10.434276,5.736890,1608115995449,0.031416,-0.120428,0.013963
1608115995466,1608115995461,-8.845598,-11.414940,-3.981500,1608115995466,-0.022689,-0.061087,-0.003491
1608115995483,1608115995480,-0.813952,-9.767424,-3.383294,1608115995482,-0.024435,-0.069813,-0.064577
1608115995500,1608115995496,-0.951245,-8.669079,-3.461747,1608115995499,0.000000,-0.043633,-0.057596
1608115995517,1608115995512,4.667965,-7.560927,-5.432884,1608115995515,0.057596,-0.076794,-0.031416
1608115995537,1608115995531,-5.629017,-7.178468,-4.167826,1608115995536,0.066323,-0.059341,-0.006981
1608115995554,1608115995551,8.119906,-7.963000,4.148213,1608115995553,0.075049,-0.158825,0.024435
1608115995571,1608115995567,-1.108151,-10.512729,-0.549172,1608115995570,-0.001745,-0.082030,-0.001745
1608115995588,1608115995582,-3.157741,-11.836626,-3.520587,1608115995586,0.005236,0.062832,-0.048869
1608115995604,1608115995598,-2.177076,-11.395327,-1.490611,1608115995603,-0.020944,-0.057596,-0.015708
1608115995621,1608115995618,-0.931632,-5.432884,-6.619489,1608115995620,-0.041888,-0.027925,-0.024435
1608115995638,1608115995633,-3.461747,-7.982613,-1.892683,1608115995636,0.017453,-0.048869,-0.078540
1608115995655,1608115995649,11.375713,-10.091043,-2.177076,1608115995653,0.082030,-0.045379,-0.062832
1608115995671,1608115995669,6.492002,-10.679441,0.343233,1608115995670,0.050615,-0.151844,0.015708
1608115995688,1608115995685,0.990472,-11.179581,-3.981500,1608115995687,0.043633,-0.141372,0.000000
1608115995705,1608115995700,5.491724,-6.854848,2.853735,1608115995703,-0.006981,-0.115192,-0.013963
1608115995722,1608115995716,7.443247,-6.776395,1.127765,1608115995721,0.012217,-0.029671,-0.024435
1608115995739,1608115995736,-0.686466,-5.246558,7.364794,1608115995737,-0.005236,0.005236,-0.020944
1608115995756,1608115995751,-2.618376,-12.866324,-10.473502,1608115995755,-0.038397,0.106465,0.013963
1608115995772,1608115995767,-8.443525,-8.541592,1.235638,1608115995771,0.001745,0.130900,0.001745
1608115995789,1608115995783,1.166991,-10.228335,2.196690,1608115995788,0.005236,0.017453,0.012217
1608115995806,1608115995802,-1.735777,-10.699055,2.637989,1608115995805,0.012217,-0.008727,0.012217
1608115995823,1608115995818,-7.139241,-7.864933,1.127765,1608115995821,0.001745,0.020944,-0.001745
1608115995840,1608115995834,-10.395049,-13.405690,-13.425303,1608115995838,-0.024435,0.146608,-0.080285
1608115995856,1608115995850,2.902768,-10.189109,3.383294,1608115995855,-0.031416,-0.160570,0.006981
1608115995873,1608115995869,2.412436,-12.787871,-6.962721,1608115995872,-0.010472,-0.144862,0.034907
1608115995890,1608115995881,-4.991585,-10.453889,-2.059397,1608115995890,-0.024435,0.026180,-0.015708
1608115995907,1608115995901,3.363681,-7.443247,-3.079288,1608115995905,0.006981,-0.022689,-0.006981
1608115995923,1608115995916,10.875574,-7.580540,3.520587,1608115995921,0.020944,-0.167552,0.001745
1608115995940,1608115995936,0.931632,-7.462861,-3.138128,1608115995940,-0.006981,0.092502,-0.017453
1608115995957,1608115995952,4.785645,-8.061066,6.217416,1608115995955,0.000000,-0.017453,0.036652
1608115995974,1608115995968,2.461469,-7.315761,-0.549172,1608115995972,-0.059341,-0.111701,0.087266
1608115995990,1608115995983,-6.756782,-7.864933,2.039783,1608115995989,-0.005236,0.068068,0.045379
1608115996024,1608115996019,5.109264,-9.894910,2.814508,1608115996022,-0.090757,-0.150098,0.034907
1608115996041,1608115996034,4.040339,-8.865211,1.470997,1608115996040,-0.013963,0.024435,-0.059341
1608115996058,1608115996050,-13.023231,-9.228058,-5.727084,1608115996056,-0.048869,0.315905,-0.071558
1608115996074,1608115996070,7.060788,-4.089373,3.618654,1608115996074,-0.071558,-0.261799,0.050615
1608115996091,1608115996086,-1.372931,-8.541592,-9.090764,1608115996090,-0.109956,-0.071558,-0.003491
1608115996108,1608115996101,-0.029420,-7.580540,-3.922660,1608115996106,-0.015708,-0.066323,-0.048869
1608115996125,1608115996113,8.669079,-6.697942,4.805258,1608115996124,0.005236,-0.090757,-0.026180
1608115996142,1608115996137,9.267284,-7.541314,1.608291,1608115996140,0.013963,-0.012217,-0.001745
1608115996158,1608115996153,-1.029698,-10.149882,-5.315204,1608115996157,-0.040143,-0.003491,0.033161
1608115996175,1608115996169,1.912297,-7.541314,2.118236,1608115996174,0.029671,-0.005236,-0.006981
1608115996192,1608115996184,4.442412,-11.718946,-4.462026,1608115996191,-0.022689,-0.129154,-0.001745
1608115996209,1608115996204,-2.314369,-9.208445,-2.412436,1608115996207,-0.003491,0.075049,0.013963
1608115996226,1608115996220,-4.305119,-8.845598,-2.333983,1608115996224,0.000000,-0.052360,0.003491
1608115996242,1608115996236,-5.589790,-10.836348,-4.128600,1608115996241,0.010472,0.017453,-0.033161
1608115996259,1608115996252,-3.883433,-12.003340,-6.295869,1608115996259,-0.012217,-0.132645,-0.036652
1608115996276,1608115996272,-2.137850,-15.239533,-9.473224,1608115996275,-0.001745,-0.125664,-0.019199
1608115996293,1608115996287,-5.707470,-6.433162,-2.579149,1608115996291,0.001745,-0.061087,-0.020944
1608115996309,1608115996303,-4.952358,-6.678329,5.187718,1608115996309,-0.003491,-0.099484,-0.034907
1608115996326,1608115996319,-3.657880,-8.669079,-6.276256,1608115996325,0.005236,0.010472,-0.024435
1608115996343,1608115996339,8.286619,-8.865211,2.637989,1608115996341,-0.005236,-0.181514,-0.055851
1608115996360,1608115996355,-2.412436,-7.276534,-0.451106,1608115996359,0.019199,0.029671,-0.013963
1608115996376,1608115996370,6.580262,-10.855961,-2.736055,1608115996375,0.036652,-0.113446,0.029671
1608115996393,1608115996386,3.481361,-9.384964,1.353318,1608115996391,0.029671,-0.226893,0.055851
1608115996410,1608115996402,-5.226944,-10.257755,3.216581,1608115996410,0.006981,0.061087,-0.057596
1608115996427,1608115996422,-4.344346,-10.551955,-2.922382,1608115996425,0.000000,0.003491,-0.097738
1608115996444,1608115996438,7.502087,-8.286619,2.559536,1608115996442,0.027925,0.040143,-0.087266
1608115996460,1608115996454,3.804980,-10.777508,-2.637989,1608115996459,-0.024435,-0.101229,-0.029671
1608115996477,1608115996473,-9.384964,-8.100293,-3.138128,1608115996476,0.001745,-0.109956,-0.013963
1608115996494,1608115996489,-13.042844,-8.610238,-6.933301,1608115996493,0.038397,0.062832,-0.094248
1608115996511,1608115996505,8.227779,-8.345459,2.637989,1608115996510,0.043633,-0.155334,-0.066323
1608115996528,1608115996521,4.265893,-7.217694,-0.382459,1608115996526,0.036652,-0.207694,-0.017453
1608115996549,1608115996545,-0.304006,-11.179581,-3.706914,1608115996548,0.003491,-0.176278,0.082030
1608115996566,1608115996560,-2.981221,-7.296147,1.314091,1608115996564,0.097738,-0.132645,-0.005236
1608115996583,1608115996576,3.265614,-7.423634,0.745305,1608115996581,0.062832,-0.158825,-0.061087
1608115996599,1608115996596,1.470997,-6.894075,8.982891,1608115996598,0.057596,-0.068068,-0.008727
1608115996616,1608115996612,-9.728196,-10.836348,-7.698220,1608115996615,0.024435,-0.130900,0.000000
1608115996633,1608115996628,-0.304006,-11.179581,-4.991585,1608115996632,0.017453,-0.075049,-0.036652
1608115996650,1608115996644,-9.228058,-8.786758,4.285506,1608115996649,0.022689,-0.125664,-0.036652
1608115996666,1608115996663,8.463139,-6.854848,3.687300,1608115996665,-0.005236,-0.244346,-0.052360
1608115996683,1608115996679,3.903047,-8.139520,1.637710,1608115996683,0.006981,-0.036652,-0.108210
1608115996700,1608115996695,3.196968,-7.100014,-4.285506,1608115996699,-0.006981,-0.040143,-0.097738
1608115996717,1608115996711,-3.402907,-9.247671,-3.638267,1608115996715,0.036652,-0.029671,-0.066323
1608115996734,1608115996731,3.559814,-9.433997,-1.049312,1608115996733,0.029671,-0.108210,0.024435
1608115996750,1608115996747,-4.079566,-10.777508,-7.021561,1608115996750,0.031416,-0.150098,-0.013963
1608115996767,1608115996762,-0.970858,-8.443525,4.265893,1608115996766,0.055851,-0.101229,-0.064577
1608115996784,1608115996778,3.324454,-12.709418,-2.039783,1608115996783,0.005236,-0.132645,0.005236
1608115996801,1608115996798,-8.345459,-12.503478,-3.157741,1608115996799,-0.027925,-0.193732,0.008727
1608115996818,1608115996814,-1.235638,-10.914802,-5.629017,1608115996816,-0.017453,-0.118682,-0.059341
1608115996834,1608115996830,3.903047,-8.884825,2.716442,1608115996833,-0.005236,-0.106465,-0.043633
1608115996851,1608115996846,5.354431,-8.482752,-0.127486,1608115996850,-0.013963,-0.141372,0.001745
1608115996868,1608115996861,-2.333983,-7.923773,-1.549451,1608115996868,-0.010472,-0.048869,-0.022689
1608115996885,1608115996877,-1.853457,-7.786480,-0.666852,1608115996883,0.000000,-0.026180,-0.061087
1608115996901,1608115996893,-3.265614,-8.767145,-3.687300,1608115996900,-0.006981,-0.015708,-0.090757
1608115996918,1608115996909,5.893796,-5.452497,-1.225831,1608115996918,0.008727,-0.111701,-0.034907
1608115996935,1608115996929,-5.570177,-10.434276,-4.628739,1608115996934,0.036652,0.075049,-0.029671
1608115996952,1608115996949,11.179581,-10.630408,5.187718,1608115996950,0.017453,-0.172788,-0.006981
1608115996968,1608115996965,-11.581654,-16.484978,-5.756504,1608115996967,-0.118682,0.136136,-0.017453
1608115996985,1608115996980,-8.865211,-11.316874,1.088538,1608115996983,-0.010472,0.108210,-0.068068
1608115997002,1608115997000,3.020448,-16.445751,-6.933301,1608115997000,0.000000,-0.038397,-0.076794
1608115997019,1608115997016,2.834122,-4.844485,9.688970,1608115997017,0.052360,-0.013963,-0.045379
1608115997052,1608115997048,-4.089373,-12.660385,-12.042566,1608115997051,0.003491,-0.022689,0.015708
1608115997069,1608115997068,-1.235638,-8.992698,-4.971972,1608115997068,-0.034907,-0.012217,0.024435
1608115997086,1608115997083,-0.745305,-10.257755,-4.383573,1608115997085,0.015708,-0.040143,0.019199
1608115997102,1608115997099,2.618376,-7.737447,2.961608,1608115997102,-0.013963,-0.080285,0.038397
1608115997119,1608115997115,-9.169217,-7.757060,-1.147378,1608115997118,0.006981,0.146608,0.038397
1608115997136,1608115997131,3.706914,-7.737447,0.912018,1608115997135,0.006981,-0.087266,0.029671
1608115997153,1608115997150,-4.285506,-8.688692,-9.433997,1608115997152,-0.008727,0.005236,0.064577
1608115997170,1608115997166,0.784532,-7.080401,4.991585,1608115997168,-0.012217,-0.038397,0.024435
1608115997186,1608115997182,6.658715,-11.660107,-4.766032,1608115997185,-0.068068,-0.109956,0.010472
1608115997203,1608115997201,-5.589790,-12.268119,-8.021839,1608115997202,-0.082030,0.172788,-0.033161
1608115997220,1608115997217,-5.687857,-8.806372,-4.481639,1608115997218,-0.055851,0.223402,-0.034907
1608115997237,1608115997233,4.628739,-6.913688,8.610238,1608115997235,-0.092502,0.036652,-0.013963
1608115997253,1608115997249,1.127765,-6.874462,0.529559,1608115997253,-0.006981,0.148353,0.019199
1608115997270,1608115997264,-4.609126,-9.708583,-2.598762,1608115997269,-0.064577,0.129154,0.000000
1608115997287,1608115997280,7.423634,-8.806372,1.314091,1608115997287,-0.020944,-0.048869,0.057596
1608115997304,1608115997300,-2.618376,-4.511059,6.452775,1608115997302,0.013963,0.186750,0.099484
1608115997321,1608115997316,5.491724,-11.758173,-4.207053,1608115997319,-0.036652,-0.029671,0.078540
1608115997337,1608115997335,-8.188553,-7.717834,5.089651,1608115997337,0.066323,0.226893,0.008727
1608115997354,1608115997351,-2.333983,-15.416054,-9.247671,1608115997352,-0.078540,0.078540,-0.008727
1608115997371,1608115997367,4.913132,-8.904438,-1.696550,1608115997370,-0.045379,0.013963,0.017453
1608115997388,1608115997382,1.431771,-10.757895,0.588399,1608115997387,-0.087266,0.015708,0.047124
1608115997404,1608115997398,-0.284393,-7.619767,-1.833843,1608115997404,-0.054105,0.048869,0.026180
1608115997421,1608115997418,-1.716164,-7.717834,-2.834122,1608115997420,-0.024435,0.015708,-0.012217
1608115997438,1608115997434,3.138128,-6.433162,-0.706079,1608115997437,-0.006981,-0.080285,-0.040143
1608115997455,1608115997453,0.745305,-10.375436,-3.304841,1608115997453,0.010472,-0.108210,0.010472
1608115997472,1608115997469,10.375436,-8.345459,1.108151,1608115997470,0.017453,-0.033161,0.040143
1608115997488,1608115997485,-23.918419,-9.129991,-2.235916,1608115997488,0.015708,0.242601,0.012217
1608115997505,1608115997500,0.912018,-11.454167,-8.080679,1608115997504,-0.005236,-0.059341,-0.066323
1608115997522,1608115997516,-6.109543,-7.482474,15.317986,1608115997521,0.059341,0.253073,-0.045379
1608115997539,1608115997536,-7.717834,-13.650856,-3.638267,1608115997537,-0.027925,0.090757,-0.043633
1608115997559,1608115997556,3.844207,-8.767145,0.088260,1608115997558,0.078540,-0.066323,-0.041888
1608115997576,1608115997571,6.894075,-9.414384,9.806650,1608115997575,-0.066323,0.003491,-0.038397
1608115997593,1608115997587,1.637710,-6.237029,3.236194,1608115997591,0.000000,-0.027925,-0.006981
1608115997609,1608115997603,-2.079010,-14.111769,-13.131104,1608115997609,-0.057596,0.022689,-0.012217
1608115997626,1608115997619,-4.805258,-7.237308,-0.245166,1608115997626,0.020944,-0.130900,0.022689
1608115997643,1608115997638,3.422521,-9.129991,-3.196968,1608115997642,0.006981,-0.062832,-0.005236
1608115997660,1608115997658,2.598762,-12.709418,-3.765754,1608115997659,0.083776,-0.029671,0.020944
1608115997677,1608115997674,-1.627904,-9.836070,-4.442412,1608115997676,0.000000,-0.048869,0.045379
1608115997694,1608115997689,5.452497,-12.827098,-2.637989,1608115997692,0.029671,-0.104720,0.022689
1608115997710,1608115997705,-4.903325,-10.296982,0.205940,1608115997709,-0.003491,0.017453,0.020944
1608115997727,1608115997725,-2.677215,-11.218807,-6.070316,1608115997726,-0.050615,-0.024435,-0.066323
1608115997744,1608115997741,-7.560927,-9.816457,-6.050703,1608115997743,0.010472,-0.045379,-0.055851
1608115997761,1608115997756,-4.707192,-8.267006,-3.961886,1608115997759,-0.010472,-0.075049,0.029671
1608115997777,1608115997772,-8.669079,-11.660107,-10.149882,1608115997776,0.036652,0.130900,-0.012217
1608115997794,1608115997792,8.747532,-4.462026,6.393936,1608115997792,0.020944,-0.106465,0.008727
1608115997811,1608115997804,5.933023,-7.001948,6.070316,1608115997811,0.005236,0.033161,-0.010472
1608115997828,1608115997811,-2.373209,-7.541314,6.237029,1608115997827,0.000000,0.102974,-0.019199
1608115997845,1608115997839,-1.529837,-7.982613,3.079288,1608115997843,-0.019199,0.191986,0.015708
1608115997861,1608115997859,7.884546,-7.462861,4.913132,1608115997861,-0.024435,-0.171042,0.036652
1608115997878,1608115997874,3.922660,-9.747809,-1.451384,1608115997877,-0.027925,-0.076794,0.038397
1608115997895,1608115997890,-6.815621,-11.797400,-7.001948,1608115997893,-0.050615,0.024435,0.029671
1608115997912,1608115997906,-6.217416,-11.042288,-4.550285,1608115997911,-0.036652,0.047124,-0.045379
1608115997928,1608115997922,2.373209,-9.188830,-1.333704,1608115997927,-0.047124,0.033161,-0.022689
1608115997945,1608115997941,-1.206218,-5.511337,2.559536,1608115997944,-0.033161,-0.019199,0.064577
1608115997962,1608115997957,-1.314091,-11.356100,-0.362846,1608115997960,0.005236,0.027925,0.017453
1608115997995,1608115997992,14.690361,-5.834957,8.423912,1608115997994,0.010472,0.000000,0.038397
1608115998012,1608115998004,8.463139,-12.709418,-4.609126,1608115998012,-0.031416,-0.226893,0.141372
1608115998029,1608115998024,-7.139241,-12.689805,-8.100293,1608115998027,-0.005236,-0.087266,0.108210
1608115998046,1608115998040,-0.147100,-12.307345,-3.746140,1608115998045,-0.008727,0.144862,-0.012217
1608115998063,1608115998059,-5.707470,-13.533176,-19.358326,1608115998061,-0.052360,0.258309,0.027925
1608115998079,1608115998075,1.549451,-5.305398,12.307345,1608115998078,-0.069813,0.034907,0.029671
1608115998096,1608115998091,2.157463,-10.532342,-5.432884,1608115998095,-0.080285,0.024435,0.000000
1608115998113,1608115998107,8.159133,-8.208166,0.706079,1608115998111,-0.003491,0.085521,0.040143
1608115998130,1608115998126,0.323619,-9.787037,-5.030811,1608115998128,-0.064577,0.075049,0.080285
1608115998146,1608115998142,3.765754,-8.963278,-4.609126,1608115998145,-0.019199,0.036652,0.038397
1608115998163,1608115998158,3.196968,-6.933301,-2.461469,1608115998161,-0.003491,-0.003491,0.022689
1608115998180,1608115998173,-2.059397,-7.364794,7.806093,1608115998178,-0.015708,0.038397,0.075049
1608115998197,1608115998189,-2.079010,-12.081793,-12.621159,1608115998196,-0.080285,0.132645,0.031416
1608115998213,1608115998205,-2.010363,-6.737168,-1.716164,1608115998212,-0.109956,0.146608,0.036652
1608115998230,1608115998225,3.579427,-9.649743,3.942273,1608115998230,-0.083776,0.123918,0.089012
1608115998247,1608115998240,-7.541314,-11.463974,-2.716442,1608115998246,-0.109956,0.150098,0.041888
1608115998266,1608115998260,-0.706079,-10.091043,4.442412,1608115998265,-0.134390,0.071558,0.013963
1608115998283,1608115998276,1.010085,-10.130269,-6.982335,1608115998281,-0.062832,-0.038397,0.026180
1608115998299,1608115998295,1.775004,-6.776395,2.412436,1608115998298,-0.122173,0.261799,0.033161
1608115998316,1608115998311,0.666852,-9.855683,-4.991585,1608115998315,-0.066323,-0.066323,0.043633
1608115998333,1608115998323,-1.549451,-8.561205,-2.500696,1608115998332,-0.052360,0.043633,0.043633
1608115998350,1608115998335,-6.374322,-9.365351,-3.520587,1608115998348,0.017453,-0.085521,0.043633
1608115998366,1608115998351,4.040339,-8.845598,-1.206218,1608115998365,-0.022689,0.013963,0.036652
1608115998383,1608115998366,7.963000,-7.943386,-0.362846,1608115998382,-0.055851,0.157080,0.019199
1608115998400,1608115998386,-10.718668,-6.531229,-6.796008,1608115998399,-0.013963,-0.197222,0.001745
1608115998417,1608115998406,1.775004,-7.923773,-0.608012,1608115998415,-0.055851,-0.127409,0.020944
1608115998433,1608115998421,2.902768,-9.571290,1.127765,1608115998432,0.017453,-0.054105,0.003491
1608115998450,1608115998429,-7.237308,-11.924886,-4.344346,1608115998449,-0.068068,-0.047124,-0.024435
1608115998467,1608115998445,-0.970858,-10.375436,-1.912297,1608115998466,0.010472,0.057596,-0.048869
1608115998484,1608115998461,6.815621,-10.316595,-2.775282,1608115998483,0.003491,-0.055851,0.027925
1608115998501,1608115998469,-6.913688,-9.169217,-1.853457,1608115998500,-0.029671,-0.158825,0.029671
1608115998517,1608115998480,-2.333983,-9.590903,0.686466,1608115998517,-0.043633,0.130900,0.015708
1608115998534,1608115998504,5.491724,-6.952915,-1.470997,1608115998533,0.031416,0.167552,0.020944
1608115998551,1608115998524,-8.188553,-5.148491,2.118236,1608115998550,0.031416,-0.036652,0.031416
1608115998571,1608115998555,-2.902768,-9.816457,-0.784532,1608115998570,-0.005236,0.059341,0.027925
1608115998588,1608115998583,2.196690,-10.110656,-4.952358,1608115998586,-0.031416,-0.043633,0.029671
1608115998605,1608115998598,-2.500696,-8.747532,2.029977,1608115998604,-0.031416,0.151844,-0.015708
1608115998621,1608115998614,2.696829,-9.012311,-0.166713,1608115998620,-0.034907,0.015708,-0.045379
1608115998638,1608115998630,9.747809,-8.345459,-0.990472,1608115998637,-0.064577,0.089012,0.027925
1608115998655,1608115998650,-10.130269,-7.639380,-4.491446,1608115998654,-0.020944,0.296706,0.020944
1608115998672,1608115998665,5.207331,-9.590903,-1.127765,1608115998670,0.020944,0.204204,-0.019199
1608115998688,1608115998681,6.295869,-8.502365,-2.137850,1608115998687,0.034907,0.223402,0.033161
1608115998705,1608115998697,-4.079566,-5.874183,0.892405,1608115998704,0.059341,0.280998,0.062832
1608115998722,1608115998717,3.579427,-7.619767,1.225831,1608115998721,-0.034907,0.157080,0.092502
1608115998739,1608115998732,-1.186605,-10.699055,-0.049033,1608115998739,-0.022689,0.324631,0.068068
1608115998756,1608115998748,2.079010,-9.433997,-1.549451,1608115998754,-0.050615,0.216421,0.026180
1608115998772,1608115998764,2.657602,-9.365351,-0.892405,1608115998771,-0.036652,0.274017,0.017453
1608115998789,1608115998783,-0.912018,-9.992976,-3.422521,1608115998789,-0.092502,0.296706,0.006981
1608115998806,1608115998799,9.149604,-8.845598,0.784532,1608115998804,-0.008727,0.244346,0.031416
1608115998823,1608115998815,0.166713,-7.139241,-3.020448,1608115998821,-0.057596,0.291470,0.061087
1608115998839,1608115998835,9.610517,-7.717834,-2.373209,1608115998838,0.006981,0.265290,0.043633
