cpu_ts,ir_ts,left_fn,right_fn
1608115992229,1608115992199,IR_L_1313,IR_R_1313
1608115992246,1608115992216,IR_L_1314,IR_R_1314
1608115992263,1608115992232,IR_L_1315,IR_R_1315
1608115992290,1608115992249,IR_L_1316,IR_R_1316
1608115992319,1608115992266,IR_L_1317,IR_R_1317
1608115992335,1608115992282,IR_L_1318,IR_R_1318
1608115992352,1608115992299,IR_L_1319,IR_R_1319
1608115992369,1608115992316,IR_L_1320,IR_R_1320
1608115992385,1608115992332,IR_L_1321,IR_R_1321
1608115992403,1608115992349,IR_L_1322,IR_R_1322
1608115992420,1608115992366,IR_L_1323,IR_R_1323
1608115992436,1608115992382,IR_L_1324,IR_R_1324
1608115992452,1608115992399,IR_L_1325,IR_R_1325
1608115992470,1608115992416,IR_L_1326,IR_R_1326
1608115992487,1608115992432,IR_L_1327,IR_R_1327
1608115992508,1608115992449,IR_L_1328,IR_R_1328
1608115992526,1608115992465,IR_L_1329,IR_R_1329
1608115992541,1608115992482,IR_L_1330,IR_R_1330
1608115992558,1608115992499,IR_L_1331,IR_R_1331
1608115992575,1608115992515,IR_L_1332,IR_R_1332
1608115992593,1608115992532,IR_L_1333,IR_R_1333
1608115992610,1608115992549,IR_L_1334,IR_R_1334
1608115992625,1608115992565,IR_L_1335,IR_R_1335
1608115992642,1608115992582,IR_L_1336,IR_R_1336
1608115992658,1608115992599,IR_L_1337,IR_R_1337
1608115992675,1608115992615,IR_L_1338,IR_R_1338
1608115992693,1608115992632,IR_L_1339,IR_R_1339
1608115992709,1608115992649,IR_L_1340,IR_R_1340
1608115992726,1608115992665,IR_L_1341,IR_R_1341
1608115992743,1608115992682,IR_L_1342,IR_R_1342
1608115992759,1608115992698,IR_L_1343,IR_R_1343
1608115992777,1608115992715,IR_L_1344,IR_R_1344
1608115992794,1608115992732,IR_L_1345,IR_R_1345
1608115992809,1608115992748,IR_L_1346,IR_R_1346
1608115992826,1608115992782,IR_L_1348,IR_R_1348
1608115992843,1608115992798,IR_L_1349,IR_R_1349
1608115992859,1608115992815,IR_L_1350,IR_R_1350
1608115992876,1608115992832,IR_L_1351,IR_R_1351
1608115992893,1608115992848,IR_L_1352,IR_R_1352
1608115992910,1608115992865,IR_L_1353,IR_R_1353
1608115992927,1608115992881,IR_L_1354,IR_R_1354
1608115992943,1608115992898,IR_L_1355,IR_R_1355
1608115992960,1608115992915,IR_L_1356,IR_R_1356
1608115992977,1608115992931,IR_L_1357,IR_R_1357
1608115992994,1608115992948,IR_L_1358,IR_R_1358
1608115993011,1608115992965,IR_L_1359,IR_R_1359
1608115993027,1608115992981,IR_L_1360,IR_R_1360
1608115993044,1608115992998,IR_L_1361,IR_R_1361
1608115993061,1608115993015,IR_L_1362,IR_R_1362
1608115993078,1608115993031,IR_L_1363,IR_R_1363
1608115993095,1608115993048,IR_L_1364,IR_R_1364
1608115993111,1608115993065,IR_L_1365,IR_R_1365
1608115993128,1608115993081,IR_L_1366,IR_R_1366
1608115993145,1608115993098,IR_L_1367,IR_R_1367
1608115993161,1608115993114,IR_L_1368,IR_R_1368
1608115993178,1608115993131,IR_L_1369,IR_R_1369
1608115993195,1608115993148,IR_L_1370,IR_R_1370
1608115993212,1608115993164,IR_L_1371,IR_R_1371
1608115993229,1608115993181,IR_L_1372,IR_R_1372
1608115993246,1608115993198,IR_L_1373,IR_R_1373
1608115993263,1608115993214,IR_L_1374,IR_R_1374
1608115993279,1608115993231,IR_L_1375,IR_R_1375
1608115993297,1608115993248,IR_L_1376,IR_R_1376
1608115993313,1608115993264,IR_L_1377,IR_R_1377
1608115993330,1608115993281,IR_L_1378,IR_R_1378
1608115993347,1608115993298,IR_L_1379,IR_R_1379
1608115993363,1608115993314,IR_L_1380,IR_R_1380
1608115993380,1608115993331,IR_L_1381,IR_R_1381
1608115993396,1608115993348,IR_L_1382,IR_R_1382
1608115993413,1608115993364,IR_L_1383,IR_R_1383
1608115993430,1608115993381,IR_L_1384,IR_R_1384
1608115993446,1608115993397,IR_L_1385,IR_R_1385
1608115993463,1608115993414,IR_L_1386,IR_R_1386
1608115993480,1608115993431,IR_L_1387,IR_R_1387
1608115993497,1608115993464,IR_L_1389,IR_R_1389
1608115993520,1608115993481,IR_L_1390,IR_R_1390
1608115993536,1608115993497,IR_L_1391,IR_R_1391
1608115993553,1608115993514,IR_L_1392,IR_R_1392
1608115993569,1608115993531,IR_L_1393,IR_R_1393
1608115993586,1608115993547,IR_L_1394,IR_R_1394
1608115993610,1608115993564,IR_L_1395,IR_R_1395
1608115993640,1608115993581,IR_L_1396,IR_R_1396
1608115993656,1608115993597,IR_L_1397,IR_R_1397
1608115993672,1608115993614,IR_L_1398,IR_R_1398
1608115993689,1608115993631,IR_L_1399,IR_R_1399
1608115993705,1608115993647,IR_L_1400,IR_R_1400
1608115993722,1608115993664,IR_L_1401,IR_R_1401
1608115993739,1608115993680,IR_L_1402,IR_R_1402
1608115993756,1608115993697,IR_L_1403,IR_R_1403
1608115993772,1608115993714,IR_L_1404,IR_R_1404
1608115993789,1608115993730,IR_L_1405,IR_R_1405
1608115993806,1608115993747,IR_L_1406,IR_R_1406
1608115993823,1608115993764,IR_L_1407,IR_R_1407
1608115993839,1608115993780,IR_L_1408,IR_R_1408
1608115993856,1608115993797,IR_L_1409,IR_R_1409
1608115993874,1608115993814,IR_L_1410,IR_R_1410
1608115993891,1608115993830,IR_L_1411,IR_R_1411
1608115993908,1608115993847,IR_L_1412,IR_R_1412
1608115993925,1608115993864,IR_L_1413,IR_R_1413
1608115993942,1608115993880,IR_L_1414,IR_R_1414
1608115993958,1608115993897,IR_L_1415,IR_R_1415
1608115993974,1608115993913,IR_L_1416,IR_R_1416
1608115993992,1608115993930,IR_L_1417,IR_R_1417
1608115994009,1608115993947,IR_L_1418,IR_R_1418
1608115994026,1608115993963,IR_L_1419,IR_R_1419
1608115994042,1608115993980,IR_L_1420,IR_R_1420
1608115994059,1608115993997,IR_L_1421,IR_R_1421
1608115994075,1608115994013,IR_L_1422,IR_R_1422
1608115994091,1608115994030,IR_L_1423,IR_R_1423
1608115994109,1608115994047,IR_L_1424,IR_R_1424
1608115994125,1608115994063,IR_L_1425,IR_R_1425
1608115994141,1608115994080,IR_L_1426,IR_R_1426
1608115994158,1608115994096,IR_L_1427,IR_R_1427
1608115994175,1608115994130,IR_L_1429,IR_R_1429
1608115994192,1608115994146,IR_L_1430,IR_R_1430
1608115994208,1608115994163,IR_L_1431,IR_R_1431
1608115994226,1608115994180,IR_L_1432,IR_R_1432
1608115994242,1608115994196,IR_L_1433,IR_R_1433
1608115994260,1608115994213,IR_L_1434,IR_R_1434
1608115994276,1608115994230,IR_L_1435,IR_R_1435
1608115994292,1608115994246,IR_L_1436,IR_R_1436
1608115994309,1608115994263,IR_L_1437,IR_R_1437
1608115994326,1608115994280,IR_L_1438,IR_R_1438
1608115994343,1608115994296,IR_L_1439,IR_R_1439
1608115994359,1608115994313,IR_L_1440,IR_R_1440
1608115994376,1608115994330,IR_L_1441,IR_R_1441
1608115994393,1608115994346,IR_L_1442,IR_R_1442
1608115994410,1608115994363,IR_L_1443,IR_R_1443
1608115994427,1608115994380,IR_L_1444,IR_R_1444
1608115994444,1608115994396,IR_L_1445,IR_R_1445
1608115994460,1608115994413,IR_L_1446,IR_R_1446
1608115994480,1608115994429,IR_L_1447,IR_R_1447
1608115994496,1608115994446,IR_L_1448,IR_R_1448
1608115994513,1608115994463,IR_L_1449,IR_R_1449
1608115994535,1608115994479,IR_L_1450,IR_R_1450
1608115994552,1608115994496,IR_L_1451,IR_R_1451
1608115994568,1608115994513,IR_L_1452,IR_R_1452
1608115994585,1608115994529,IR_L_1453,IR_R_1453
1608115994602,1608115994546,IR_L_1454,IR_R_1454
1608115994619,1608115994563,IR_L_1455,IR_R_1455
1608115994636,1608115994579,IR_L_1456,IR_R_1456
1608115994652,1608115994596,IR_L_1457,IR_R_1457
1608115994669,1608115994613,IR_L_1458,IR_R_1458
1608115994687,1608115994629,IR_L_1459,IR_R_1459
1608115994703,1608115994646,IR_L_1460,IR_R_1460
1608115994719,1608115994662,IR_L_1461,IR_R_1461
1608115994736,1608115994679,IR_L_1462,IR_R_1462
1608115994753,1608115994696,IR_L_1463,IR_R_1463
1608115994769,1608115994712,IR_L_1464,IR_R_1464
1608115994786,1608115994729,IR_L_1465,IR_R_1465
1608115994803,1608115994746,IR_L_1466,IR_R_1466
1608115994820,1608115994762,IR_L_1467,IR_R_1467
1608115994836,1608115994779,IR_L_1468,IR_R_1468
1608115994853,1608115994812,IR_L_1470,IR_R_1470
1608115994870,1608115994829,IR_L_1471,IR_R_1471
1608115994887,1608115994846,IR_L_1472,IR_R_1472
1608115994904,1608115994862,IR_L_1473,IR_R_1473
1608115994921,1608115994879,IR_L_1474,IR_R_1474
1608115994937,1608115994895,IR_L_1475,IR_R_1475
1608115994955,1608115994912,IR_L_1476,IR_R_1476
1608115994971,1608115994929,IR_L_1477,IR_R_1477
1608115994988,1608115994945,IR_L_1478,IR_R_1478
1608115995005,1608115994962,IR_L_1479,IR_R_1479
1608115995021,1608115994979,IR_L_1480,IR_R_1480
1608115995038,1608115994995,IR_L_1481,IR_R_1481
1608115995055,1608115995012,IR_L_1482,IR_R_1482
1608115995072,1608115995029,IR_L_1483,IR_R_1483
1608115995090,1608115995045,IR_L_1484,IR_R_1484
1608115995105,1608115995062,IR_L_1485,IR_R_1485
1608115995122,1608115995078,IR_L_1486,IR_R_1486
1608115995139,1608115995095,IR_L_1487,IR_R_1487
1608115995155,1608115995112,IR_L_1488,IR_R_1488
1608115995172,1608115995128,IR_L_1489,IR_R_1489
1608115995189,1608115995145,IR_L_1490,IR_R_1490
1608115995206,1608115995162,IR_L_1491,IR_R_1491
1608115995222,1608115995178,IR_L_1492,IR_R_1492
1608115995239,1608115995195,IR_L_1493,IR_R_1493
1608115995256,1608115995212,IR_L_1494,IR_R_1494
1608115995274,1608115995228,IR_L_1495,IR_R_1495
1608115995290,1608115995245,IR_L_1496,IR_R_1496
1608115995311,1608115995262,IR_L_1497,IR_R_1497
1608115995324,1608115995278,IR_L_1498,IR_R_1498
1608115995340,1608115995295,IR_L_1499,IR_R_1499
1608115995357,1608115995312,IR_L_1500,IR_R_1500
1608115995374,1608115995328,IR_L_1501,IR_R_1501
1608115995391,1608115995345,IR_L_1502,IR_R_1502
1608115995407,1608115995362,IR_L_1503,IR_R_1503
1608115995424,1608115995378,IR_L_1504,IR_R_1504
1608115995442,1608115995395,IR_L_1505,IR_R_1505
1608115995457,1608115995411,IR_L_1506,IR_R_1506
1608115995475,1608115995428,IR_L_1507,IR_R_1507
1608115995491,1608115995445,IR_L_1508,IR_R_1508
1608115995508,1608115995478,IR_L_1510,IR_R_1510
1608115995525,1608115995495,IR_L_1511,IR_R_1511
1608115995548,1608115995511,IR_L_1512,IR_R_1512
1608115995564,1608115995528,IR_L_1513,IR_R_1513
1608115995581,1608115995545,IR_L_1514,IR_R_1514
1608115995597,1608115995561,IR_L_1515,IR_R_1515
1608115995615,1608115995578,IR_L_1516,IR_R_1516
1608115995631,1608115995595,IR_L_1517,IR_R_1517
1608115995648,1608115995611,IR_L_1518,IR_R_1518
1608115995665,1608115995628,IR_L_1519,IR_R_1519
1608115995680,1608115995644,IR_L_1520,IR_R_1520
1608115995697,1608115995661,IR_L_1521,IR_R_1521
1608115995713,1608115995678,IR_L_1522,IR_R_1522
1608115995730,1608115995694,IR_L_1523,IR_R_1523
1608115995747,1608115995711,IR_L_1524,IR_R_1524
1608115995765,1608115995728,IR_L_1525,IR_R_1525
1608115995782,1608115995744,IR_L_1526,IR_R_1526
1608115995799,1608115995761,IR_L_1527,IR_R_1527
1608115995816,1608115995778,IR_L_1528,IR_R_1528
1608115995834,1608115995794,IR_L_1529,IR_R_1529
1608115995849,1608115995811,IR_L_1530,IR_R_1530
1608115995866,1608115995828,IR_L_1531,IR_R_1531
1608115995883,1608115995844,IR_L_1532,IR_R_1532
1608115995899,1608115995861,IR_L_1533,IR_R_1533
1608115995916,1608115995877,IR_L_1534,IR_R_1534
1608115995933,1608115995894,IR_L_1535,IR_R_1535
1608115995948,1608115995911,IR_L_1536,IR_R_1536
1608115995965,1608115995927,IR_L_1537,IR_R_1537
1608115995982,1608115995944,IR_L_1538,IR_R_1538
1608115996000,1608115995961,IR_L_1539,IR_R_1539
1608115996033,1608115995977,IR_L_1540,IR_R_1540
1608115996049,1608115995994,IR_L_1541,IR_R_1541
1608115996067,1608115996011,IR_L_1542,IR_R_1542
1608115996084,1608115996027,IR_L_1543,IR_R_1543
1608115996101,1608115996044,IR_L_1544,IR_R_1544
1608115996116,1608115996060,IR_L_1545,IR_R_1545
1608115996134,1608115996077,IR_L_1546,IR_R_1546
1608115996150,1608115996094,IR_L_1547,IR_R_1547
1608115996167,1608115996111,IR_L_1548,IR_R_1548
1608115996184,1608115996127,IR_L_1549,IR_R_1549
1608115996200,1608115996161,IR_L_1551,IR_R_1551
1608115996218,1608115996178,IR_L_1552,IR_R_1552
1608115996234,1608115996194,IR_L_1553,IR_R_1553
1608115996250,1608115996211,IR_L_1554,IR_R_1554
1608115996267,1608115996228,IR_L_1555,IR_R_1555
1608115996284,1608115996245,IR_L_1556,IR_R_1556
1608115996301,1608115996262,IR_L_1557,IR_R_1557
1608115996318,1608115996278,IR_L_1558,IR_R_1558
1608115996334,1608115996295,IR_L_1559,IR_R_1559
1608115996351,1608115996312,IR_L_1560,IR_R_1560
1608115996368,1608115996329,IR_L_1561,IR_R_1561
1608115996385,1608115996345,IR_L_1562,IR_R_1562
1608115996401,1608115996362,IR_L_1563,IR_R_1563
1608115996419,1608115996379,IR_L_1564,IR_R_1564
1608115996435,1608115996396,IR_L_1565,IR_R_1565
1608115996453,1608115996412,IR_L_1566,IR_R_1566
1608115996469,1608115996429,IR_L_1567,IR_R_1567
1608115996486,1608115996446,IR_L_1568,IR_R_1568
1608115996504,1608115996463,IR_L_1569,IR_R_1569
1608115996519,1608115996479,IR_L_1570,IR_R_1570
1608115996536,1608115996496,IR_L_1571,IR_R_1571
1608115996558,1608115996513,IR_L_1572,IR_R_1572
1608115996575,1608115996530,IR_L_1573,IR_R_1573
1608115996591,1608115996547,IR_L_1574,IR_R_1574
1608115996608,1608115996563,IR_L_1575,IR_R_1575
1608115996625,1608115996580,IR_L_1576,IR_R_1576
1608115996641,1608115996597,IR_L_1577,IR_R_1577
1608115996659,1608115996614,IR_L_1578,IR_R_1578
1608115996675,1608115996630,IR_L_1579,IR_R_1579
1608115996691,1608115996647,IR_L_1580,IR_R_1580
1608115996709,1608115996664,IR_L_1581,IR_R_1581
1608115996725,1608115996681,IR_L_1582,IR_R_1582
1608115996743,1608115996697,IR_L_1583,IR_R_1583
1608115996759,1608115996714,IR_L_1584,IR_R_1584
1608115996776,1608115996731,IR_L_1585,IR_R_1585
1608115996793,1608115996748,IR_L_1586,IR_R_1586
1608115996809,1608115996765,IR_L_1587,IR_R_1587
1608115996826,1608115996781,IR_L_1588,IR_R_1588
1608115996843,1608115996798,IR_L_1589,IR_R_1589
1608115996859,1608115996832,IR_L_1591,IR_R_1591
1608115996876,1608115996848,IR_L_1592,IR_R_1592
1608115996893,1608115996865,IR_L_1593,IR_R_1593
1608115996910,1608115996882,IR_L_1594,IR_R_1594
1608115996926,1608115996899,IR_L_1595,IR_R_1595
1608115996943,1608115996916,IR_L_1596,IR_R_1596
1608115996960,1608115996932,IR_L_1597,IR_R_1597
1608115996977,1608115996949,IR_L_1598,IR_R_1598
1608115996994,1608115996966,IR_L_1599,IR_R_1599
1608115997011,1608115996983,IR_L_1600,IR_R_1600
1608115997027,1608115996999,IR_L_1601,IR_R_1601
1608115997061,1608115997016,IR_L_1602,IR_R_1602
1608115997077,1608115997033,IR_L_1603,IR_R_1603
1608115997094,1608115997050,IR_L_1604,IR_R_1604
1608115997112,1608115997067,IR_L_1605,IR_R_1605
1608115997128,1608115997083,IR_L_1606,IR_R_1606
1608115997145,1608115997100,IR_L_1607,IR_R_1607
1608115997162,1608115997117,IR_L_1608,IR_R_1608
1608115997179,1608115997133,IR_L_1609,IR_R_1609
1608115997196,1608115997150,IR_L_1610,IR_R_1610
1608115997212,1608115997167,IR_L_1611,IR_R_1611
1608115997231,1608115997183,IR_L_1612,IR_R_1612
1608115997245,1608115997200,IR_L_1613,IR_R_1613
1608115997262,1608115997217,IR_L_1614,IR_R_1614
1608115997278,1608115997233,IR_L_1615,IR_R_1615
1608115997295,1608115997250,IR_L_1616,IR_R_1616
1608115997312,1608115997267,IR_L_1617,IR_R_1617
1608115997329,1608115997283,IR_L_1618,IR_R_1618
1608115997345,1608115997300,IR_L_1619,IR_R_1619
1608115997362,1608115997317,IR_L_1620,IR_R_1620
1608115997379,1608115997333,IR_L_1621,IR_R_1621
1608115997396,1608115997350,IR_L_1622,IR_R_1622
1608115997413,1608115997367,IR_L_1623,IR_R_1623
1608115997429,1608115997383,IR_L_1624,IR_R_1624
1608115997446,1608115997400,IR_L_1625,IR_R_1625
1608115997463,1608115997417,IR_L_1626,IR_R_1626
1608115997480,1608115997433,IR_L_1627,IR_R_1627
1608115997498,1608115997450,IR_L_1628,IR_R_1628
1608115997513,1608115997467,IR_L_1629,IR_R_1629
1608115997530,1608115997500,IR_L_1631,IR_R_1631
1608115997547,1608115997517,IR_L_1632,IR_R_1632
1608115997568,1608115997533,IR_L_1633,IR_R_1633
1608115997584,1608115997550,IR_L_1634,IR_R_1634
1608115997601,1608115997567,IR_L_1635,IR_R_1635
1608115997618,1608115997583,IR_L_1636,IR_R_1636
1608115997634,1608115997600,IR_L_1637,IR_R_1637
1608115997652,1608115997617,IR_L_1638,IR_R_1638
1608115997669,1608115997633,IR_L_1639,IR_R_1639
1608115997686,1608115997650,IR_L_1640,IR_R_1640
1608115997703,1608115997667,IR_L_1641,IR_R_1641
1608115997719,1608115997683,IR_L_1642,IR_R_1642
1608115997736,1608115997700,IR_L_1643,IR_R_1643
1608115997753,1608115997717,IR_L_1644,IR_R_1644
1608115997770,1608115997733,IR_L_1645,IR_R_1645
1608115997786,1608115997750,IR_L_1646,IR_R_1646
1608115997802,1608115997767,IR_L_1647,IR_R_1647
1608115997819,1608115997783,IR_L_1648,IR_R_1648
1608115997836,1608115997800,IR_L_1649,IR_R_1649
1608115997853,1608115997817,IR_L_1650,IR_R_1650
1608115997870,1608115997833,IR_L_1651,IR_R_1651
1608115997886,1608115997850,IR_L_1652,IR_R_1652
1608115997904,1608115997867,IR_L_1653,IR_R_1653
1608115997921,1608115997883,IR_L_1654,IR_R_1654
1608115997937,1608115997900,IR_L_1655,IR_R_1655
1608115997954,1608115997917,IR_L_1656,IR_R_1656
1608115997972,1608115997933,IR_L_1657,IR_R_1657
1608115998009,1608115997950,IR_L_1658,IR_R_1658
1608115998026,1608115997967,IR_L_1659,IR_R_1659
1608115998041,1608115997983,IR_L_1660,IR_R_1660
1608115998058,1608115998000,IR_L_1661,IR_R_1661
1608115998072,1608115998016,IR_L_1662,IR_R_1662
1608115998088,1608115998033,IR_L_1663,IR_R_1663
1608115998104,1608115998050,IR_L_1664,IR_R_1664
1608115998121,1608115998066,IR_L_1665,IR_R_1665
1608115998139,1608115998083,IR_L_1666,IR_R_1666
1608115998155,1608115998100,IR_L_1667,IR_R_1667
1608115998172,1608115998116,IR_L_1668,IR_R_1668
1608115998188,1608115998133,IR_L_1669,IR_R_1669
1608115998205,1608115998150,IR_L_1670,IR_R_1670
1608115998226,1608115998183,IR_L_1672,IR_R_1672
1608115998243,1608115998200,IR_L_1673,IR_R_1673
1608115998263,1608115998216,IR_L_1674,IR_R_1674
1608115998275,1608115998233,IR_L_1675,IR_R_1675
1608115998291,1608115998250,IR_L_1676,IR_R_1676
1608115998307,1608115998266,IR_L_1677,IR_R_1677
1608115998324,1608115998283,IR_L_1678,IR_R_1678
1608115998341,1608115998300,IR_L_1679,IR_R_1679
1608115998358,1608115998316,IR_L_1680,IR_R_1680
1608115998372,1608115998333,IR_L_1681,IR_R_1681
1608115998391,1608115998350,IR_L_1682,IR_R_1682
1608115998408,1608115998366,IR_L_1683,IR_R_1683
1608115998425,1608115998383,IR_L_1684,IR_R_1684
1608115998442,1608115998400,IR_L_1685,IR_R_1685
1608115998458,1608115998416,IR_L_1686,IR_R_1686
1608115998472,1608115998433,IR_L_1687,IR_R_1687
1608115998492,1608115998450,IR_L_1688,IR_R_1688
1608115998511,1608115998466,IR_L_1689,IR_R_1689
1608115998526,1608115998483,IR_L_1690,IR_R_1690
1608115998542,1608115998500,IR_L_1691,IR_R_1691
1608115998559,1608115998516,IR_L_1692,IR_R_1692
1608115998583,1608115998533,IR_L_1693,IR_R_1693
1608115998600,1608115998550,IR_L_1694,IR_R_1694
1608115998617,1608115998566,IR_L_1695,IR_R_1695
1608115998633,1608115998583,IR_L_1696,IR_R_1696
1608115998650,1608115998600,IR_L_1697,IR_R_1697
1608115998668,1608115998616,IR_L_1698,IR_R_1698
1608115998680,1608115998633,IR_L_1699,IR_R_1699
1608115998698,1608115998650,IR_L_1700,IR_R_1700
1608115998714,1608115998666,IR_L_1701,IR_R_1701
1608115998730,1608115998683,IR_L_1702,IR_R_1702
1608115998747,1608115998700,IR_L_1703,IR_R_1703
1608115998768,1608115998716,IR_L_1704,IR_R_1704
1608115998785,1608115998733,IR_L_1705,IR_R_1705
1608115998798,1608115998750,IR_L_1706,IR_R_1706
1608115998814,1608115998766,IR_L_1707,IR_R_1707
1608115998831,1608115998783,IR_L_1708,IR_R_1708
1608115998848,1608115998800,IR_L_1709,IR_R_1709
1608115998864,1608115998816,IR_L_1710,IR_R_1710
1608115998884,1608115998850,IR_L_1712,IR_R_1712
1608115998898,1608115998866,IR_L_1713,IR_R_1713
1608115998915,1608115998883,IR_L_1714,IR_R_1714
1608115998932,1608115998900,IR_L_1715,IR_R_1715
1608115998948,1608115998916,IR_L_1716,IR_R_1716
1608115998966,1608115998933,IR_L_1717,IR_R_1717
1608115998982,1608115998950,IR_L_1718,IR_R_1718
1608115998999,1608115998966,IR_L_1719,IR_R_1719
1608115999015,1608115998983,IR_L_1720,IR_R_1720
1608115999033,1608115999000,IR_L_1721,IR_R_1721
1608115999050,1608115999016,IR_L_1722,IR_R_1722
1608115999067,1608115999033,IR_L_1723,IR_R_1723
1608115999083,1608115999050,IR_L_1724,IR_R_1724
1608115999117,1608115999066,IR_L_1725,IR_R_1725
1608115999133,1608115999083,IR_L_1726,IR_R_1726
1608115999151,1608115999100,IR_L_1727,IR_R_1727
1608115999167,1608115999116,IR_L_1728,IR_R_1728
1608115999184,1608115999133,IR_L_1729,IR_R_1729
1608115999200,1608115999150,IR_L_1730,IR_R_1730
1608115999217,1608115999166,IR_L_1731,IR_R_1731
1608115999234,1608115999183,IR_L_1732,IR_R_1732
1608115999251,1608115999200,IR_L_1733,IR_R_1733
1608115999268,1608115999216,IR_L_1734,IR_R_1734
1608115999285,1608115999233,IR_L_1735,IR_R_1735
1608115999302,1608115999250,IR_L_1736,IR_R_1736
1608115999319,1608115999266,IR_L_1737,IR_R_1737
1608115999336,1608115999283,IR_L_1738,IR_R_1738
1608115999352,1608115999300,IR_L_1739,IR_R_1739
1608115999369,1608115999316,IR_L_1740,IR_R_1740
1608115999386,1608115999333,IR_L_1741,IR_R_1741
1608115999402,1608115999350,IR_L_1742,IR_R_1742
1608115999419,1608115999366,IR_L_1743,IR_R_1743
1608115999436,1608115999383,IR_L_1744,IR_R_1744
1608115999452,1608115999400,IR_L_1745,IR_R_1745
1608115999469,1608115999416,IR_L_1746,IR_R_1746
1608115999486,1608115999433,IR_L_1747,IR_R_1747
1608115999503,1608115999450,IR_L_1748,IR_R_1748
1608115999519,1608115999466,IR_L_1749,IR_R_1749
1608115999536,1608115999483,IR_L_1750,IR_R_1750
1608115999554,1608115999500,IR_L_1751,IR_R_1751
1608115999572,1608115999533,IR_L_1753,IR_R_1753
1608115999593,1608115999550,IR_L_1754,IR_R_1754
1608115999609,1608115999566,IR_L_1755,IR_R_1755
1608115999626,1608115999583,IR_L_1756,IR_R_1756
1608115999643,1608115999600,IR_L_1757,IR_R_1757
1608115999660,1608115999616,IR_L_1758,IR_R_1758
1608115999677,1608115999633,IR_L_1759,IR_R_1759
1608115999693,1608115999650,IR_L_1760,IR_R_1760
1608115999710,1608115999666,IR_L_1761,IR_R_1761
1608115999727,1608115999683,IR_L_1762,IR_R_1762
1608115999744,1608115999700,IR_L_1763,IR_R_1763
1608115999760,1608115999716,IR_L_1764,IR_R_1764
1608115999777,1608115999733,IR_L_1765,IR_R_1765
1608115999794,1608115999750,IR_L_1766,IR_R_1766
1608115999811,1608115999766,IR_L_1767,IR_R_1767
1608115999828,1608115999783,IR_L_1768,IR_R_1768
1608115999844,1608115999800,IR_L_1769,IR_R_1769
1608115999861,1608115999816,IR_L_1770,IR_R_1770
1608115999878,1608115999833,IR_L_1771,IR_R_1771
1608115999894,1608115999850,IR_L_1772,IR_R_1772
1608115999911,1608115999866,IR_L_1773,IR_R_1773
1608115999928,1608115999883,IR_L_1774,IR_R_1774
1608115999944,1608115999900,IR_L_1775,IR_R_1775
1608115999961,1608115999916,IR_L_1776,IR_R_1776
1608115999978,1608115999933,IR_L_1777,IR_R_1777
1608115999994,1608115999950,IR_L_1778,IR_R_1778
1608116000011,1608115999966,IR_L_1779,IR_R_1779
1608116000028,1608115999983,IR_L_1780,IR_R_1780
1608116000045,1608116000000,IR_L_1781,IR_R_1781
1608116000062,1608116000016,IR_L_1782,IR_R_1782
1608116000078,1608116000033,IR_L_1783,IR_R_1783
1608116000095,1608116000050,IR_L_1784,IR_R_1784
1608116000112,1608116000066,IR_L_1785,IR_R_1785
1608116000129,1608116000083,IR_L_1786,IR_R_1786
1608116000145,1608116000100,IR_L_1787,IR_R_1787
1608116000162,1608116000117,IR_L_1788,IR_R_1788
1608116000179,1608116000133,IR_L_1789,IR_R_1789
1608116000212,1608116000150,IR_L_1790,IR_R_1790
1608116000229,1608116000167,IR_L_1791,IR_R_1791
1608116000246,1608116000201,IR_L_1793,IR_R_1793
1608116000263,1608116000217,IR_L_1794,IR_R_1794
1608116000279,1608116000234,IR_L_1795,IR_R_1795
1608116000296,1608116000251,IR_L_1796,IR_R_1796
1608116000313,1608116000268,IR_L_1797,IR_R_1797
1608116000331,1608116000284,IR_L_1798,IR_R_1798
1608116000347,1608116000301,IR_L_1799,IR_R_1799
1608116000363,1608116000318,IR_L_1800,IR_R_1800
1608116000380,1608116000335,IR_L_1801,IR_R_1801
1608116000397,1608116000352,IR_L_1802,IR_R_1802
1608116000414,1608116000368,IR_L_1803,IR_R_1803
1608116000430,1608116000385,IR_L_1804,IR_R_1804
1608116000450,1608116000402,IR_L_1805,IR_R_1805
1608116000465,1608116000419,IR_L_1806,IR_R_1806
1608116000481,1608116000435,IR_L_1807,IR_R_1807
1608116000497,1608116000452,IR_L_1808,IR_R_1808
1608116000514,1608116000469,IR_L_1809,IR_R_1809
1608116000531,1608116000486,IR_L_1810,IR_R_1810
1608116000548,1608116000503,IR_L_1811,IR_R_1811
1608116000564,1608116000519,IR_L_1812,IR_R_1812
1608116000581,1608116000536,IR_L_1813,IR_R_1813
1608116000603,1608116000553,IR_L_1814,IR_R_1814
1608116000619,1608116000570,IR_L_1815,IR_R_1815
1608116000637,1608116000587,IR_L_1816,IR_R_1816
1608116000653,1608116000603,IR_L_1817,IR_R_1817
1608116000672,1608116000620,IR_L_1818,IR_R_1818
1608116000688,1608116000637,IR_L_1819,IR_R_1819
1608116000705,1608116000654,IR_L_1820,IR_R_1820
1608116000721,1608116000671,IR_L_1821,IR_R_1821
1608116000737,1608116000687,IR_L_1822,IR_R_1822
1608116000755,1608116000704,IR_L_1823,IR_R_1823
