cpu_ts,ir_ts,left_fn,right_fn
1608115523235,1608115523116,IR_L_708,IR_R_708
1608115523268,1608115523150,IR_L_709,IR_R_709
1608115523301,1608115523183,IR_L_710,IR_R_710
1608115523334,1608115523216,IR_L_711,IR_R_711
1608115523371,1608115523250,IR_L_712,IR_R_712
1608115523404,1608115523283,IR_L_713,IR_R_713
1608115523438,1608115523316,IR_L_714,IR_R_714
1608115523472,1608115523350,IR_L_715,IR_R_715
1608115523502,1608115523383,IR_L_716,IR_R_716
1608115523535,1608115523416,IR_L_717,IR_R_717
1608115523569,1608115523450,IR_L_718,IR_R_718
1608115523602,1608115523483,IR_L_719,IR_R_719
1608115523635,1608115523516,IR_L_720,IR_R_720
1608115523669,1608115523550,IR_L_721,IR_R_721
1608115523703,1608115523583,IR_L_722,IR_R_722
1608115523736,1608115523616,IR_L_723,IR_R_723
1608115523770,1608115523650,IR_L_724,IR_R_724
1608115523803,1608115523683,IR_L_725,IR_R_725
1608115523836,1608115523716,IR_L_726,IR_R_726
1608115523869,1608115523750,IR_L_727,IR_R_727
1608115523903,1608115523783,IR_L_728,IR_R_728
1608115523936,1608115523816,IR_L_729,IR_R_729
1608115523970,1608115523850,IR_L_730,IR_R_730
1608115524003,1608115523883,IR_L_731,IR_R_731
1608115524036,1608115523916,IR_L_732,IR_R_732
1608115524070,1608115523950,IR_L_733,IR_R_733
1608115524105,1608115523983,IR_L_734,IR_R_734
1608115524138,1608115524016,IR_L_735,IR_R_735
1608115524171,1608115524050,IR_L_736,IR_R_736
1608115524204,1608115524083,IR_L_737,IR_R_737
1608115524247,1608115524116,IR_L_738,IR_R_738
1608115524277,1608115524150,IR_L_739,IR_R_739
1608115524313,1608115524183,IR_L_740,IR_R_740
1608115524350,1608115524216,IR_L_741,IR_R_741
1608115524384,1608115524250,IR_L_742,IR_R_742
1608115524417,1608115524283,IR_L_743,IR_R_743
1608115524451,1608115524316,IR_L_744,IR_R_744
1608115524484,1608115524350,IR_L_745,IR_R_745
1608115524517,1608115524383,IR_L_746,IR_R_746
1608115524551,1608115524416,IR_L_747,IR_R_747
1608115524584,1608115524450,IR_L_748,IR_R_748
1608115524618,1608115524483,IR_L_749,IR_R_749
1608115524651,1608115524516,IR_L_750,IR_R_750
1608115524685,1608115524550,IR_L_751,IR_R_751
1608115524719,1608115524583,IR_L_752,IR_R_752
1608115524752,1608115524616,IR_L_753,IR_R_753
1608115524785,1608115524650,IR_L_754,IR_R_754
1608115524819,1608115524683,IR_L_755,IR_R_755
1608115524852,1608115524716,IR_L_756,IR_R_756
1608115524890,1608115524750,IR_L_757,IR_R_757
1608115524922,1608115524783,IR_L_758,IR_R_758
1608115524956,1608115524817,IR_L_759,IR_R_759
1608115524990,1608115524850,IR_L_760,IR_R_760
1608115525019,1608115524883,IR_L_761,IR_R_761
1608115525053,1608115524917,IR_L_762,IR_R_762
1608115525086,1608115524950,IR_L_763,IR_R_763
1608115525120,1608115524983,IR_L_764,IR_R_764
1608115525153,1608115525017,IR_L_765,IR_R_765
1608115525187,1608115525050,IR_L_766,IR_R_766
1608115525220,1608115525083,IR_L_767,IR_R_767
1608115525254,1608115525117,IR_L_768,IR_R_768
1608115525287,1608115525150,IR_L_769,IR_R_769
1608115525326,1608115525183,IR_L_770,IR_R_770
1608115525363,1608115525217,IR_L_771,IR_R_771
1608115525397,1608115525250,IR_L_772,IR_R_772
1608115525430,1608115525283,IR_L_773,IR_R_773
1608115525466,1608115525317,IR_L_774,IR_R_774
1608115525496,1608115525383,IR_L_775,IR_R_775
1608115525530,1608115525417,IR_L_776,IR_R_776
1608115525563,1608115525450,IR_L_777,IR_R_777
1608115525596,1608115525483,IR_L_778,IR_R_778
1608115525630,1608115525517,IR_L_779,IR_R_779
1608115525663,1608115525550,IR_L_780,IR_R_780
1608115525697,1608115525583,IR_L_781,IR_R_781
1608115525731,1608115525617,IR_L_782,IR_R_782
1608115525764,1608115525650,IR_L_783,IR_R_783
1608115525797,1608115525683,IR_L_784,IR_R_784
1608115525834,1608115525717,IR_L_785,IR_R_785
1608115525864,1608115525750,IR_L_786,IR_R_786
1608115525899,1608115525783,IR_L_787,IR_R_787
1608115525931,1608115525817,IR_L_788,IR_R_788
1608115525964,1608115525850,IR_L_789,IR_R_789
1608115525998,1608115525883,IR_L_790,IR_R_790
1608115526032,1608115525917,IR_L_791,IR_R_791
1608115526064,1608115525950,IR_L_792,IR_R_792
1608115526099,1608115525983,IR_L_793,IR_R_793
1608115526132,1608115526017,IR_L_794,IR_R_794
1608115526165,1608115526050,IR_L_795,IR_R_795
1608115526198,1608115526083,IR_L_796,IR_R_796
1608115526232,1608115526117,IR_L_797,IR_R_797
1608115526265,1608115526150,IR_L_798,IR_R_798
1608115526298,1608115526183,IR_L_799,IR_R_799
1608115526332,1608115526217,IR_L_800,IR_R_800
1608115526365,1608115526250,IR_L_801,IR_R_801
1608115526399,1608115526283,IR_L_802,IR_R_802
1608115526442,1608115526317,IR_L_803,IR_R_803
1608115526471,1608115526350,IR_L_804,IR_R_804
1608115526505,1608115526383,IR_L_805,IR_R_805
1608115526538,1608115526417,IR_L_806,IR_R_806
1608115526569,1608115526450,IR_L_807,IR_R_807
1608115526602,1608115526483,IR_L_808,IR_R_808
1608115526636,1608115526517,IR_L_809,IR_R_809
1608115526669,1608115526550,IR_L_810,IR_R_810
1608115526706,1608115526583,IR_L_811,IR_R_811
1608115526739,1608115526617,IR_L_812,IR_R_812
1608115526773,1608115526650,IR_L_813,IR_R_813
1608115526803,1608115526683,IR_L_814,IR_R_814
1608115526837,1608115526717,IR_L_815,IR_R_815
1608115526870,1608115526750,IR_L_816,IR_R_816
1608115526904,1608115526784,IR_L_817,IR_R_817
1608115526938,1608115526817,IR_L_818,IR_R_818
1608115526970,1608115526850,IR_L_819,IR_R_819
1608115527004,1608115526884,IR_L_820,IR_R_820
1608115527038,1608115526917,IR_L_821,IR_R_821
1608115527071,1608115526950,IR_L_822,IR_R_822
1608115527106,1608115526984,IR_L_823,IR_R_823
1608115527138,1608115527017,IR_L_824,IR_R_824
1608115527172,1608115527050,IR_L_825,IR_R_825
1608115527206,1608115527084,IR_L_826,IR_R_826
1608115527239,1608115527117,IR_L_827,IR_R_827
1608115527273,1608115527150,IR_L_828,IR_R_828
1608115527306,1608115527184,IR_L_829,IR_R_829
1608115527339,1608115527217,IR_L_830,IR_R_830
1608115527374,1608115527250,IR_L_831,IR_R_831
1608115527408,1608115527284,IR_L_832,IR_R_832
1608115527441,1608115527317,IR_L_833,IR_R_833
1608115527474,1608115527350,IR_L_834,IR_R_834
1608115527508,1608115527384,IR_L_835,IR_R_835
1608115527541,1608115527417,IR_L_836,IR_R_836
1608115527575,1608115527450,IR_L_837,IR_R_837
1608115527606,1608115527484,IR_L_838,IR_R_838
1608115527639,1608115527517,IR_L_839,IR_R_839
1608115527673,1608115527550,IR_L_840,IR_R_840
1608115527706,1608115527584,IR_L_841,IR_R_841
1608115527740,1608115527617,IR_L_842,IR_R_842
1608115527773,1608115527650,IR_L_843,IR_R_843
1608115527810,1608115527684,IR_L_844,IR_R_844
1608115527863,1608115527717,IR_L_845,IR_R_845
1608115527896,1608115527750,IR_L_846,IR_R_846
1608115527929,1608115527784,IR_L_847,IR_R_847
1608115527963,1608115527817,IR_L_848,IR_R_848
1608115527996,1608115527884,IR_L_849,IR_R_849
1608115528034,1608115527917,IR_L_850,IR_R_850
1608115528067,1608115527950,IR_L_851,IR_R_851
1608115528100,1608115527984,IR_L_852,IR_R_852
1608115528139,1608115528017,IR_L_853,IR_R_853
1608115528167,1608115528050,IR_L_854,IR_R_854
1608115528198,1608115528084,IR_L_855,IR_R_855
1608115528231,1608115528117,IR_L_856,IR_R_856
1608115528264,1608115528150,IR_L_857,IR_R_857
1608115528298,1608115528184,IR_L_858,IR_R_858
1608115528331,1608115528217,IR_L_859,IR_R_859
1608115528364,1608115528250,IR_L_860,IR_R_860
1608115528398,1608115528284,IR_L_861,IR_R_861
1608115528432,1608115528317,IR_L_862,IR_R_862
1608115528465,1608115528350,IR_L_863,IR_R_863
1608115528499,1608115528384,IR_L_864,IR_R_864
1608115528532,1608115528417,IR_L_865,IR_R_865
1608115528565,1608115528450,IR_L_866,IR_R_866
1608115528599,1608115528484,IR_L_867,IR_R_867
1608115528632,1608115528517,IR_L_868,IR_R_868
1608115528665,1608115528550,IR_L_869,IR_R_869
1608115528700,1608115528584,IR_L_870,IR_R_870
1608115528737,1608115528617,IR_L_871,IR_R_871
1608115528766,1608115528651,IR_L_872,IR_R_872
1608115528800,1608115528684,IR_L_873,IR_R_873
1608115528832,1608115528717,IR_L_874,IR_R_874
1608115528866,1608115528751,IR_L_875,IR_R_875
1608115528899,1608115528784,IR_L_876,IR_R_876
1608115528932,1608115528817,IR_L_877,IR_R_877
1608115528966,1608115528851,IR_L_878,IR_R_878
1608115528999,1608115528884,IR_L_879,IR_R_879
1608115529033,1608115528917,IR_L_880,IR_R_880
1608115529067,1608115528951,IR_L_881,IR_R_881
1608115529100,1608115528984,IR_L_882,IR_R_882
1608115529133,1608115529017,IR_L_883,IR_R_883
1608115529171,1608115529051,IR_L_884,IR_R_884
1608115529204,1608115529084,IR_L_885,IR_R_885
1608115529233,1608115529117,IR_L_886,IR_R_886
1608115529272,1608115529151,IR_L_887,IR_R_887
1608115529301,1608115529184,IR_L_888,IR_R_888
1608115529334,1608115529217,IR_L_889,IR_R_889
1608115529367,1608115529251,IR_L_890,IR_R_890
1608115529401,1608115529284,IR_L_891,IR_R_891
1608115529434,1608115529317,IR_L_892,IR_R_892
1608115529469,1608115529351,IR_L_893,IR_R_893
1608115529501,1608115529384,IR_L_894,IR_R_894
1608115529535,1608115529417,IR_L_895,IR_R_895
1608115529568,1608115529451,IR_L_896,IR_R_896
1608115529601,1608115529484,IR_L_897,IR_R_897
1608115529635,1608115529517,IR_L_898,IR_R_898
1608115529671,1608115529551,IR_L_899,IR_R_899
1608115529704,1608115529584,IR_L_900,IR_R_900
1608115529736,1608115529617,IR_L_901,IR_R_901
1608115529769,1608115529651,IR_L_902,IR_R_902
1608115529803,1608115529684,IR_L_903,IR_R_903
1608115529836,1608115529717,IR_L_904,IR_R_904
1608115529869,1608115529751,IR_L_905,IR_R_905
1608115529903,1608115529784,IR_L_906,IR_R_906
1608115529936,1608115529817,IR_L_907,IR_R_907
1608115529969,1608115529851,IR_L_908,IR_R_908
1608115530004,1608115529884,IR_L_909,IR_R_909
1608115530041,1608115529917,IR_L_910,IR_R_910
1608115530074,1608115529951,IR_L_911,IR_R_911
1608115530107,1608115529984,IR_L_912,IR_R_912
1608115530137,1608115530017,IR_L_913,IR_R_913
1608115530170,1608115530051,IR_L_914,IR_R_914
1608115530203,1608115530084,IR_L_915,IR_R_915
1608115530237,1608115530117,IR_L_916,IR_R_916
1608115530270,1608115530151,IR_L_917,IR_R_917
1608115530304,1608115530184,IR_L_918,IR_R_918
1608115530338,1608115530217,IR_L_919,IR_R_919
1608115530371,1608115530251,IR_L_920,IR_R_920
1608115530404,1608115530284,IR_L_921,IR_R_921
1608115530438,1608115530317,IR_L_922,IR_R_922
1608115530472,1608115530351,IR_L_923,IR_R_923
1608115530505,1608115530384,IR_L_924,IR_R_924
1608115530538,1608115530417,IR_L_925,IR_R_925
1608115530572,1608115530451,IR_L_926,IR_R_926
1608115530609,1608115530484,IR_L_927,IR_R_927
1608115530642,1608115530518,IR_L_928,IR_R_928
1608115530676,1608115530551,IR_L_929,IR_R_929
1608115530706,1608115530584,IR_L_930,IR_R_930
1608115530739,1608115530618,IR_L_931,IR_R_931
1608115530772,1608115530651,IR_L_932,IR_R_932
1608115530806,1608115530684,IR_L_933,IR_R_933
1608115530839,1608115530718,IR_L_934,IR_R_934
1608115530873,1608115530751,IR_L_935,IR_R_935
1608115530906,1608115530784,IR_L_936,IR_R_936
1608115530940,1608115530818,IR_L_937,IR_R_937
1608115530973,1608115530851,IR_L_938,IR_R_938
1608115531006,1608115530884,IR_L_939,IR_R_939
1608115531040,1608115530918,IR_L_940,IR_R_940
1608115531073,1608115530951,IR_L_941,IR_R_941
1608115531107,1608115530984,IR_L_942,IR_R_942
1608115531144,1608115531018,IR_L_943,IR_R_943
1608115531174,1608115531051,IR_L_944,IR_R_944
1608115531207,1608115531084,IR_L_945,IR_R_945
1608115531240,1608115531118,IR_L_946,IR_R_946
1608115531274,1608115531151,IR_L_947,IR_R_947
1608115531307,1608115531184,IR_L_948,IR_R_948
1608115531340,1608115531218,IR_L_949,IR_R_949
1608115531374,1608115531251,IR_L_950,IR_R_950
1608115531408,1608115531284,IR_L_951,IR_R_951
1608115531441,1608115531318,IR_L_952,IR_R_952
1608115531474,1608115531351,IR_L_953,IR_R_953
1608115531511,1608115531384,IR_L_954,IR_R_954
1608115531545,1608115531418,IR_L_955,IR_R_955
1608115531578,1608115531451,IR_L_956,IR_R_956
1608115531608,1608115531484,IR_L_957,IR_R_957
1608115531644,1608115531518,IR_L_958,IR_R_958
1608115531678,1608115531551,IR_L_959,IR_R_959
1608115531708,1608115531584,IR_L_960,IR_R_960
1608115531742,1608115531618,IR_L_961,IR_R_961
1608115531776,1608115531651,IR_L_962,IR_R_962
1608115531808,1608115531684,IR_L_963,IR_R_963
1608115531843,1608115531718,IR_L_964,IR_R_964
1608115531876,1608115531751,IR_L_965,IR_R_965
1608115531909,1608115531784,IR_L_966,IR_R_966
1608115531942,1608115531818,IR_L_967,IR_R_967
1608115531979,1608115531851,IR_L_968,IR_R_968
1608115532009,1608115531884,IR_L_969,IR_R_969
1608115532043,1608115531918,IR_L_970,IR_R_970
1608115532076,1608115531951,IR_L_971,IR_R_971
1608115532109,1608115531984,IR_L_972,IR_R_972
1608115532143,1608115532018,IR_L_973,IR_R_973
1608115532176,1608115532051,IR_L_974,IR_R_974
1608115532214,1608115532084,IR_L_975,IR_R_975
1608115532247,1608115532118,IR_L_976,IR_R_976
1608115532280,1608115532151,IR_L_977,IR_R_977
1608115532311,1608115532184,IR_L_978,IR_R_978
1608115532344,1608115532218,IR_L_979,IR_R_979
1608115532377,1608115532251,IR_L_980,IR_R_980
1608115532411,1608115532284,IR_L_981,IR_R_981
1608115532445,1608115532318,IR_L_982,IR_R_982
1608115532477,1608115532351,IR_L_983,IR_R_983
1608115532510,1608115532384,IR_L_984,IR_R_984
1608115532544,1608115532418,IR_L_985,IR_R_985
1608115532577,1608115532451,IR_L_986,IR_R_986
1608115532611,1608115532484,IR_L_987,IR_R_987
1608115532647,1608115532518,IR_L_988,IR_R_988
1608115532681,1608115532551,IR_L_989,IR_R_989
1608115532714,1608115532585,IR_L_990,IR_R_990
1608115532747,1608115532618,IR_L_991,IR_R_991
1608115532781,1608115532651,IR_L_992,IR_R_992
1608115532811,1608115532685,IR_L_993,IR_R_993
1608115532870,1608115532718,IR_L_994,IR_R_994
1608115532903,1608115532751,IR_L_995,IR_R_995
1608115532937,1608115532785,IR_L_996,IR_R_996
1608115532971,1608115532818,IR_L_997,IR_R_997
1608115533005,1608115532885,IR_L_998,IR_R_998
1608115533041,1608115532918,IR_L_999,IR_R_999
1608115533071,1608115532951,IR_L_1000,IR_R_1000
1608115533104,1608115532985,IR_L_1001,IR_R_1001
1608115533137,1608115533018,IR_L_1002,IR_R_1002
1608115533175,1608115533051,IR_L_1003,IR_R_1003
1608115533208,1608115533085,IR_L_1004,IR_R_1004
1608115533241,1608115533118,IR_L_1005,IR_R_1005
1608115533275,1608115533151,IR_L_1006,IR_R_1006
1608115533308,1608115533185,IR_L_1007,IR_R_1007
1608115533342,1608115533218,IR_L_1008,IR_R_1008
1608115533375,1608115533251,IR_L_1009,IR_R_1009
1608115533405,1608115533285,IR_L_1010,IR_R_1010
1608115533439,1608115533318,IR_L_1011,IR_R_1011
1608115533472,1608115533351,IR_L_1012,IR_R_1012
1608115533505,1608115533385,IR_L_1013,IR_R_1013
1608115533540,1608115533418,IR_L_1014,IR_R_1014
1608115533572,1608115533451,IR_L_1015,IR_R_1015
1608115533606,1608115533485,IR_L_1016,IR_R_1016
1608115533639,1608115533518,IR_L_1017,IR_R_1017
1608115533678,1608115533551,IR_L_1018,IR_R_1018
1608115533711,1608115533585,IR_L_1019,IR_R_1019
1608115533740,1608115533618,IR_L_1020,IR_R_1020
1608115533773,1608115533651,IR_L_1021,IR_R_1021
1608115533806,1608115533685,IR_L_1022,IR_R_1022
1608115533839,1608115533718,IR_L_1023,IR_R_1023
1608115533873,1608115533751,IR_L_1024,IR_R_1024
1608115533906,1608115533785,IR_L_1025,IR_R_1025
1608115533941,1608115533818,IR_L_1026,IR_R_1026
1608115533973,1608115533851,IR_L_1027,IR_R_1027
1608115534006,1608115533885,IR_L_1028,IR_R_1028
1608115534040,1608115533918,IR_L_1029,IR_R_1029
1608115534073,1608115533951,IR_L_1030,IR_R_1030
1608115534107,1608115533985,IR_L_1031,IR_R_1031
1608115534140,1608115534018,IR_L_1032,IR_R_1032
1608115534174,1608115534051,IR_L_1033,IR_R_1033
1608115534207,1608115534085,IR_L_1034,IR_R_1034
1608115534241,1608115534118,IR_L_1035,IR_R_1035
1608115534275,1608115534151,IR_L_1036,IR_R_1036
1608115534308,1608115534185,IR_L_1037,IR_R_1037
1608115534341,1608115534218,IR_L_1038,IR_R_1038
1608115534375,1608115534251,IR_L_1039,IR_R_1039
1608115534408,1608115534285,IR_L_1040,IR_R_1040
1608115534445,1608115534318,IR_L_1041,IR_R_1041
1608115534475,1608115534351,IR_L_1042,IR_R_1042
1608115534508,1608115534385,IR_L_1043,IR_R_1043
1608115534541,1608115534418,IR_L_1044,IR_R_1044
1608115534575,1608115534452,IR_L_1045,IR_R_1045
1608115534608,1608115534485,IR_L_1046,IR_R_1046
1608115534642,1608115534518,IR_L_1047,IR_R_1047
1608115534679,1608115534552,IR_L_1048,IR_R_1048
1608115534712,1608115534585,IR_L_1049,IR_R_1049
1608115534746,1608115534618,IR_L_1050,IR_R_1050
1608115534775,1608115534652,IR_L_1051,IR_R_1051
1608115534809,1608115534685,IR_L_1052,IR_R_1052
1608115534843,1608115534718,IR_L_1053,IR_R_1053
1608115534879,1608115534752,IR_L_1054,IR_R_1054
1608115534912,1608115534785,IR_L_1055,IR_R_1055
1608115534945,1608115534818,IR_L_1056,IR_R_1056
1608115534979,1608115534852,IR_L_1057,IR_R_1057
1608115535012,1608115534885,IR_L_1058,IR_R_1058
1608115535046,1608115534918,IR_L_1059,IR_R_1059
1608115535079,1608115534952,IR_L_1060,IR_R_1060
1608115535113,1608115534985,IR_L_1061,IR_R_1061
1608115535147,1608115535018,IR_L_1062,IR_R_1062
1608115535181,1608115535052,IR_L_1063,IR_R_1063
1608115535214,1608115535085,IR_L_1064,IR_R_1064
1608115535247,1608115535118,IR_L_1065,IR_R_1065
1608115535281,1608115535152,IR_L_1066,IR_R_1066
1608115535314,1608115535185,IR_L_1067,IR_R_1067
1608115535347,1608115535218,IR_L_1068,IR_R_1068
1608115535380,1608115535252,IR_L_1069,IR_R_1069
1608115535413,1608115535285,IR_L_1070,IR_R_1070
1608115535444,1608115535318,IR_L_1071,IR_R_1071
1608115535481,1608115535352,IR_L_1072,IR_R_1072
1608115535511,1608115535385,IR_L_1073,IR_R_1073
1608115535547,1608115535418,IR_L_1074,IR_R_1074
1608115535581,1608115535452,IR_L_1075,IR_R_1075
1608115535614,1608115535485,IR_L_1076,IR_R_1076
1608115535647,1608115535518,IR_L_1077,IR_R_1077
1608115535681,1608115535552,IR_L_1078,IR_R_1078
1608115535714,1608115535585,IR_L_1079,IR_R_1079
1608115535748,1608115535618,IR_L_1080,IR_R_1080
1608115535781,1608115535652,IR_L_1081,IR_R_1081
1608115535814,1608115535685,IR_L_1082,IR_R_1082
1608115535848,1608115535718,IR_L_1083,IR_R_1083
1608115535881,1608115535752,IR_L_1084,IR_R_1084
1608115535915,1608115535785,IR_L_1085,IR_R_1085
1608115535948,1608115535818,IR_L_1086,IR_R_1086
1608115535979,1608115535852,IR_L_1087,IR_R_1087
1608115536016,1608115535885,IR_L_1088,IR_R_1088
1608115536046,1608115535918,IR_L_1089,IR_R_1089
1608115536079,1608115535952,IR_L_1090,IR_R_1090
1608115536113,1608115535985,IR_L_1091,IR_R_1091
1608115536146,1608115536018,IR_L_1092,IR_R_1092
1608115536182,1608115536052,IR_L_1093,IR_R_1093
1608115536215,1608115536085,IR_L_1094,IR_R_1094
1608115536249,1608115536118,IR_L_1095,IR_R_1095
1608115536282,1608115536152,IR_L_1096,IR_R_1096
1608115536316,1608115536185,IR_L_1097,IR_R_1097
1608115536347,1608115536219,IR_L_1098,IR_R_1098
1608115536380,1608115536252,IR_L_1099,IR_R_1099
1608115536414,1608115536285,IR_L_1100,IR_R_1100
1608115536447,1608115536319,IR_L_1101,IR_R_1101
1608115536481,1608115536352,IR_L_1102,IR_R_1102
1608115536514,1608115536385,IR_L_1103,IR_R_1103
1608115536547,1608115536419,IR_L_1104,IR_R_1104
1608115536581,1608115536452,IR_L_1105,IR_R_1105
1608115536618,1608115536485,IR_L_1106,IR_R_1106
1608115536650,1608115536519,IR_L_1107,IR_R_1107
1608115536685,1608115536552,IR_L_1108,IR_R_1108
1608115536714,1608115536585,IR_L_1109,IR_R_1109
1608115536748,1608115536619,IR_L_1110,IR_R_1110
1608115536781,1608115536652,IR_L_1111,IR_R_1111
1608115536816,1608115536685,IR_L_1112,IR_R_1112
1608115536849,1608115536719,IR_L_1113,IR_R_1113
1608115536882,1608115536752,IR_L_1114,IR_R_1114
1608115536916,1608115536785,IR_L_1115,IR_R_1115
1608115536949,1608115536819,IR_L_1116,IR_R_1116
1608115536983,1608115536852,IR_L_1117,IR_R_1117
1608115537015,1608115536885,IR_L_1118,IR_R_1118
1608115537050,1608115536919,IR_L_1119,IR_R_1119
1608115537083,1608115536952,IR_L_1120,IR_R_1120
1608115537116,1608115536985,IR_L_1121,IR_R_1121
1608115537149,1608115537019,IR_L_1122,IR_R_1122
1608115537183,1608115537052,IR_L_1123,IR_R_1123
1608115537216,1608115537085,IR_L_1124,IR_R_1124
1608115537250,1608115537119,IR_L_1125,IR_R_1125
1608115537283,1608115537152,IR_L_1126,IR_R_1126
1608115537316,1608115537185,IR_L_1127,IR_R_1127
1608115537350,1608115537219,IR_L_1128,IR_R_1128
1608115537383,1608115537252,IR_L_1129,IR_R_1129
1608115537417,1608115537285,IR_L_1130,IR_R_1130
1608115537454,1608115537319,IR_L_1131,IR_R_1131
1608115537484,1608115537352,IR_L_1132,IR_R_1132
1608115537517,1608115537385,IR_L_1133,IR_R_1133
1608115537551,1608115537419,IR_L_1134,IR_R_1134
1608115537584,1608115537452,IR_L_1135,IR_R_1135
1608115537617,1608115537485,IR_L_1136,IR_R_1136
1608115537651,1608115537519,IR_L_1137,IR_R_1137
1608115537685,1608115537552,IR_L_1138,IR_R_1138
1608115537718,1608115537585,IR_L_1139,IR_R_1139
1608115537751,1608115537619,IR_L_1140,IR_R_1140
1608115537785,1608115537652,IR_L_1141,IR_R_1141
1608115537822,1608115537685,IR_L_1142,IR_R_1142
1608115537852,1608115537719,IR_L_1143,IR_R_1143
1608115537885,1608115537752,IR_L_1144,IR_R_1144
1608115537919,1608115537785,IR_L_1145,IR_R_1145
1608115537953,1608115537819,IR_L_1146,IR_R_1146
1608115537986,1608115537852,IR_L_1147,IR_R_1147
1608115538019,1608115537885,IR_L_1148,IR_R_1148
1608115538053,1608115537919,IR_L_1149,IR_R_1149
1608115538086,1608115537952,IR_L_1150,IR_R_1150
1608115538120,1608115537985,IR_L_1151,IR_R_1151
1608115538153,1608115538019,IR_L_1152,IR_R_1152
1608115538186,1608115538052,IR_L_1153,IR_R_1153
1608115538220,1608115538085,IR_L_1154,IR_R_1154
1608115538253,1608115538119,IR_L_1155,IR_R_1155
1608115538286,1608115538152,IR_L_1156,IR_R_1156
1608115538320,1608115538185,IR_L_1157,IR_R_1157
1608115538353,1608115538219,IR_L_1158,IR_R_1158
1608115538387,1608115538252,IR_L_1159,IR_R_1159
1608115538420,1608115538286,IR_L_1160,IR_R_1160
1608115538454,1608115538319,IR_L_1161,IR_R_1161
1608115538488,1608115538352,IR_L_1162,IR_R_1162
1608115538521,1608115538386,IR_L_1163,IR_R_1163
1608115538554,1608115538419,IR_L_1164,IR_R_1164
1608115538588,1608115538452,IR_L_1165,IR_R_1165
1608115538621,1608115538486,IR_L_1166,IR_R_1166
1608115538655,1608115538519,IR_L_1167,IR_R_1167
1608115538698,1608115538552,IR_L_1168,IR_R_1168
1608115538730,1608115538586,IR_L_1169,IR_R_1169
1608115538764,1608115538619,IR_L_1170,IR_R_1170
1608115538793,1608115538652,IR_L_1171,IR_R_1171
1608115538827,1608115538686,IR_L_1172,IR_R_1172
1608115538860,1608115538719,IR_L_1173,IR_R_1173
1608115538897,1608115538752,IR_L_1174,IR_R_1174
1608115538930,1608115538786,IR_L_1175,IR_R_1175
1608115538964,1608115538819,IR_L_1176,IR_R_1176
1608115538997,1608115538852,IR_L_1177,IR_R_1177
1608115539027,1608115538886,IR_L_1178,IR_R_1178
1608115539061,1608115538919,IR_L_1179,IR_R_1179
1608115539094,1608115538952,IR_L_1180,IR_R_1180
1608115539128,1608115538986,IR_L_1181,IR_R_1181
1608115539165,1608115539019,IR_L_1182,IR_R_1182
1608115539202,1608115539052,IR_L_1183,IR_R_1183
1608115539233,1608115539086,IR_L_1184,IR_R_1184
1608115539266,1608115539119,IR_L_1185,IR_R_1185
1608115539299,1608115539152,IR_L_1186,IR_R_1186
1608115539333,1608115539219,IR_L_1187,IR_R_1187
1608115539367,1608115539252,IR_L_1188,IR_R_1188
1608115539399,1608115539286,IR_L_1189,IR_R_1189
1608115539433,1608115539319,IR_L_1190,IR_R_1190
1608115539465,1608115539352,IR_L_1191,IR_R_1191
1608115539497,1608115539386,IR_L_1192,IR_R_1192
1608115539543,1608115539419,IR_L_1193,IR_R_1193
1608115539576,1608115539452,IR_L_1194,IR_R_1194
1608115539610,1608115539486,IR_L_1195,IR_R_1195
1608115539643,1608115539519,IR_L_1196,IR_R_1196
1608115539676,1608115539552,IR_L_1197,IR_R_1197
1608115539710,1608115539586,IR_L_1198,IR_R_1198
1608115539743,1608115539619,IR_L_1199,IR_R_1199
1608115539776,1608115539652,IR_L_1200,IR_R_1200
1608115539813,1608115539686,IR_L_1201,IR_R_1201
1608115539847,1608115539719,IR_L_1202,IR_R_1202
1608115539879,1608115539752,IR_L_1203,IR_R_1203
1608115539913,1608115539786,IR_L_1204,IR_R_1204
1608115539943,1608115539819,IR_L_1205,IR_R_1205
1608115539977,1608115539852,IR_L_1206,IR_R_1206
1608115540010,1608115539886,IR_L_1207,IR_R_1207
1608115540044,1608115539919,IR_L_1208,IR_R_1208
1608115540077,1608115539952,IR_L_1209,IR_R_1209
1608115540110,1608115539986,IR_L_1210,IR_R_1210
1608115540144,1608115540019,IR_L_1211,IR_R_1211
1608115540177,1608115540053,IR_L_1212,IR_R_1212
1608115540211,1608115540086,IR_L_1213,IR_R_1213
1608115540244,1608115540119,IR_L_1214,IR_R_1214
1608115540278,1608115540153,IR_L_1215,IR_R_1215
1608115540313,1608115540186,IR_L_1216,IR_R_1216
1608115540347,1608115540219,IR_L_1217,IR_R_1217
1608115540380,1608115540253,IR_L_1218,IR_R_1218
1608115540414,1608115540286,IR_L_1219,IR_R_1219
1608115540448,1608115540319,IR_L_1220,IR_R_1220
1608115540480,1608115540353,IR_L_1221,IR_R_1221
1608115540513,1608115540386,IR_L_1222,IR_R_1222
1608115540547,1608115540419,IR_L_1223,IR_R_1223
1608115540580,1608115540453,IR_L_1224,IR_R_1224
1608115540614,1608115540486,IR_L_1225,IR_R_1225
1608115540647,1608115540519,IR_L_1226,IR_R_1226
1608115540681,1608115540553,IR_L_1227,IR_R_1227
