acq_time,save_time,stat_time,cycle_time,sleep_time,slow_cycles_cnt
3.089560,9.397198,0.000112,12.486870,4.162442,25
3.091390,8.881982,0.000093,11.973465,4.179797,25
3.097500,9.191560,0.000126,12.289186,4.693202,25
3.096935,9.334118,0.000051,12.431104,4.377481,25
3.094062,10.316552,0.000041,13.410655,4.235563,25
3.095840,8.701388,0.000141,11.797369,3.256012,25
3.098112,9.246945,0.000196,12.345253,4.869298,25
3.096689,8.673680,0.000100,11.770469,4.321414,25
3.138858,8.660163,0.000042,11.799063,4.896198,25
3.175226,8.845992,0.000105,12.021323,4.867604,25
3.104878,8.730095,0.000063,11.835036,4.645344,25
3.135279,8.985944,0.000112,12.121335,4.831631,25
3.095392,8.889910,0.000106,11.985408,4.545332,25
3.095066,8.894905,0.000043,11.990014,4.681259,25
3.093645,8.886132,0.000109,11.979886,4.676653,25
3.135063,8.902263,0.000104,12.037430,4.686781,25
3.126960,8.535403,0.000115,11.662478,4.629237,25
3.088197,8.463036,0.000118,11.551351,5.004189,25
3.092722,9.526221,0.000123,12.619066,5.115316,25
3.156732,8.774084,0.000140,11.930956,4.047601,25
3.128233,9.103788,0.000092,12.232113,4.735711,25
3.090529,8.849600,0.000100,11.940229,4.434554,25
3.110914,8.985098,0.000045,12.096057,4.726438,25
3.144783,9.128971,0.000111,12.273865,4.570610,25
3.120613,8.782915,0.000116,11.903644,4.392802,25
3.091712,11.560391,0.000139,14.652242,4.763023,25
3.141449,3.307316,0.000145,6.448910,2.014425,25
3.102683,12.242188,0.000046,15.344917,10.217757,25
3.096971,12.476423,0.000116,15.573510,1.321750,25
3.095149,13.786153,0.000103,16.881405,1.093157,25
3.109639,9.038424,0.000049,12.148112,-0.214738,26
3.106586,8.368110,0.000111,11.474807,4.518555,26
3.094039,8.323554,0.000044,11.417637,5.191860,26
3.119312,8.345320,0.000089,11.464721,5.249030,26
3.127657,8.564687,0.000056,11.692400,5.201946,26
3.096445,9.063309,0.000198,12.159952,4.974267,26
3.099776,9.350885,0.000097,12.450758,4.506715,26
3.142586,8.580959,0.000115,11.723660,4.215909,26
3.094280,8.721630,0.000049,11.815959,4.943007,26
3.093133,8.388365,0.000048,11.481546,4.850708,26
3.086937,8.290031,0.000048,11.377016,5.185121,26
3.096772,8.401670,0.000113,11.498555,5.289651,26
3.097152,8.412979,0.000116,11.510247,5.168112,26
3.165233,18.623708,0.000208,21.789149,5.156420,26
3.102573,4.596517,0.000093,7.699183,-5.122482,27
3.107589,8.948275,0.000127,12.055991,8.967484,27
3.098498,8.391211,0.000055,11.489764,4.610676,27
3.105620,8.405490,0.000167,11.511277,5.176903,27
3.094384,8.373703,0.000108,11.468195,5.155390,27
3.085083,8.310622,0.000044,11.395749,5.198472,27
3.111470,8.856816,0.000045,11.968331,5.270918,27
3.089430,8.976766,0.000130,12.066326,4.698336,27
3.089074,8.424752,0.000117,11.513943,4.600341,27
3.084387,8.254064,0.000093,11.338544,5.152724,27
3.100588,8.781535,0.000165,11.882288,5.328123,27
3.106530,9.126022,9.065394,21.297946,4.784379,27
3.103970,8.964274,0.000046,12.068290,-4.631279,28
3.155868,10.001609,0.000103,13.157580,4.598377,28
3.100393,8.832775,0.000092,11.933260,3.509087,28
3.101517,8.875727,0.000052,11.977296,4.733407,28
3.112740,9.319203,0.000092,12.432035,4.689371,28
3.101355,9.881114,0.000122,12.982591,4.234632,28
3.113823,9.937469,0.000046,13.051338,3.684076,28
3.098594,8.406991,0.000048,11.505633,3.615329,28
3.154682,8.838294,0.000048,11.993024,5.161034,28
3.092254,8.277024,0.000044,11.369322,4.673643,28
3.094556,8.295887,0.000093,11.390536,5.297345,28
3.105805,9.317728,0.000108,12.423641,5.276131,28
3.102993,8.385735,0.000045,11.488773,4.243026,28
3.126887,8.600686,0.000053,11.727626,5.177894,28
3.094514,8.942167,0.000056,12.036737,4.939041,28
3.094364,8.866247,0.000049,11.960660,4.629930,28
3.121821,9.435017,0.000055,12.556893,4.706007,28
3.118754,9.352115,0.000106,12.470975,4.109774,28
3.111081,8.288691,0.000087,11.399859,4.195692,28
3.115689,8.810383,0.000131,11.926203,5.266808,28
3.124862,8.290495,0.000045,11.415402,4.740464,28
3.093070,8.157501,0.000046,11.250617,5.251265,28
3.124108,8.368576,0.000093,11.492777,5.416050,28
3.114701,8.359008,0.000113,11.473822,5.173890,28
3.136167,8.462700,0.000116,11.598983,5.192845,28
3.134011,8.450504,0.000112,11.584627,5.067684,28
3.128004,8.391413,0.000093,11.519510,5.082040,28
3.110529,8.236089,0.000043,11.346661,5.147157,28
3.118489,8.327895,0.000053,11.446437,5.320006,28
3.104964,8.376190,0.000055,11.481209,5.220230,28
3.087533,8.624920,0.000121,11.712574,5.185458,28
3.091704,8.286322,0.000048,11.378074,4.954093,28
3.107465,8.615688,0.000115,11.723268,5.288593,28
3.138518,8.467070,0.000041,11.605629,4.943399,28
3.095147,8.542961,0.000044,11.638152,5.061038,28
3.089555,8.994727,0.000045,12.084327,5.028515,28
3.096672,8.436331,0.000123,11.533126,4.582340,28
3.104010,8.282528,0.000045,11.386583,5.133541,28
3.100539,8.376594,0.000065,11.477198,5.280084,28
3.100170,8.366485,0.000051,11.466706,5.189469,28
3.093317,8.307269,0.000100,11.400686,5.199961,28
3.101414,8.421052,0.000047,11.522513,5.265981,28
3.097830,8.735634,0.000132,11.833596,5.144154,28
3.096491,8.410221,0.000106,11.506818,4.833071,28
3.108608,8.679778,0.000093,11.788479,5.159849,28
3.124066,8.940889,0.000046,12.065001,4.878188,28
3.124844,8.868204,0.000044,11.993092,4.601666,28
3.133881,9.320829,0.000114,12.454824,4.673575,28
3.105184,8.537296,0.000097,11.642577,4.211843,28
3.146549,9.022260,0.000099,12.168908,5.024090,28
3.124683,9.581746,0.000104,12.706533,4.497759,28
3.096808,8.307576,0.000107,11.404491,3.960134,28
3.089520,8.597009,0.000113,11.686642,5.262176,28
3.112109,8.518815,0.000133,11.631057,4.980025,28
3.109530,8.522169,0.000110,11.631809,5.035610,28
3.093659,8.341022,0.000109,11.434790,5.034858,28
3.135928,8.342942,0.000121,11.478991,5.231877,28
3.145835,8.516423,0.000053,11.662311,5.187676,28
3.138081,8.283093,0.000046,11.421220,5.004356,28
3.130186,8.450667,10.568469,22.149322,5.245447,28
3.136663,9.062498,0.000098,12.199259,-5.482655,29
3.094302,8.459214,0.000133,11.553649,4.467408,29
3.091320,8.493586,0.000131,11.585037,5.113018,29
3.113149,8.135475,0.000095,11.248719,5.081630,29
3.158255,8.274989,0.000046,11.433290,5.417948,29
3.187495,15.336940,0.000140,18.524575,5.233377,29
3.084642,0.050575,0.000058,3.135275,-1.857908,30
3.134938,9.681694,0.000110,12.816742,13.531392,30
3.130433,9.210487,0.000201,12.341121,3.849925,30
3.126965,8.505112,0.000117,11.632194,4.325546,30
3.121972,8.332721,0.000051,11.454744,5.034473,30
3.086475,8.310020,0.000103,11.396598,5.211923,30
3.139947,8.502743,0.000121,11.642811,5.270069,30
3.085516,8.386961,0.000043,11.472520,5.023856,30
3.118149,8.312457,0.000060,11.430666,5.194147,30
3.159624,8.224542,0.000121,11.384287,5.236001,30
3.127044,8.385944,0.000128,11.513116,5.282380,30
3.143120,8.270328,0.000123,11.413571,5.153551,30
3.131289,8.329707,0.000051,11.461047,5.253096,30
3.117960,8.172143,0.000125,11.290228,5.205620,30
3.093398,8.320218,0.000130,11.413746,5.376439,30
3.091985,8.823203,0.000044,11.915232,5.252921,30
3.090305,8.842426,0.000058,11.932789,4.751435,30
3.094159,9.116964,0.000132,12.211255,4.733878,30
3.093514,9.772427,0.000323,12.866264,4.455412,30
3.087282,9.952347,0.000106,13.039735,3.800403,30
3.177592,9.597882,0.000136,12.775610,3.626932,30
3.149644,8.904642,0.000111,12.054397,3.891057,30
3.090816,9.698626,0.000105,12.789547,4.612270,30
3.089758,10.244998,0.000109,13.334865,3.877120,30
3.106052,10.089153,0.000116,13.195321,3.331802,30
3.122489,9.293653,0.000108,12.416250,3.471346,30
3.132405,9.445371,0.000121,12.577897,4.250417,30
3.106465,8.427885,0.000041,11.534391,4.088770,30
3.122749,8.259264,0.000121,11.382134,5.132276,30
3.120726,8.975278,0.000111,12.096115,5.284533,30
3.115787,8.300432,0.000112,11.416331,4.570552,30
3.090392,8.215078,0.000051,11.305521,5.250336,30
3.089544,8.215172,0.000110,11.304826,5.361146,30
3.090155,8.116326,0.000110,11.206591,5.361841,30
3.107451,8.264306,0.000044,11.371801,5.460076,30
3.086271,8.153508,0.000047,11.239826,5.294866,30
3.091072,8.923572,0.000101,12.014745,5.426841,30
3.109545,8.268309,0.000107,11.377961,4.651922,30
3.122069,9.057036,0.000216,12.179321,5.288706,30
3.128339,8.151630,0.000125,11.280094,4.487346,30
3.087723,8.104696,0.000108,11.192527,5.386573,30
3.092614,8.058511,0.000112,11.151237,5.474140,30
3.112826,8.491389,0.000111,11.604326,5.515430,30
3.087742,8.172824,0.000112,11.260678,5.062341,30
3.096359,8.031864,0.000138,11.128361,5.405989,30
3.090468,8.098732,0.000046,11.189246,5.538306,30
3.090354,8.238974,0.000137,11.329465,5.477421,30
3.112407,8.312831,0.000042,11.425280,5.337202,30
3.093918,8.147058,0.000043,11.241019,5.241387,30
3.117580,8.306337,0.000096,11.424013,5.425648,30
3.154840,8.069581,0.000048,11.224469,5.242654,30
3.104654,10.741280,0.000106,13.846040,5.442198,30
3.124317,10.665686,0.000044,13.790047,2.820627,30
3.154306,10.589622,10.375766,24.119694,2.876620,30
3.094289,8.939584,0.000116,12.033989,-7.453027,31
3.094999,8.532181,0.000044,11.627224,4.632678,31
3.126951,8.203042,0.000067,11.330060,5.039443,31
3.117444,8.425749,0.000126,11.543319,5.336607,31
3.096813,8.165780,0.000122,11.262715,5.123348,31
3.105301,8.191124,0.000113,11.296538,5.403952,31
3.109648,8.754543,0.000096,11.864287,5.370129,31
3.097981,7.978289,0.000110,11.076380,4.802380,31
3.101320,8.568700,0.000266,11.670286,5.590287,31
3.100314,9.318368,0.000045,12.418727,4.996381,31
3.107447,9.006138,0.000044,12.113629,4.247940,31
3.099486,8.383706,0.000110,11.483302,4.553038,31
3.109537,7.994157,0.000112,11.103806,5.183365,31
3.096615,7.979784,0.000096,11.076495,5.562861,31
3.109309,8.012559,0.000107,11.121975,5.590172,31
3.139967,8.068089,0.000107,11.208163,5.544692,31
3.118431,8.146196,0.000047,11.264674,5.458504,31
3.119747,8.185900,0.000048,11.305695,5.401993,31
3.100936,7.951450,0.000106,11.052492,5.360972,31
3.110442,8.017840,0.000095,11.128377,5.614175,31
3.109550,7.979590,0.000114,11.089254,5.538290,31
3.127955,8.010533,0.000046,11.138534,5.577413,31
3.112898,8.376201,0.000043,11.489142,5.528133,31
3.095948,8.962492,0.000045,12.058485,5.177525,31
3.101933,8.028674,0.000129,11.130736,4.608182,31
3.109065,9.265905,0.000162,12.375132,5.535931,31
3.093483,7.990332,0.000128,11.083943,4.291535,31
3.124095,8.877954,0.000046,12.002095,5.582724,31
3.139210,8.944360,0.000110,12.083680,4.664572,31
3.114409,8.342798,0.000045,11.457252,4.582987,31
3.105156,8.197453,0.000422,11.303031,5.209415,31
3.111143,8.155492,0.000110,11.266745,5.363636,31
3.115218,8.302822,0.000128,11.418168,5.399922,31
3.099576,9.960609,0.000045,13.060230,5.248499,31
3.088359,7.951803,0.000096,11.040258,3.606437,31
3.093502,8.254943,0.000046,11.348491,5.626409,31
3.102855,8.222281,0.000043,11.325179,5.318176,31
3.102081,8.033369,0.000047,11.135497,5.341488,31
3.097172,8.211494,0.000106,11.308772,5.531170,31
3.111302,7.825468,0.000107,10.936877,5.357895,31
3.126843,7.980719,0.000112,11.107674,5.729790,31
3.129839,7.957617,0.000139,11.087595,5.558993,31
3.125218,7.962222,0.000128,11.087568,5.579072,31
3.114571,7.900976,0.000109,11.015656,5.579099,31
3.166884,8.769618,0.000155,11.936657,5.651011,31
3.117680,8.324337,0.000047,11.442064,4.730010,31
3.166442,12.308995,0.000117,15.475554,5.224603,31
3.087307,8.427277,0.000107,11.514691,1.191113,31
3.110598,8.188258,0.000204,11.299060,5.151976,31
3.150676,8.260820,0.000145,11.411641,5.367607,31
3.112759,8.070364,0.000047,11.183170,5.255026,31
3.126780,8.157546,0.000134,11.284460,5.483497,31
3.119891,8.329049,0.000118,11.449058,5.382207,31
3.136783,7.922585,0.000120,11.059488,5.217609,31
3.113874,9.247356,0.000111,12.361341,5.607179,31
3.092009,7.968718,0.000246,11.060973,4.305326,31
3.106254,8.469242,0.000117,11.575613,5.605694,31
3.081193,8.276244,0.000108,11.357545,5.091054,31
3.081595,8.655060,0.000142,11.736797,5.309122,31
3.129936,8.045881,9.475484,20.651301,4.929870,31
3.142793,10.437539,0.000120,13.580452,-3.984634,32
3.101324,9.948460,0.000043,13.049827,3.086215,32
3.106368,9.908174,0.000144,13.014686,3.616840,32
3.118257,9.565061,0.000106,12.683424,3.651981,32
3.114074,10.166859,0.000142,13.281075,3.983243,32
3.118124,9.995149,0.000105,13.113378,3.385592,32
3.075209,9.723781,0.000123,12.799113,3.553289,32
3.109129,10.237950,0.000055,13.347134,3.867554,32
3.110774,8.347549,0.000100,11.458423,3.319533,32
3.121458,8.260374,0.000182,11.382014,5.208244,32
3.080722,8.206975,0.000149,11.287846,5.284653,32
3.112398,8.102251,0.000185,11.214834,5.378821,32
3.116057,8.043731,0.000103,11.159891,5.451833,32
3.109546,9.581141,0.000131,12.690818,5.506776,32
3.115677,9.547654,0.000104,12.663435,3.975849,32
3.137546,9.612508,0.000130,12.750184,4.003232,32
3.123283,10.334693,0.000131,13.458107,3.916483,32
3.168388,10.929155,0.000109,14.097652,3.208560,32
3.126329,9.703544,0.000765,12.830638,2.569015,32
3.096526,9.734221,0.000108,12.830855,3.836029,32
3.108356,9.601605,0.000107,12.710068,3.835812,32
3.111719,9.587790,0.000046,12.699555,3.956599,32
3.102190,9.546266,0.000138,12.648594,3.967112,32
3.116022,9.526018,0.000152,12.642192,4.018073,32
3.117697,8.145096,0.000135,11.262928,4.024475,32
3.095756,8.150147,0.000142,11.246045,5.403739,32
3.085462,7.974094,0.000103,11.059659,5.420622,32
3.085965,9.174166,0.000485,12.260616,5.607008,32
3.093102,3.084594,0.000075,6.177771,4.406051,32
3.107587,9.341881,0.000110,12.449578,10.488896,32
3.112280,8.511004,0.000044,11.623328,4.217089,32
3.104221,9.375800,0.000107,12.480128,5.043339,32
3.101747,9.465256,0.000045,12.567048,4.186539,32
3.149358,9.489736,0.000112,12.639206,4.099619,32
3.099129,8.295517,0.000143,11.394789,4.027461,32
3.197607,8.694222,0.000106,11.891935,5.271878,32
3.132646,8.091949,0.000048,11.224643,4.774732,32
3.100490,9.061199,0.000044,12.161733,5.442024,32
3.134432,8.428096,0.000092,11.562620,4.504934,32
3.122961,8.122811,0.000156,11.245928,5.104047,32
3.112360,9.053832,0.000045,12.166237,5.420739,32
3.136186,8.847437,0.000044,11.983667,4.500430,32
3.101547,8.133141,0.000052,11.234740,4.683000,32
3.104130,8.102538,0.000133,11.206801,5.431927,32
3.119991,8.038407,0.000097,11.158495,5.459866,32
3.086422,7.985846,0.000090,11.072358,5.508172,32
3.100832,8.225966,0.000053,11.326851,5.594309,32
3.107760,8.260093,0.000108,11.367961,5.339816,32
3.124803,8.038231,0.000051,11.163085,5.298706,32
3.145076,8.211685,0.000043,11.356804,5.503582,32
3.127885,8.020224,0.000134,11.148243,5.309863,32
3.153414,7.960392,0.000110,11.113916,5.518424,32
3.163200,8.505251,0.000088,11.668539,5.552751,32
3.139150,8.304141,0.000107,11.443398,4.998128,32
3.159805,9.023586,0.000090,12.183481,5.223269,32
3.140691,8.147206,0.000109,11.288006,4.483186,32
3.094503,8.549284,0.000115,11.643902,5.378661,32
3.103356,9.433391,0.000107,12.536854,5.022765,32
3.091810,8.152033,0.000104,11.243947,4.129813,32
3.094678,8.856346,9.404410,21.355434,5.422720,32
3.084111,9.046646,0.000047,12.130804,-4.688767,33
3.124241,8.715009,0.000043,11.839293,4.535863,33
3.102939,8.509120,0.000106,11.612165,4.827374,33
3.135001,8.600485,0.000108,11.735594,5.054502,33
3.148456,8.379094,0.000107,11.527657,4.931073,33
3.105140,8.008147,0.000128,11.113415,5.139010,33
3.111353,8.963421,0.000064,12.074838,5.553252,33
3.108874,8.083555,0.000121,11.192550,4.591829,33
3.146923,8.048036,0.000089,11.195048,5.474117,33
3.089941,9.468535,0.000120,12.558596,5.471619,33
3.137364,8.487296,0.000137,11.624797,4.108071,33
3.175409,8.859401,0.000270,12.035080,5.041870,33
3.088312,8.670495,0.000123,11.758930,4.631587,33
3.085229,8.845108,0.000104,11.930441,4.907737,33
3.123262,8.638509,0.000113,11.761884,4.736226,33
3.081067,8.143051,0.000138,11.224256,4.904783,33
3.123629,8.389614,0.000244,11.513487,5.442411,33
3.127508,8.239823,0.000177,11.367508,5.153180,33
3.121270,8.209687,0.000128,11.331085,5.299159,33
3.106797,8.244049,0.000275,11.351121,5.335582,33
3.157329,8.211428,0.000043,11.368800,5.315546,33
3.083812,9.122335,0.000225,12.206372,5.297867,33
3.105839,8.278438,0.000299,11.384576,4.460295,33
3.114925,8.285884,0.000184,11.400993,5.282091,33
3.100680,8.310155,0.000142,11.410977,5.265674,33
3.114354,8.227188,0.000192,11.341734,5.255690,33
3.084751,8.854275,0.000130,11.939156,5.324933,33
3.091287,8.785092,0.000279,11.876658,4.727511,33
3.097238,8.543282,0.000095,11.640615,4.790009,33
3.097157,3.043339,0.000071,6.140567,5.026052,33
3.114370,8.504119,0.000106,11.618595,10.526100,33
3.101578,8.236414,0.000091,11.338083,5.048072,33
3.110867,8.393446,0.000162,11.504475,5.328584,33
3.128080,9.077304,0.000123,12.205507,5.162192,33
3.087167,8.863907,0.000043,11.951117,4.461160,33
3.136521,9.303928,0.000156,12.440605,4.715550,33
3.116068,8.666135,0.000124,11.782327,4.226062,33
3.124752,9.120567,0.000123,12.245442,4.884340,33
3.165855,9.073544,0.000119,12.239518,4.421225,33
3.090473,8.914393,0.000131,12.004997,4.427149,33
3.137421,11.441309,0.000209,14.578939,4.661670,33
3.109424,8.021756,0.000227,11.131407,2.087728,33
3.094253,8.265166,0.000046,11.359465,5.535260,33
3.120966,8.264450,0.000050,11.385466,5.307202,33
3.122479,8.036546,0.000137,11.159162,5.281201,33
3.131254,8.045062,0.000045,11.176361,5.507505,33
3.134785,8.017923,0.000047,11.152755,5.490306,33
3.117807,8.044798,0.000137,11.162742,5.513912,33
3.123814,8.154852,0.000141,11.278807,5.503925,33
3.099016,8.138560,0.000126,11.237702,5.387860,33
3.082326,7.967203,0.000092,11.049621,5.428965,33
3.086488,8.033559,0.000123,11.120170,5.617046,33
3.131610,8.110319,0.000133,11.242062,5.546497,33
3.091794,8.222893,0.000103,11.314790,5.424605,33
3.087292,8.106064,0.000044,11.193400,5.351877,33
3.143754,8.539349,0.000174,11.683277,5.473267,33
3.118829,9.735992,0.000126,12.854947,4.983390,33
3.092877,8.120426,0.000110,11.213413,3.811720,33
3.079780,8.226621,0.000107,11.306508,5.453254,33
3.081875,8.408561,8.898865,20.389301,5.360159,33
3.110318,8.742530,0.000127,11.852975,-3.722634,34
3.091180,8.159943,0.000104,11.251227,4.813692,34
3.091137,8.089988,0.000117,11.181242,5.415440,34
3.097830,8.054209,0.000100,11.152139,5.485425,34
3.109360,8.044746,0.000110,11.154216,5.514528,34
3.090516,8.656207,0.000045,11.746768,5.512451,34
3.099152,8.757984,0.000119,11.857255,4.919899,34
3.116356,8.744862,0.000128,11.861346,4.809412,34
3.084407,9.260761,0.000110,12.345278,4.805321,34
3.084674,9.033525,0.000127,12.118326,4.321389,34
3.128991,9.260084,0.000045,12.389120,4.548341,34
3.085131,8.688792,0.000114,11.774037,4.277547,34
3.083258,8.999969,0.000112,12.083339,4.892630,34
3.078463,8.349836,0.000115,11.428414,4.583328,34
3.079654,8.179662,0.000143,11.259459,5.238253,34
3.090205,8.259147,0.000261,11.349613,5.407208,34
3.119575,8.268678,0.000166,11.388419,5.317054,34
3.101990,8.616126,0.000099,11.718215,5.278248,34
3.103636,8.672705,0.000113,11.776454,4.948452,34
3.139690,8.160566,0.000128,11.300384,4.890213,34
3.121882,9.389421,0.000098,12.511401,5.366283,34
3.090186,9.356720,0.000128,12.447034,4.155266,34
3.125364,8.075539,0.000105,11.201008,4.219633,34
3.081180,9.252926,0.000105,12.334211,5.465659,34
3.091771,10.032814,0.000109,13.124694,4.332456,34
3.097802,3.097229,0.000147,6.195178,3.541973,34
3.110637,13.314065,0.000128,16.424830,10.471489,34
3.158663,13.272216,0.000116,16.430995,0.241837,34
3.102943,12.256935,0.000123,15.360001,0.235672,34
3.092418,12.012326,0.000039,15.104783,1.306666,34
3.103409,9.297389,0.000046,12.400844,1.561884,34
3.106174,8.437384,0.000052,11.543610,4.265823,34
3.108999,8.002791,0.000095,11.111885,5.123057,34
3.097558,8.542149,0.000095,11.639802,5.554782,34
3.098409,8.976303,0.000054,12.074766,5.026865,34
3.100080,8.298315,0.000049,11.398444,4.591901,34
3.094000,8.880512,0.000101,11.974613,5.268223,34
3.178211,7.947422,0.000056,11.125689,4.692054,34
3.176337,8.098309,0.000155,11.274801,5.540978,34
3.116638,12.090536,0.000113,15.207287,5.391866,34
3.099616,12.893382,0.000482,15.993480,1.459380,34
3.117030,15.704710,0.000142,18.821882,0.673187,34
3.094125,8.759726,0.000120,11.853971,-2.155215,35
3.100614,8.507382,0.000099,11.608095,4.812696,35
3.103980,7.812327,0.000119,10.916426,5.058572,35
3.112688,7.872400,0.000045,10.985133,5.750241,35
3.122919,8.131369,0.000111,11.254399,5.681534,35
3.174023,8.065755,0.000059,11.239837,5.412268,35
3.103642,5.416236,0.000048,8.519926,5.426830,35
3.099761,7.898190,0.000090,10.998041,8.146741,35
3.092950,7.795061,0.000099,10.888110,5.668626,35
3.090459,8.665468,0.000045,11.755972,5.778557,35
3.122602,8.374936,0.000092,11.497630,4.910695,35
3.120820,7.993748,0.000109,11.114677,5.169037,35
3.100832,4.993354,0.000054,8.094240,5.551990,35
3.109355,8.467022,0.000136,11.576513,8.572427,35
3.150969,10.152182,0.000084,13.303235,5.090154,35
3.100954,8.644285,0.000088,11.745327,3.363432,35
3.093604,8.107199,0.000050,11.200853,4.921340,35
3.122265,8.070901,9.033263,20.226429,5.465814,35
3.107683,11.786292,0.000047,14.894022,-3.559762,36
3.132622,12.055455,0.000045,15.188122,1.772645,36
3.086897,12.070221,0.000125,15.157243,1.478545,36
3.093315,11.639519,0.000040,14.732874,1.509424,36
3.095310,11.460519,0.000043,14.555872,1.933793,36
3.095777,12.589555,0.000108,15.685440,2.110795,36
3.108046,8.142668,0.000050,11.250764,0.981227,36
3.127681,9.335153,0.000157,12.462991,5.415903,36
3.114870,8.324756,0.000107,11.439733,4.203676,36
3.105979,8.430717,0.000134,11.536830,5.226934,36
3.121062,8.086527,0.000404,11.207993,5.129837,36
3.107491,12.150842,0.000150,15.258483,5.458674,36
3.081990,12.220198,0.000115,15.302303,1.408184,36
3.083255,9.284194,0.000201,12.367650,1.364364,36
3.085372,8.329128,0.000099,11.414599,4.299017,36
3.126665,7.959255,0.000282,11.086202,5.252068,36
3.112714,8.255016,0.000109,11.367839,5.580465,36
3.114637,8.154860,0.000136,11.269633,5.298828,36
3.128024,10.999495,0.000121,14.127640,5.397034,36
3.126121,8.240471,0.000158,11.366750,2.539027,36
3.158796,8.547256,0.000180,11.706232,5.299917,36
3.112723,8.165458,0.000060,11.278241,4.960435,36
3.103569,8.001209,0.000233,11.105011,5.388426,36
3.151766,8.621024,0.000049,11.772839,5.561656,36
3.125274,8.055268,0.000259,11.180801,4.893828,36
3.126167,8.189249,0.000143,11.315559,5.485866,36
3.081509,7.953958,0.000115,11.035582,5.351108,36
3.093887,8.518914,0.000125,11.612926,5.631085,36
3.087653,9.347148,0.000126,12.434927,5.053741,36
3.082140,9.099431,0.000144,12.181715,4.231740,36
3.125209,8.613347,0.000134,11.738690,4.484952,36
3.083069,3.425997,0.000073,6.509139,4.927977,36
3.156960,8.323490,0.000120,11.480570,10.157528,36
3.086896,8.047942,0.000047,11.134885,5.186097,36
3.091054,8.942628,0.000147,12.033829,5.531782,36
3.110954,7.991608,0.000042,11.102604,4.632838,36
3.142301,8.244491,0.000054,11.386846,5.564063,36
3.092534,8.314979,0.000125,11.407638,5.279821,36
3.123935,8.127061,0.000043,11.251039,5.259029,36
3.116670,8.455473,0.000096,11.572239,5.415628,36
3.139179,8.633229,0.000254,11.772662,5.094428,36
3.120723,8.752536,0.000120,11.873379,4.894005,36
3.108897,8.894177,0.000049,12.003123,4.793288,36
3.132738,8.497094,0.000065,11.629897,4.663544,36
3.129153,8.959824,0.000046,12.089023,5.036770,36
3.151554,8.926181,0.000100,12.077835,4.577644,36
3.125253,8.436137,0.000239,11.561629,4.588832,36
3.087985,8.753445,0.000041,11.841471,5.105038,36
3.114984,8.852795,0.000054,11.967833,4.825196,36
3.130472,8.366870,0.000045,11.497387,4.698834,36
3.126325,8.701815,0.000134,11.828274,5.169280,36
3.145334,9.281176,0.000098,12.426608,4.838393,36
3.085702,8.373031,0.000047,11.458780,4.240059,36
3.085749,8.760323,0.000107,11.846179,5.207887,36
3.086594,8.805831,0.000125,11.892550,4.820488,36
3.087802,8.549499,0.000048,11.637349,4.774117,36
3.098874,8.195480,0.000044,11.294398,5.029318,36
3.088844,8.121851,0.000153,11.210848,5.372269,36
3.123013,9.859239,0.000223,12.982475,5.455819,36
3.095669,10.577470,9.299036,22.972175,3.684192,36
3.099117,8.288781,0.000046,11.387944,-6.305508,37
3.086645,8.355812,0.000045,11.442502,5.278723,37
3.104888,8.253933,0.000115,11.358936,5.224165,37
3.112796,8.750479,0.000046,11.863321,5.307731,37
3.104927,8.704514,0.000110,11.809551,4.803346,37
3.163515,8.474688,0.000044,11.638247,4.857116,37
3.097521,8.359436,0.000046,11.457003,5.028420,37
3.091432,8.379038,0.000041,11.470511,5.209664,37
3.129171,8.638478,0.000049,11.767698,5.196156,37
3.099625,8.302305,0.000045,11.401975,4.898969,37
3.101723,8.339158,0.000043,11.440924,5.264692,37
3.129926,8.051985,0.000044,11.181955,5.225743,37
3.119303,8.169013,0.000042,11.288358,5.484712,37
3.146100,8.603901,0.000040,11.750041,5.378309,37
3.104241,8.647722,0.000096,11.752059,4.916626,37
3.122808,8.275741,0.000105,11.398654,4.914608,37
3.147878,8.567879,0.000140,11.715897,5.268013,37
3.092587,8.856730,0.000112,11.949429,4.950770,37
3.119761,8.175162,0.000106,11.295029,4.717238,37
3.122102,8.425715,0.000140,11.547957,5.371638,37
3.090139,8.942395,0.000120,12.032654,5.118710,37
3.122718,8.197200,0.000107,11.320025,4.634013,37
3.090609,8.301302,0.000108,11.392019,5.346642,37
3.097968,8.501542,0.000124,11.599634,5.274648,37
3.091606,8.042696,0.000125,11.134427,5.067033,37
3.092752,8.025671,0.000105,11.118528,5.532240,37
3.091803,8.000906,0.000105,11.092814,5.548139,37
3.120356,7.971119,0.000136,11.091611,5.573853,37
3.089906,7.967890,0.000134,11.057930,5.575056,37
3.100986,8.067359,0.000143,11.168488,5.608737,37
3.138274,8.124122,0.000120,11.262516,5.498179,37
3.116584,8.049503,0.000194,11.166281,5.404151,37
3.146440,7.924369,0.000149,11.070958,5.500386,37
3.130233,7.890925,0.000123,11.021281,5.595709,37
3.090421,8.045063,0.000125,11.135609,5.645386,37
3.102892,7.923288,0.000103,11.026283,5.531058,37
3.096726,3.005985,0.000141,6.102852,5.640384,37
3.097112,7.928444,0.000059,11.025615,10.563815,37
3.102884,8.057479,0.000155,11.160518,5.641052,37
3.087155,8.037745,0.000103,11.125003,5.506149,37
